"site","latitude","longitude"
"http://environment.data.gov.uk/hydrology/id/stations/e0cc2ab9-31be-4249-9568-65b76de876c2",50.926858,0.02415
"http://environment.data.gov.uk/hydrology/id/stations/47d00da2-27c2-4e35-a150-f129c9440603",50.493498,-4.149772
"http://environment.data.gov.uk/hydrology/id/stations/98e517e4-c709-4d16-b334-251677af1750",53.493547,-2.229724
"http://environment.data.gov.uk/hydrology/id/stations/d96cf58d-21f6-49bd-85e1-8db63a693645",51.15252,-1.450838
"http://environment.data.gov.uk/hydrology/id/stations/aa93f4a2-cd35-4429-830b-c7280795f621",53.452536,-0.492793
"http://environment.data.gov.uk/hydrology/id/stations/fe57175f-cfc7-4fcb-bed7-6a146ef67336",50.619085,-1.353966
"http://environment.data.gov.uk/hydrology/id/stations/b855cfed-46a0-4261-9d48-9d43d21a6315",53.640394,-1.168608
"http://environment.data.gov.uk/hydrology/id/stations/7014b422-27a7-42b6-9619-5cd6fe16e5e7",50.889383,-1.991809
"http://environment.data.gov.uk/hydrology/id/stations/afb197ed-8a58-45d1-8a28-119bb59e0138",53.268049,0.197259
"http://environment.data.gov.uk/hydrology/id/stations/3def1e2f-6929-4bb2-bd8c-0f6c1ba9796f",53.346339,0.103478
"http://environment.data.gov.uk/hydrology/id/stations/6152bfd2-a1e8-408c-abd4-076bee104444",54.677982,-3.244624
"http://environment.data.gov.uk/hydrology/id/stations/77d381c3-f098-4b67-b0d5-0e08a548fe0e",51.527366,-0.344873
"http://environment.data.gov.uk/hydrology/id/stations/b82b5bd7-4174-4bef-9d90-9080ebe77b8a",50.954927,-1.534164
"http://environment.data.gov.uk/hydrology/id/stations/aded6ffd-1b3c-4fce-ad90-ec995a90a2a7",52.706674,-2.605506
"http://environment.data.gov.uk/hydrology/id/stations/3c5cba29-2321-4289-a1fd-c355e135f4cb",50.640134,-4.330441
"http://environment.data.gov.uk/hydrology/id/stations/4485824a-191e-4504-b0e4-7fa2e2119fb6",50.795228,-2.522941
"http://environment.data.gov.uk/hydrology/id/stations/6078ba41-0d4f-4053-aaea-25d628b1d97f",53.234211,-2.828292
"http://environment.data.gov.uk/hydrology/id/stations/2b62e149-59e0-47e9-8650-dabee432da82",52.313342,-2.591467
"http://environment.data.gov.uk/hydrology/id/stations/34f4e53b-4616-4aaa-b8ad-170c22c808c4",54.341859,-3.218047
"http://environment.data.gov.uk/hydrology/id/stations/ee1fdcfd-15f4-4a19-8356-acee538ae78d",51.435766,-0.027344
"http://environment.data.gov.uk/hydrology/id/stations/fd8ea26c-8052-48c5-a1bb-bbd5ebbbb3d3",50.478522,-3.761327
"http://environment.data.gov.uk/hydrology/id/stations/6f727c14-422c-4b7f-922d-b430d9aa07a2",51.591209,-0.244516
"http://environment.data.gov.uk/hydrology/id/stations/bbaa85be-3a06-4d2b-b5ad-7f1f55b6554d",52.091994,-1.94292
"http://environment.data.gov.uk/hydrology/id/stations/3c6b6e7d-78d1-414c-899e-59a2bbabdce4",51.067869,-0.488686
"http://environment.data.gov.uk/hydrology/id/stations/678aa360-300c-4c54-a3b1-47604cb60971",51.571866,-0.70858
"http://environment.data.gov.uk/hydrology/id/stations/2292891b-9138-44a5-a7e1-d31f4c4b7e73",54.358126,-2.748154
"http://environment.data.gov.uk/hydrology/id/stations/4d693468-3dc8-4013-9fe9-a8125199be8c",50.863669,-1.166624
"http://environment.data.gov.uk/hydrology/id/stations/c001fee0-4166-478c-ba13-f7a38b325012",50.973131,-3.909783
"http://environment.data.gov.uk/hydrology/id/stations/11190c65-ef31-4e9d-9456-6e999a94cdba",53.529323,-1.141925
"http://environment.data.gov.uk/hydrology/id/stations/fafd42b9-ed79-459c-98a6-83b7692eab78",50.995466,-3.985034
"http://environment.data.gov.uk/hydrology/id/stations/b805b347-4665-4986-ba35-43d67542a5c0",50.465601,-4.559663
"http://environment.data.gov.uk/hydrology/id/stations/d2cd29dc-cf55-4a2e-9836-7c2ab0f8912c",50.647232,-4.267489
"http://environment.data.gov.uk/hydrology/id/stations/250bacb0-6ff6-4252-b0ff-e4e3bd2c69ba",51.773908,0.073644
"http://environment.data.gov.uk/hydrology/id/stations/4938555f-b1ec-4d7c-8c40-211177987e14",50.63561,-4.279531
"http://environment.data.gov.uk/hydrology/id/stations/bdd1ae70-1a37-4d43-9e04-bd378c327086",54.295504,-3.237944
"http://environment.data.gov.uk/hydrology/id/stations/2708da58-f4ea-46cb-943a-fcf3fa1ee9bc",52.340881,-1.512833
"http://environment.data.gov.uk/hydrology/id/stations/f87436ec-9077-49de-85c0-bf935ee0e3f8",50.477206,-4.595318
"http://environment.data.gov.uk/hydrology/id/stations/b8ddf775-3ff9-4c27-89dc-a6a7dcd628ca",50.655397,-4.353707
"http://environment.data.gov.uk/hydrology/id/stations/6b80bd1c-6c19-4c26-875d-108bf8ef1a84",51.757588,-1.366311
"http://environment.data.gov.uk/hydrology/id/stations/e748b4a1-bc3a-4023-b3e6-3abb27009f04",53.474286,-2.229183
"http://environment.data.gov.uk/hydrology/id/stations/adfc6cac-b7fd-4006-a2f1-db7bdda426dd",51.908137,-2.326084
"http://environment.data.gov.uk/hydrology/id/stations/bba59546-8f69-4a24-8cc1-f4cdaebd754e",53.863593,-2.817565
"http://environment.data.gov.uk/hydrology/id/stations/0290cb45-0d9f-468c-8503-7bcae31594d3",51.851486,-0.376103
"http://environment.data.gov.uk/hydrology/id/stations/b92fdc04-60cc-49fd-b109-2ea6da11208d",50.805834,-1.989652
"http://environment.data.gov.uk/hydrology/id/stations/de59cc50-5443-4a4e-a560-352a4e1d9df0",51.107471,-1.87813
"http://environment.data.gov.uk/hydrology/id/stations/3df7a9c3-d40c-4781-a885-5f6b7abdb86a",55.333556,-1.632001
"http://environment.data.gov.uk/hydrology/id/stations/e1167305-106b-4cd6-adbb-83d90590079e",51.401758,-2.310019
"http://environment.data.gov.uk/hydrology/id/stations/58bbe65d-7372-4494-b5fc-c23788787ae7",50.935768,-1.368447
"http://environment.data.gov.uk/hydrology/id/stations/c0744418-231d-4953-be28-bbef415aea01",55.113817,-1.620697
"http://environment.data.gov.uk/hydrology/id/stations/f357a614-cd56-4425-a685-133aa736e0c8",52.412682,0.762195
"http://environment.data.gov.uk/hydrology/id/stations/44dca848-5f5c-49d1-bfe3-35b1fbe13cff",52.131783,-0.962049
"http://environment.data.gov.uk/hydrology/id/stations/3db09b08-5c7e-4f20-9363-2691eba109f8",52.058687,-0.714748
"http://environment.data.gov.uk/hydrology/id/stations/24e09f89-9598-468e-bdad-12cd705a93a9",51.562196,-0.27948
"http://environment.data.gov.uk/hydrology/id/stations/22a659a4-6b53-49cf-9518-aec23de5de53",52.326416,0.578416
"http://environment.data.gov.uk/hydrology/id/stations/2de0b16b-56ea-4fdc-86eb-e813119dc006",52.376653,0.783426
"http://environment.data.gov.uk/hydrology/id/stations/183111ef-5afe-463b-8934-30889ba56be9",52.254252,-0.307826
"http://environment.data.gov.uk/hydrology/id/stations/36515ff1-a12b-4834-967a-582032db3775",52.387,0.779403
"http://environment.data.gov.uk/hydrology/id/stations/0daf6ff9-34de-454a-acd9-69f7a681231a",52.151539,0.067146
"http://environment.data.gov.uk/hydrology/id/stations/7337c648-a4bf-4f8b-80c2-2b17efdba8cd",53.981457,-1.067671
