"site","latitude","longitude"
"08GA076",49.68982,-123.14648
"08GA077",49.5203,-123.00404
"08GA079",49.49717,-122.96912
"08GAX43",49.81603,-123.15008
"08GB013",49.78719,-123.42042
"08GB014",49.87803,-124.27836
"08GC005",50.12917,-124.54056
"08GC006",50.12833,-124.5425
"08GC007",50.12777,-124.54333
"08GC008",50.0975,-124.61611
"08GD004",50.98636,-124.91864
"08GD008",51.67322,-124.40722
"08GE002",51.14478,-125.59436
"08GE003",51.22761,-125.67146
"08GF007",51.10278,-126.475
"08GF009",51.0025,-126.11778
"08HA001",48.87836,-123.70464
"08HA002",48.82591,-124.05305
"08HA003",48.72783,-123.67081
"08HA009",48.8244,-124.06153
"08HA010",48.57623,-124.31138
"08HA011",48.77308,-123.71447
"08HA016",48.78922,-123.72547
"08HA068",48.57835,-124.10572
"08HA069",48.63675,-124.29172
"08HA070",48.71938,-124.22605
"08HA072",48.93352,-124.24927
"08HB002",49.31611,-124.28527
"08HB006",49.68803,-125.03419
"08HB008",49.28972,-124.91028
"08HB011",49.70586,-125.01147
"08HB014",48.8925,-124.96944
"08HB022",49.41853,-124.65239
"08HB023",49.36992,-124.98411
"08HB025",49.69283,-125.06925
"08HB029",49.3546,-124.4834
"08HB032",49.17739,-123.96903
"08HB034",49.06861,-123.88694
"08HB041",49.02497,-124.18681
"08HB048",48.91556,-124.99778
"08HB074",49.57878,-125.21403
"08HB075",49.73658,-125.08572
"08HB082",49.64214,-125.09166
"08HB083",49.69225,-124.99577
"08HB084",49.66833,-125.08722
"08HB086",49.25083,-125.58333
"08HB087",49.66389,-124.91736
"08HB092",49.06016,-124.12629
"08HBX87",49.66389,-124.91736
"08HC001",49.70231,-126.11141
"08HC006",49.84107,-125.90671
"08HD003",50.03806,-125.29472
"08HD005",50.02921,-125.3
"08HD006",50.31247,-125.9075
"08HD007",50.19728,-125.74481
"08HD011",49.89458,-125.24175
"08HD018",49.85723,-125.81268
"08HD021",49.92984,-125.50964
"08HD022",50.03364,-125.26758
"08HD023",49.91158,-125.23197
"08HD024",50.04228,-125.24717
"08HD025",49.91028,-125.54639
"08HD026",49.94147,-125.52531
"08HD027",49.92972,-125.33778
"08HD031",49.99694,-125.58656
"08HD032",50.09367,-125.66975
"08HD033",49.83575,-125.61606
"08HD035",50.03736,-125.28692
"08HDX05",50.02921,-125.3
"08HDX22",50.03364,-125.26758
"08HDX24",50.042,-125.247
"08HDX35",50.03736,-125.28692
"08HE006",50.01249,-126.8434
"08HE008",50.13569,-126.82006
"08HE009",50.29013,-127.6979
"08HF004",50.44036,-126.57851
"08HF005",50.21483,-126.61081
"08HF006",50.66933,-128.1684
"08HF012",50.7345,-127.88225
"08HF013",50.51245,-127.842
"08HF014",50.67197,-127.34867
"08HF015",50.316286,-126.232431
"08JA017",53.6855,-124.83928
"08JA023",53.77238,-125.99724
"08JA029",53.66266,-126.99038
"08JB002",54.0078,-125.00892
"08JB003",54.08507,-124.60085
"08JB007",53.90416,-126.97083
"08JB008",53.9025,-126.95472
"08JB013",54.12694,-125.92833
"08JC001",54.02673,-124.00865
"08JC002",53.96044,-123.23486
"08JD006",55.97614,-126.67767
"08JE001",54.41686,-124.27062
"08JE004",54.61081,-124.24776
"08KA001",53.30925,-120.249
"08KA004",54.07867,-121.85036
"08KA005",53.30172,-120.14092
"08KA007",52.98628,-119.00667
"08KA009",53.44406,-120.22014
"08KA013",53.68167,-120.59139
"08KB001",54.00367,-122.62475
"08KB003",54.23117,-121.66875
"08KC001",54.09642,-122.67986
"08KD007",54.01694,-122.10286
"08KE016",52.97389,-122.50944
"08KE018",53.90078,-122.73494
"08KE024",52.9149,-121.76747
"08KG001",53.30642,-122.89181
"08KH001",52.61583,-121.57233
"08KH006",52.84306,-122.22528
"08KH010",52.29139,-121.06694
"08KH011",52.57472,-121.54028
"08KH019",52.31556,-121.40806
"08KH020",52.28083,-121.00136
"08KH030",52.79194,-120.74972
"08KH031",52.44431,-121.41814
"08LA001",51.65572,-120.06605
"08LA027",51.58761,-120.92075
"08LB020",51.18802,-120.12654
"08LB024",51.12203,-120.20894
"08LB038",52.11669,-119.30194
"08LB047",51.60186,-119.91435
"08LB064",51.04093,-120.24046
"08LB076",51.35438,-119.88164
"08LB078",51.42759,-120.20204
"08LC002",50.54366,-119.01285
"08LC003",50.30278,-118.81861
"08LC018",50.3451,-118.54786
"08LC039",50.2979,-118.85912
"08LC040",50.28432,-118.94704
"08LC041",50.35767,-118.53826
"08LC042",50.25247,-118.96124
"08LD001",50.93759,-119.65634
"08LE020",50.49856,-119.55861
"08LE021",50.69251,-119.33053
"08LE024",50.93634,-118.80165
"08LE027",51.26222,-118.94644
"08LE031",50.76311,-119.74312
"08LE070",50.70943,-119.28406
"08LE108",50.69665,-119.19616
"08LE112",50.8191,-119.68153
"08LF002",50.80298,-121.32334
"08LF007",50.8839,-120.96594
"08LF023",50.68752,-120.36412
"08LF027",50.89807,-120.97598
"08LF033",50.75208,-120.87361
"08LF051",50.35463,-121.39365
"08LF099",50.83575,-121.23995
"08LG006",50.33086,-121.22681
"08LG008",50.13618,-121.03002
"08LG010",50.1098,-120.803
"08LG016",49.96492,-120.13493
"08LG017",50.142,-120.4999
"08LG028",50.13989,-120.28364
"08LG041",50.36111,-120.80994
"08LG046",50.15839,-120.5251
"08LG048",49.85422,-120.90846
"08LG056",50.60783,-120.91086
"08LG065",50.16214,-120.66876
"08LG068",49.95027,-121.09644
"08LG069",50.14325,-120.27957
"08MA001",52.06975,-123.5395
"08MA002",51.62486,-124.14336
"08MA003",51.379,-123.63122
"08MA006",51.67386,-124.14531
"08MB006",51.52369,-123.11589
"08MB007",51.25397,-123.1045
"08MB012",51.92061,-123.08083
"08MC018",52.53028,-122.44433
"08MC039",52.110492,-121.930553
"08MC040",52.07708,-121.99189
"08MC045",52.42625,-122.29464
"08MD013",51.18333,-122.13208
"08MD035",51.24492,-122.92169
"08ME002",50.66932,-121.96534
"08ME003",50.67111,-121.96953
"08ME023",50.85622,-123.45328
"08ME025",50.91261,-122.23931
"08ME027",50.73089,-122.94202
"08ME028",50.82094,-123.20349
"08ME029",50.8454,-122.8494
"08MF005",49.38596,-121.45424
"08MF035",49.20369,-121.77583
"08MF038",49.14311,-122.07645
"08MF040",50.61367,-121.85344
"08MF062",49.54189,-121.11997
"08MF065",49.95386,-121.86287
"08MF068",49.36846,-121.38449
"08MF072",49.31769,-121.62928
"08MF073",49.21806,-121.94713
"08MG001",49.30003,-121.9378
"08MG005",50.33602,-122.80025
"08MG012",49.30926,-121.77373
"08MG014",49.23465,-121.95931
"08MG020",50.24036,-122.48113
"08MG022",49.28501,-121.9042
"08MG025",50.31554,-122.80465
"08MG026",50.12025,-122.94881
"08MG027",50.0916,-122.53656
"08MG028",50.39933,-122.89583
"08MH001",49.09738,-121.96748
"08MH002",49.26524,-122.7815
"08MH005",49.239,-122.57975
"08MH024",49.12774,-122.30294
"08MH028",49.12389,-123.18678
"08MH035",49.24481,-122.73407
"08MH044",49.1723,-122.47544
"08MH053",49.12421,-123.07696
"08MH056",49.07172,-121.69975
"08MH076",49.20709,-122.53661
"08MH103",49.10172,-121.663
"08MH126",49.2178,-122.82466
"08MH141",49.48794,-122.79251
"08MH147",49.55619,-122.32307
"08MH149",49.35574,-122.7792
"08MH153",49.00233,-122.40696
"08MH155",49.0957,-122.66009
"08MH156",49.00368,-122.47187
"08MH168",49.36387,-122.73466
"08NA002",51.24356,-116.91293
"08NA006",51.30118,-116.97207
"08NA011",50.90435,-116.40682
"08NB005",51.4833,-117.18039
"08NB012",51.4825,-116.96936
"08NB014",51.67799,-117.7185
"08NB016",51.5265,-116.8989
"08NB017",51.89067,-117.91208
"08NB019",51.50909,-117.4653
"08NB020",51.44881,-117.69397
"08NBX17",51.89067,-117.91208
"08NC004",52.73153,-119.38486
"08ND012",51.66878,-118.5962
"08ND013",51.01263,-118.08514
"08ND026",51.14661,-118.20053
"08NE006",50.28291,-117.73448
"08NE039",49.01465,-117.9453
"08NE049",49.17784,-117.71765
"08NE074",49.04714,-117.29429
"08NE077",49.90518,-118.12547
"08NE087",49.44847,-118.042
"08NE102",49.87205,-118.08169
"08NE104",50.23744,-117.79785
"08NE110",49.89695,-118.18984
"08NE114",49.23454,-117.23917
"08NE123",50.79389,-118.08073
"08NE130",49.89956,-118.12539
"08NF001",50.88703,-116.0461
"08NG002",49.49362,-115.36584
"08NG065",49.61203,-115.63534
"08NG076",49.71366,-115.89673
"08NG077",49.73727,-116.43504
"08NH005",49.90762,-116.95349
"08NH007",50.26287,-116.96829
"08NH016",49.20263,-116.53391
"08NH064",49.65404,-116.93032
"08NH067",49.29882,-116.65956
"08NH084",49.15912,-116.45249
"08NH115",49.10427,-116.43675
"08NH118",50.23286,-116.95519
"08NH119",50.6375,-117.04803
"08NH127",50.25541,-116.94856
"08NH132",49.87255,-117.12198
"08NH138",50.63361,-117.54472
"08NH139",49.3995,-115.99778
"08NHX18",50.23286,-116.95519
"08NJ013",49.46008,-117.5648
"08NJ026",49.59031,-117.24235
"08NJ061",49.62257,-117.05574
"08NJ130",49.50195,-117.26128
"08NJ160",49.69712,-117.44597
"08NK002",49.50347,-115.07013
"08NK016",49.86562,-114.86868
"08NK018",49.89396,-114.86666
"08NK022",49.89149,-114.83336
"08NK030",49.28806,-115.10361
"08NL004",49.20763,-119.99352
"08NL007",49.4597,-120.50353
"08NL024",49.45771,-120.51857
"08NL038",49.37697,-120.15231
"08NL039",49.66281,-120.33553
"08NL050",49.36419,-120.06874
"08NL069",49.09893,-120.57937
"08NL070",49.0941,-120.67255
"08NL071",49.46568,-120.97891
"08NL076",49.1325,-120.03781
"08NM002",49.34205,-119.58041
"08NM037",49.42746,-119.75155
"08NM050",49.49852,-119.61536
"08NM065",50.23847,-119.26689
"08NM083",49.88613,-119.49966
"08NM084",49.42642,-119.57508
"08NM085",49.11462,-119.56665
"08NM116",49.87793,-119.41347
"08NM134",49.71234,-120.01117
"08NM142",50.25778,-119.08194
"08NM143",50.22972,-119.27361
"08NM146",50.04875,-119.33597
"08NM171",49.24928,-119.32139
"08NM172",49.88694,-119.06167
"08NM174",50.21222,-119.53861
"08NM200",49.07784,-119.50206
"08NM240",49.65089,-119.40003
"08NM241",49.65004,-119.39385
"08NM242",49.62414,-119.38117
"08NM243",49.27319,-119.52551
"08NM247",49.25684,-119.52803
"08NM248",50.25642,-119.0801
"08NN002",49.04327,-118.44043
"08NN003",49.16981,-118.97506
"08NN015",49.70292,-119.09247
"08NN019",49.56537,-119.05196
"08NN023",49.58914,-118.31175
"08NN026",49.23005,-118.92812
"08NN028",49.36582,-118.84931
"08NP003",49.09472,-114.53583
"08OA002",53.61389,-132.20972
"08OA003",53.25861,-132.07505
"08OA004",53.25268,-132.13803
"08OA005",53.24399,-132.14786
"08OB002",53.0573,-132.05136
"08PA004",49.00026,-121.06662
"08PA012",49.11834,-121.16729
"09AA001",59.57253,-133.70547
"09AA004",60.16389,-134.7075
"09AA012",60.12778,-134.88361
"09AA013",59.94778,-134.3325
"09AA017",60.15944,-134.37556
"09AB001",60.7445,-135.06403
"09AB004",60.53056,-134.36528
"09AB010",61.09028,-135.19917
"09AC001",60.85111,-135.74111
"09AC007",60.72575,-135.48625
"09AD002",60.78872,-133.06539
"09AE002",60.15833,-132.7075
"09AE003",59.93083,-131.76861
"09AE006",60.00694,-132.14444
"09AG001",61.87261,-134.8363
"09AH001",62.09444,-136.27222
"09AH003",62.56783,-137.00967
"09AH004",62.05117,-136.28028
"09AH005",62.20017,-134.38792
"09BA001",61.98878,-132.40717
"09BB001",62.925,-130.54167
"09BC001",62.82972,-136.58056
"09BC002",61.98664,-132.44758
"09BC004",62.22075,-133.37781
"09CA001",61.0545,-138.50586
"09CA002",61.42694,-139.04889
"09CA004",61.346,-139.16792
"09CA006",62.20497,-139.04261
"09CB001",61.98817,-140.55867
"09CD001",63.0825,-139.49694
"09DA001",63.33352,-131.4909
"09DB001",64.015,-134.13917
"09DC005",63.77333,-135.38806
"09DC006",63.59056,-135.89667
"09DD003",63.28222,-139.25444
"09DD004",63.61111,-137.26944
"09EA003",64.04278,-139.40778
"09EA004",64.00197,-138.59628
"09EA005",63.99583,-137.57222
"09EA006",64.06208,-139.08375
"09EB001",64.07,-139.425
"09EB003",63.77,-139.62958
"09EB004",63.68939,-140.15992
"09FA001",66.42722,-138.40278
"09FB002",66.44347,-136.70922
"09FB003",66.74322,-136.35592
"09FC001",67.63444,-139.69639
"09FD002",67.42417,-140.89111
"09FD003",67.56828,-139.83433
"10AA001",60.05083,-128.90694
"10AA004",60.20417,-129.55
"10AA005",60.15833,-129.70278
"10AA006",60.81078,-130.52103
"10AB001",60.47389,-129.11889
"10AC005",59.1175,-129.82555
"10AD002",61.48681,-128.24214
"10BD001",60.13075,-124.88931
"10BE001",59.4125,-126.09722
"10BE004",58.85497,-125.38261
"10BE007",59.33597,-125.94025
"10BE009",59.45417,-126.2275
"10BE013",59.55333,-126.48056
"10CA001",58.27119,-121.46392
"10CB001",57.23822,-122.69147
"10CD001",58.78811,-122.66164
"10CD003",58.89239,-123.31889
"10CD004",58.03025,-122.72017
"10CD005",58.106,-122.71558
"10DA001",59.98889,-122.95639
"10DB001",60.00592,-124.10833
"10EA003",61.52997,-125.41075
"10EB001",61.63611,-125.79703
"10EC003",61.55614,-124.81101
"10ED001",60.24156,-123.47542
"10ED002",61.74272,-121.22797
"10ED003",61.33358,-122.09425
"10ED007",61.06031,-122.89544
"10ED009",61.41631,-121.45628
"10FA002",61.13981,-119.84306
"10FB001",61.26083,-117.54472
"10FB005",61.44553,-121.23819
"10FB006",61.8165,-120.79192
"10GA001",62.47972,-123.43306
"10GB006",62.65006,-122.89925
"10GC001",61.86844,-121.35889
"10GC003",61.89394,-121.61183
"10GD002",61.47253,-123.72428
"10HA004",64.13667,-128.21389
"10HB005",63.9235,-125.29656
"10HC008",63.48967,-123.61267
"10JA002",65.59833,-117.75806
"10JA003",64.27333,-117.25231
"10JB001",64.56194,-121.74333
"10JC003",65.12842,-123.55092
"10JD002",65.73222,-124.61
"10JE002",66.59972,-117.61917
"10KA001",65.27197,-126.85
"10KA006",65.05756,-126.12158
"10KA007",65.32386,-126.87747
"10KA008",65.44558,-127.36864
"10KA009",65.23192,-126.51817
"10KB001",65.29533,-127.68336
"10KC001",65.22944,-128.56333
"10KD001",65.76556,-128.74861
"10KD009",65.85486,-128.13414
"10LA002",66.78744,-133.08964
"10LB004",66.51419,-128.80175
"10LB005",67.78358,-131.93069
"10LB006",67.49853,-130.90247
"10LB007",66.69306,-129.28333
"10LC002",68.37419,-133.76483
"10LC003",67.75356,-133.86264
"10LC007",68.08728,-133.49233
"10LC012",69.00961,-134.68983
"10LC014",67.456,-133.75328
"10LC015",67.79394,-134.13253
"10LC019",68.31925,-135.24328
"10LC020",69.38938,-134.96903
"10LC021",69.42313,-135.01553
"10LD001",66.25147,-128.64575
"10LD004",66.40083,-128.25972
"10MA001",65.8925,-136.03806
"10MA002",65.3625,-138.29722
"10MA003",64.90139,-138.27583
"10MB004",64.74833,-133.68056
"10MC002",67.25889,-134.88881
"10MC003",68.20367,-135.11481
"10MC007",67.67694,-135.71806
"10MC008",68.29242,-134.42975
"10MC010",69.08325,-135.13628
"10MC011",69.01819,-135.51233
"10MC022",67.63542,-134.65225
"10MC023",68.63572,-134.98444
"10MD001",69.32661,-139.56745
"10MD002",68.83917,-138.66833
"10NB001",67.64617,-124.61
"10NC001",68.63067,-128.42144
"10ND002",68.73619,-133.49311
"10ND004",68.86744,-133.592
"10OB001",69.17603,-123.25244
"10PA001",64.61575,-111.95464
"10PA002",64.80667,-111.67806
"10PB001",65.41583,-114.00778
"10PB003",65.40444,-113.99492
"10PC004",67.22833,-115.88889
"10PC005",66.25361,-113.99139
"10QA001",67.635,-111.90222
"10QC001",66.72625,-108.81317
"10QC003",65.77719,-111.21706
"10QD001",67.70833,-104.13917
"10RA001",65.18722,-106.08583
"10RA002",65.01056,-104.49056
"10RC001",66.08614,-96.51081
"10RC002",65.46583,-95.88128
"10TA001",72.49281,-123.47533
"10TF001",69.13111,-104.99056
"10UH001",63.76642,-68.58061
"10UH002",63.73603,-68.45156
"10UH012",63.76425,-68.51178
"10UH013",63.75647,-68.50431
"10UH015",63.761402,-68.477181
"10VC002",74.69122,-94.80364
"11AA001",49.02196,-112.97293
"11AA005",49.1436,-112.0817
"11AA025",49.00753,-112.54589
"11AA026",49.10772,-110.22367
"11AA028",49.02517,-111.21581
"11AA029",49.01769,-111.40356
"11AA038",49.11104,-111.75814
"11AB001",49.41222,-109.91833
"11AB008",49.10028,-109.81722
"11AB009",49.42519,-110.05328
"11AB018",49.2325,-109.5575
"11AB020",49.41389,-109.74167
"11AB027",49.00242,-109.42297
"11AB044",49.33389,-109.49422
"11AB058",49.35944,-109.53639
"11AB060",49.15444,-109.91611
"11AB075",49.00531,-109.23186
"11AB077",49.47056,-109.58833
"11AB078",49.47167,-109.61889
"11AB082",49.202741,-109.984728
"11AB083",49.00528,-109.71722
"11AB084",49.4575,-109.59167
"11AB085",49.47361,-109.61056
"11AB089",49.16694,-109.91667
"11AB090",49.66117,-110.09392
"11AB091",49.52708,-110.36953
"11AB092",49.48144,-110.40036
"11AB094",49.435,-110.39583
"11AB095",49.6425,-109.83722
"11AB096",49.28667,-109.52417
"11AB097",49.23389,-110.26111
"11AB099",49.47444,-110.09
"11AB101",49.16367,-109.46494
"11AB102",49.43283,-109.83583
"11AB103",49.03639,-109.80639
"11AB104",49.46839,-110.37194
"11AB108",49.22806,-109.81681
"11AB117",49.64886,-110.00503
"11AB118",49.45028,-109.64417
"11AC017",49.49178,-109.08883
"11AC025",49.30725,-107.70369
"11AC037",49.45833,-109.50694
"11AC052",49.50556,-108.85028
"11AC054",49.305,-107.80139
"11AC055",49.50667,-108.85306
"11AC056",49.30333,-107.80556
"11AC060",49.48667,-109.35306
"11AC063",49.37111,-107.88528
"11AC064",49.49444,-109.365
"11AC065",49.36694,-107.8765
"11AC066",49.37208,-107.88528
"11AC068",49.36239,-107.84928
"01AA002",46.5574989318848,-70.0811080932617
"01AD001",47.5483283996582,-68.6363906860352
"01AD002",47.2580604553223,-68.595832824707
"01AD005",47.5705604553223,-68.6430587768555
"01AD008",47.3908309936523,-68.8983306884766
"01AD009",47.4644393920898,-69.0019378662109
"01AD012",47.7247200012207,-69.283332824707
"01AD013",47.7191696166992,-69.2838897705078
"01AD014",47.4599990844727,-69.2255630493164
"01AD015",47.538501739502,-68.591796875
"01AE001",47.2374992370605,-68.5827789306641
"01AF003",47.3349990844727,-68.1350021362305
"01AF006",47.0913887023926,-67.7313919067383
"01AF008",47.0513916015625,-67.7386093139648
"01AF010",47.4705581665039,-68.2355575561523
"01AF011",47.0719413757324,-67.7077789306641
"01AG002",46.8283309936523,-67.7430572509766
"01AH001",46.7966690063477,-67.4813919067383
"01AH003",46.9049987792969,-67.3949966430664
"01AH004",46.7916717529297,-67.6833267211914
"01AH005",47.2508316040039,-67.142219543457
"01AJ001",46.4700012207031,-67.5897216796875
"01AJ002",46.1563911437988,-67.5736083984375
"01AJ005",46.3061103820801,-67.5325012207031
"01AJ006",46.6127815246582,-67.6105575561523
"01AJ007",46.5761108398438,-67.5952835083008
"01AJ008",46.2983283996582,-67.529167175293
"01AJ009",46.3375015258789,-67.5552825927734
"01AJ011",46.3422203063965,-67.4691696166992
"01AJ012",46.5400009155273,-67.6711120605469
"01AJ013",46.2722206115723,-67.5699996948242
"01AK002",45.9666709899902,-67.2416687011719
"01AK004",45.9622192382812,-66.8308334350586
"01AK005",46.0349998474121,-66.7013931274414
"01AK008",45.9366683959961,-67.5469436645508
"01AK009",45.9566688537598,-66.8647232055664
"01AK010",45.9566688537598,-66.8647232055664
"01AL001",46.0091705322266,-66.5830612182617
"01AL003",46.2988891601562,-67.0369415283203
"01AL005",46.2769393920898,-67.0436096191406
"01AL006",46.2769393920898,-67.043327331543
"01AL007",46.2794418334961,-67.0363922119141
"01AL008",46.2830581665039,-66.7375030517578
"01AN001",46.2983283996582,-65.7119369506836
"01AO001",45.8555603027344,-66.4722213745117
"01AO009",45.9566688537598,-66.311393737793
"01AP001",45.6358299255371,-65.7016677856445
"01AP009",45.6725006103516,-65.418327331543
"01AP010",45.7055015563965,-66.1920013427734
"01AQ003",45.188060760498,-66.3516693115234
"01AQ004",45.204719543457,-66.3261108398438
"01AQ005",45.2316703796387,-66.8433303833008
"01AQ006",45.1391716003418,-66.4483337402344
"01AQ008",45.4180603027344,-66.8869400024414
"01AQ009",45.1602783203125,-66.8277816772461
"01AR001",45.292781829834,-67.272216796875
"01AR002",44.791389465332,-66.7813873291016
"01AR003",45.2652816772461,-67.4766693115234
"01AR004",45.5688896179199,-67.4297180175781
"01AR005",45.1366691589355,-67.3180618286133
"01AR007",45.2075004577637,-67.0194396972656
"01AR008",45.1930618286133,-66.998893737793
"01AR012",45.1572189331055,-67.0961074829102
"01BA001",47.6563911437988,-67.4941711425781
"01BD001",48.0844383239746,-67.0986099243164
"01BD002",48.086669921875,-67.1005630493164
"01BD004",48.5338897705078,-67.5455627441406
"01BD005",48.4211082458496,-67.3241729736328
"01BD008",48.4916687011719,-67.4499969482422
"01BD009",48.1078987121582,-67.1302032470703
"01BF001",48.1572189331055,-66.3494415283203
"01BF002",48.1355590820312,-66.3194427490234
"01BF003",48.1616706848145,-66.3802795410156
"01BF004",48.1587982177734,-66.3488006591797
"01BG001",48.1891708374023,-65.8119430541992
"01BG002",48.0999984741211,-65.461669921875
"01BG003",48.666389465332,-66.1894378662109
"01BG004",48.3177795410156,-65.9725036621094
"01BG005",48.6283302307129,-66.1680603027344
"01BG006",48.1097183227539,-66.1269378662109
"01BG007",48.0902786254883,-66.1161117553711
"01BG008",48.2308311462402,-65.7350006103516
"01BG009",48.1861114501953,-65.5586090087891
"01BG010",48.2322998046875,-65.7341003417969
"01BH001",48.9330596923828,-64.6355590820312
"01BH002",48.834171295166,-64.625
"01BH003",48.9458312988281,-65.4894409179688
"01BH005",48.9797210693359,-64.6986083984375
"01BH007",48.4777793884277,-64.5286102294922
"01BH008",48.771671295166,-64.5213928222656
"01BH009",48.8316688537598,-64.6849975585938
"01BH010",48.8066711425781,-64.9211120605469
"01BH011",48.7983283996582,-64.9477767944336
"01BH012",48.7688903808594,-64.5149993896484
"01BJ001",47.6558303833008,-65.6936111450195
"01BJ002",48.0130615234375,-66.4233322143555
"01BJ004",48.0144386291504,-66.4383316040039
"01BJ006",47.5675010681152,-65.7019424438477
"01BJ008",47.702220916748,-65.7763900756836
"01BJ009",47.9880599975586,-66.6969375610352
"01BJ011",47.7400016784668,-65.8127822875977
"01BK001",47.3888893127441,-65.8272171020508
"01BK002",47.3619384765625,-65.8450012207031
"01BK003",47.4066696166992,-65.7949981689453
"01BK004",47.4944381713867,-65.6805572509766
"01BK005",47.5677795410156,-66.2850036621094
"01BK006",47.559440612793,-66.2783279418945
"01BL001",47.6500015258789,-65.5777816772461
"01BO002",46.8213882446289,-66.1147232055664
"01BO003",46.8886108398438,-65.5955581665039
"01BO004",47.1908302307129,-65.3974990844727
"01BQ002",47.295280456543,-66.0650024414062
"01BQ003",47.2911109924316,-66.0427780151367
"01BQ006",47.2547187805176,-65.9672164916992
"01BQ007",47.2330589294434,-65.8361129760742
"01BR001",46.7433280944824,-65.204719543457
"01BT001",46.1527786254883,-64.3850021362305
"01BU001",46.0166702270508,-65.0666732788086
"01BU003",45.9594993591309,-64.8779983520508
"01BU004",45.8872184753418,-64.5163879394531
"01BU005",45.8652801513672,-65.1580581665039
"01BU006",45.878059387207,-65.1805572509766
"01BU007",45.8713912963867,-65.1849975585938
"01BU008",45.8730583190918,-65.1877822875977
"01BU013",46.0480613708496,-64.896110534668
"01BU014",45.9900016784668,-64.6833267211914
"01BU015",45.8713912963867,-64.5663909912109
"01BV001",45.2702789306641,-65.8952789306641
"01BV002",45.6116714477539,-64.9633331298828
"01BV003",45.6100006103516,-64.9583282470703
"01BV005",45.3677787780762,-65.8116683959961
"01BV007",45.6111106872559,-64.9561080932617
"01BV008",45.4241714477539,-65.4116668701172
"01BV009",45.6974983215332,-64.6947174072266
"01BV010",45.5914192199707,-64.9570617675781
"01CA001",46.735279083252,-64.2249984741211
"01CA002",46.5633316040039,-63.939998626709
"01CA004",46.6016693115234,-63.9372215270996
"01CA005",46.848331451416,-64.1977767944336
"01CB001",46.3422203063965,-63.6111106872559
"01CB003",46.4233283996582,-63.7772216796875
"01CB005",46.3469390869141,-63.6327781677246
"01CB006",46.3594398498535,-63.5580596923828
"01CB007",46.3630599975586,-63.4633293151855
"01CB008",46.3516693115234,-63.4883308410645
"01CB009",46.3525009155273,-63.5422210693359
"01CB010",46.3469390869141,-63.5552787780762
"01CB011",46.3486099243164,-63.5777816772461
"01CB012",46.3386116027832,-63.5977783203125
"01CB013",46.3433303833008,-63.6111106872559
"01CB014",46.3347206115723,-63.6341705322266
"01CB015",46.2566719055176,-63.6555595397949
"01CC001",46.3597183227539,-63.3458290100098
"01CC003",46.314998626709,-63.146671295166
"01CC004",46.2758293151855,-63.1119384765625
"01CC006",46.2355613708496,-63.2608299255371
"01CC007",46.3202781677246,-62.8838882446289
"01CC008",46.2874984741211,-62.9519386291504
"01CC009",46.2972183227539,-63.0780601501465
"01CD001",46.3283309936523,-62.6991691589355
"01CD002",46.3175010681152,-62.6994400024414
"01CD003",46.3611106872559,-62.7005615234375
"01CD004",46.3419418334961,-62.5313911437988
"01CE001",46.1994400024414,-62.8233299255371
"01CE002",46.1494407653809,-62.6972198486328
"01CE003",46.2005615234375,-62.6494407653809
"01CE004",46.2019386291504,-62.6563911437988
"01CE005",46.1552810668945,-62.7261085510254
"01CE006",46.2383308410645,-62.6563911437988
"01DA001",44.2161102294922,-66.1172180175781
"01DB001",44.4197196960449,-65.9069366455078
"01DB002",44.5666694641113,-65.6333312988281
"01DC001",44.7236099243164,-65.4925003051758
"01DC002",44.9091682434082,-65.0305633544922
"01DC003",44.8433303833008,-65.1855621337891
"01DC006",45.0016708374023,-64.8238906860352
"01DD001",45.0597190856934,-64.3819427490234
"01DD003",45.0597190856934,-64.3819427490234
"01DD004",45.0250015258789,-64.6372222900391
"01DE002",44.9516716003418,-64.0277786254883
"01DF001",45.1758308410645,-63.7230606079102
"01DG001",45.2152786254883,-62.9972190856934
"01DG002",44.8066711425781,-63.6083297729492
"01DG004",44.9019393920898,-63.5536117553711
"01DG006",44.9319381713867,-63.5344390869141
"01DG007",44.8180618286133,-63.6136093139649
"01DG017",44.7724990844727,-63.6072196960449
"01DG018",45.2649993896484,-62.9413909912109
"01DG019",44.9172210693359,-63.4941711425781
"01DG020",44.9283294677734,-63.5366706848145
"01DG021",44.9169387817383,-63.5380592346191
"01DG022",44.9161109924316,-63.5411109924316
"01DG023",44.9094390869141,-63.538890838623
"01DG024",44.9094390869141,-63.5380592346191
"01DG025",44.9091682434082,-63.5377807617188
"01DG026",44.9063911437988,-63.5325012207031
"01DG027",44.9027786254883,-63.5316696166992
"01DG028",44.8983306884766,-63.5291709899902
"01DG029",44.8930587768555,-63.5272216796875
"01DG030",44.8849983215332,-63.5325012207031
"01DG031",44.8861083984375,-63.519718170166
"01DG032",44.8827781677246,-63.5299987792969
"01DG033",44.8791694641113,-63.5252799987793
"01DG035",44.7849998474121,-63.584171295166
"01DG041",44.7891693115234,-63.6100006103516
"01DH001",45.3833312988281,-63.1969413757324
"01DH003",45.3430595397949,-63.1680603027344
"01DH005",45.3983306884766,-63.1230583190918
"01DJ001",45.4388885498047,-63.5980606079102
"01DJ003",45.4147186279297,-63.9025001525879
"01DJ004",45.5355606079102,-64.0152816772461
"01DL002",45.5911102294922,-64.2027816772461
