"site","latitude","longitude"
"A243003001",48.488761674,7.704857224
"A251020001",48.385861315,7.421545239
"A254020001",48.442398298,7.590513116
"A261020001",48.451952387,7.511774279
"A270011001",48.404130926,7.15460858
"A271037001",48.394148559,7.243821655
"A271071001",48.433789404,7.266440949
"A273011001",48.504757717,7.274643538
"A273011002",48.504736747,7.274850962
"A273038001",48.496140335,7.253960897
"A275038001",48.492734967,7.344241812
"A275071001",48.485177217,7.319030945
"A276011001",48.532779252,7.448491287
"A276011002",48.532779252,7.448491287
"A276075201",48.534529057,7.44603508
"A280020001",48.634866662,7.305449588
"A282000101",48.633726719,7.426402352
"A284020001",48.572843439,7.488955244
"A285011001",48.566512745,7.514301149
"A286011001",48.556802631,7.633487342
"A286011002",48.568728462,7.656891506
"A286011003",48.558713378,7.636941539
"A293020001",48.639518152,7.730214552
"A302009050",48.958117782,8.195814153
"A312000101",48.844606156,7.544600495
"A315010001",48.826175359,7.730016182
"A315020001",48.830180151,7.725576442
"A325021001",48.895542282,7.656669052
"A330010001",48.822388099,7.742593492
"A331010001",48.7914006,7.842963825
"A341020001",48.728811149,7.332793134
"A343021001",48.799588457,7.310495367
"A348020001",48.749633549,7.633681563
"A349020001",48.711312337,7.78089016
"A349020002",48.711759194,7.774014171
"A350010001",48.761293865,7.952084592
"A355005050",48.885497686,8.136368679
"A361011001",48.959105711,7.757499063
"A368021001",48.84077133,8.007495391
"A369011001",48.859935533,8.068490485
"A373020001",48.903597628,8.048648677
"A375005050",49.038557642,8.305047404
"A380020001",49.043418903,7.903052385
"A402061001",47.866921289,6.796285291
"A405062001",47.909444585,6.685918446
"A414020201",47.993393232,6.715932814
"A414020202",47.995755306,6.712742978
"A417301001",48.053182554,6.690262579
"A420063001",48.0670775,6.611130574
"A420063002",48.019771926,6.597121367
"A430000101",48.05911653,6.979568272
"A430000201",48.064377844,6.852029607
"A430000301",48.077882081,6.941613372
"A430000401",48.072216278,6.861647627
"A430000501",48.067073087,6.864081353
"A433301001",48.185384011,6.751787233
"A436203001",48.13289237,6.603384721
"A436203002",48.133839733,6.60451241
"A440000201",48.100474818,6.534353065
"A443064001",48.165666233,6.45298063
"A444201001",48.303967877,6.409176894
"A444201101",48.198304599,6.521628104
"A455000201",48.312435289,6.391243047
"A463201001",48.292520452,6.367099557
"A500201001",48.413933748,6.442433122
"A502000101",48.45016409,6.367017675
"A511061001",48.536106708,6.260215116
"A511061002",48.532281282,6.263786438
"A511061003",48.506135814,6.292144182
"A523011001",48.213998759,6.149771693
"A524201001",48.259607832,6.174694523
"A526102001",48.303258474,6.136364634
"A526102002",48.302195849,6.136368819
"A526102003",48.305330668,6.137338372
"A530301001",48.374970432,6.192201569
"A542201001",48.530640115,6.13958568
"A542201101",48.50573482,6.110970958
"A543101001",48.545355659,6.131545756
"A550061001",48.607446187,6.100577715
"A562201001",48.62643654,5.909210656
"A572301001",48.676816629,5.882086991
"A573061001",48.66976408,5.896401748
"A584201001",48.743751172,5.991128451
"A600101001",48.184729703,7.002528782
"A605102001",48.284422012,6.956897222
"A614201001",48.381673137,6.884612131
"A615103001",48.402032182,6.845062409
"A623201001",48.416320357,6.877878865
"A626341001",48.556567604,6.509208597
"A631101001",48.44923718,6.738612663
"A631101003",48.447732868,6.740048847
"A634101001",48.582850801,6.481032756
"A634101002",48.582727764,6.481852394
"A640000101",48.582756863,6.943052144
"A643112001",48.588048788,6.84386108
"A643112002",48.588299085,6.845033347
"A643112003",48.58778894,6.878770829
"A644301001",48.576241088,6.841379117
"A648000101",48.518136023,6.800409068
"A654111001",48.580949425,6.624852639
"A654301001",48.597116736,6.626501786
"A657111001",48.59488312,6.486773857
"A662121201",48.295896649,6.686053148
"A662121202",48.2947733,6.68683839
"A664031001",48.30864227,6.641836883
"A664031002",48.324168904,6.645963649
"A670121001",48.368762829,6.613858407
"A673121001",48.482588613,6.566798538
"A673122001",48.487067749,6.524472123
"A676101001",48.563224628,6.38394332
"A681201001",48.68860971,6.71740244
"A686000101",48.640577052,6.410317707
"A687201001",48.627545396,6.341560051
"A690381001",48.618909964,6.299660567
