key,updated,title,summary,link,name,id,owner,measuringStations,active,from,to,latitude,longitude,region,catchmentName,catchmentNumber,catchmentSize,gauge_id,station_name,river,area,country,source,altitude
2402,1763118000000.0,Vattenföring (Dygn) - SAXBRO,Latitud: 59.1159 Longitud: 17.8048,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2402.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2402.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2402.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SAXBRO,2402,SMHI,CORE,True,1988-07-11 22:00:00,2025-11-14 22:00:00,59.1159,17.8048,62063,,62063,78.5,2402,SAXBRO,,78.5,Sweden,SMHI HydroObs,
1969,1741910400000.0,Vattenföring (Dygn) - SEITEVARE KRV,Latitud: 66.9748 Longitud: 18.5760,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1969.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1969.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1969.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SEITEVARE KRV,1969,Extern,CORE,True,1967-03-12 00:00:00,2025-03-14 00:00:00,66.9748,18.576,9,LULEÄLVEN,9000,2249.9,1969,SEITEVARE KRV,LULEÄLVEN,2249.9,Sweden,SMHI HydroObs,
348,1451512800000.0,Vattenföring (Dygn) - SEMLA,Latitud: 60.0181 Longitud: 15.7569,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/348.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/348.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/348.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SEMLA,348,SMHI,CORE,False,1964-12-31 22:00:00,2015-12-30 22:00:00,60.0181,15.7569,61,NORRSTRÖM,61000,2205.4,348,SEMLA,NORRSTRÖM,2205.4,Sweden,SMHI HydroObs,
2253,1514671200000.0,Vattenföring (Dygn) - SIBRO,Latitud: 58.9508 Longitud: 16.8819,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2253.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2253.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2253.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SIBRO,2253,SMHI,CORE,False,1974-12-31 22:00:00,2017-12-30 22:00:00,58.9508,16.8819,65,NYKÖPINGSÅN,65000,774.7,2253,SIBRO,NYKÖPINGSÅN,774.7,Sweden,SMHI HydroObs,
2587,1763118000000.0,Vattenföring (Dygn) - SIBRO 2,Latitud: 58.9508 Longitud: 16.8819,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2587.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2587.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2587.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SIBRO 2,2587,SMHI,CORE,True,2012-06-20 22:00:00,2025-11-14 22:00:00,58.9508,16.8819,-9999,NYKÖPINGSÅN,65000,774.7,2587,SIBRO 2,NYKÖPINGSÅN,774.7,Sweden,SMHI HydroObs,
1788,1741910400000.0,Vattenföring (Dygn) - SIKFORS KRV,Latitud: 65.5328 Longitud: 21.2088,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1788.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1788.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1788.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SIKFORS KRV,1788,Extern,CORE,True,1928-01-01 00:00:00,2025-03-14 00:00:00,65.5328,21.2088,13,PITEÄLVEN,13000,10816.61,1788,SIKFORS KRV,PITEÄLVEN,10816.61,Sweden,SMHI HydroObs,
1058,-1041472800000.0,Vattenföring (Dygn) - SILJANSFORS,Latitud: 60.8942 Longitud: 14.3767,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1058.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1058.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1058.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SILJANSFORS,1058,SMHI,CORE,False,1921-08-31 22:00:00,1936-12-30 22:00:00,60.8942,14.3767,53,DALÄLVEN,53000,171.0,1058,SILJANSFORS,DALÄLVEN,171.0,Sweden,SMHI HydroObs,
1575,1763118000000.0,Vattenföring (Dygn) - SIMLÅNGEN,Latitud: 56.7157 Longitud: 13.1244,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1575.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1575.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1575.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SIMLÅNGEN,1575,SMHI,CORE,True,1951-10-31 22:00:00,2025-11-14 22:00:00,56.7157,13.1244,1,FYLLEÅN,100000,259.7,1575,SIMLÅNGEN,FYLLEÅN,259.7,Sweden,SMHI HydroObs,
978,-1451779200000.0,Vattenföring (Dygn) - SJÖRYD,Latitud: 57.7529 Longitud: 13.6802,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/978.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/978.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/978.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SJÖRYD,978,SMHI,CORE,False,1918-12-31 22:00:00,1923-12-31 00:00:00,57.7529,13.6802,103,ÄTRAN,103000,7.0,978,SJÖRYD,ÄTRAN,7.0,Sweden,SMHI HydroObs,
10426,955317600000.0,Vattenföring (Dygn) - SKABERSJÖ,Latitud: 55.5464 Longitud: 13.1229,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10426.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10426.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10426.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKABERSJÖ,10426,Extern,ADDITIONAL,False,1993-08-28 22:00:00,2000-04-09 22:00:00,55.5464,13.1229,9,SEGE Å,90000,115.0,10426,SKABERSJÖ,SEGE Å,115.0,Sweden,SMHI HydroObs,
1675,1763118000000.0,Vattenföring (Dygn) - SKABRAM,Latitud: 66.6017 Longitud: 19.7764,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1675.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1675.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1675.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKABRAM,1675,SMHI,CORE,True,1957-03-31 22:00:00,2025-11-14 22:00:00,66.6017,19.7764,9,LULEÄLVEN,9000,32.9,1675,SKABRAM,LULEÄLVEN,32.9,Sweden,SMHI HydroObs,
2333,978472800000.0,Vattenföring (Dygn) - SKAHUS,Latitud: 56.9946 Longitud: 15.4461,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2333.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2333.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2333.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKAHUS,2333,SMHI,CORE,False,1983-05-19 22:00:00,2001-01-02 22:00:00,56.9946,15.4461,75,ALSTERÅN,75000,147.6,2333,SKAHUS,ALSTERÅN,147.6,Sweden,SMHI HydroObs,
1650,1741910400000.0,Vattenföring (Dygn) - SKALLBÖLE KRV,Latitud: 62.3636 Longitud: 16.9619,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1650.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1650.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1650.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKALLBÖLE KRV,1650,Extern,CORE,True,1956-01-01 00:00:00,2025-03-14 00:00:00,62.3636,16.9619,42,LJUNGAN,42000,12087.5,1650,SKALLBÖLE KRV,LJUNGAN,12087.5,Sweden,SMHI HydroObs,
2598,1763118000000.0,Vattenföring (Dygn) - SKANGSELFORSEN,Latitud: 64.2593 Longitud: 18.8689,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2598.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2598.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2598.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKANGSELFORSEN,2598,SMHI,CORE,True,2017-11-01 22:00:00,2025-11-14 22:00:00,64.2593,18.8689,-9999,ÖREÄLVEN,30000,1510.229229,2598,SKANGSELFORSEN,ÖREÄLVEN,1510.229229,Sweden,SMHI HydroObs,
1076,-694404000000.0,Vattenföring (Dygn) - SKANSABRON,Latitud: 56.1686 Longitud: 13.7190,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1076.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1076.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1076.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKANSABRON,1076,SMHI,CORE,False,1931-09-08 22:00:00,1947-12-30 22:00:00,56.1686,13.719,88,HELGE Å,88000,248.0,1076,SKANSABRON,HELGE Å,248.0,Sweden,SMHI HydroObs,
1567,1741910400000.0,Vattenföring (Dygn) - SKATTUNGEN,Latitud: 61.1994 Longitud: 14.8634,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1567.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1567.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1567.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKATTUNGEN,1567,Extern,CORE,True,1931-01-01 00:00:00,2025-03-14 00:00:00,61.1994,14.8634,53,DALÄLVEN,53000,1840.1,1567,SKATTUNGEN,DALÄLVEN,1840.1,Sweden,SMHI HydroObs,
1952,1741910400000.0,Vattenföring (Dygn) - SKEENS KRV,Latitud: 56.7589 Longitud: 13.6754,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1952.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1952.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1952.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKEENS KRV,1952,Extern,CORE,True,1951-01-01 00:00:00,2025-03-14 00:00:00,56.7589,13.6754,98,LAGAN,98000,1643.2,1952,SKEENS KRV,LAGAN,1643.2,Sweden,SMHI HydroObs,
1564,62978400000.0,Vattenföring (Dygn) - SKEINGE,Latitud: 56.3654 Longitud: 13.9128,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1564.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1564.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1564.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKEINGE,1564,SMHI,CORE,False,1951-09-05 22:00:00,1971-12-30 22:00:00,56.3654,13.9128,88,HELGE Å,88000,1993.0,1564,SKEINGE,HELGE Å,1993.0,Sweden,SMHI HydroObs,
2155,1578952800000.0,Vattenföring (Dygn) - SKEINGESJÖN,Latitud: 56.3605 Longitud: 13.9009,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2155.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2155.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2155.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKEINGESJÖN,2155,SMHI,CORE,False,1974-05-16 22:00:00,2020-01-13 22:00:00,56.3605,13.9009,88,HELGE Å,88000,1984.1,2155,SKEINGESJÖN,HELGE Å,1984.1,Sweden,SMHI HydroObs,
193,,Vattenföring (Dygn) - SKILLINGARYD,Latitud:  Longitud: ,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/193.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/193.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/193.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKILLINGARYD,193,SMHI,CORE,False,,,0.0,0.0,98,LAGAN,98000,291.0,193,SKILLINGARYD,LAGAN,291.0,Sweden,SMHI HydroObs,
2275,1763118000000.0,Vattenföring (Dygn) - SKIRKNÄS,Latitud: 65.7011 Longitud: 16.2549,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2275.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2275.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2275.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKIRKNÄS,2275,SMHI,CORE,True,1980-05-18 22:00:00,2025-11-14 22:00:00,65.7011,16.2549,28,UMEÄLVEN,28000,418.4,2275,SKIRKNÄS,UMEÄLVEN,418.4,Sweden,SMHI HydroObs,
1394,1451512800000.0,Vattenföring (Dygn) - SKOGSFORSEN,Latitud: 57.0935 Longitud: 12.8690,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1394.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1394.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1394.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKOGSFORSEN,1394,SMHI,CORE,False,1943-12-31 22:00:00,2015-12-30 22:00:00,57.0935,12.869,103,ÄTRAN,103000,2439.4,1394,SKOGSFORSEN,ÄTRAN,2439.4,Sweden,SMHI HydroObs,
2404,1763118000000.0,Vattenföring (Dygn) - SKOGSLIDEN,Latitud: 61.3645 Longitud: 16.9135,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2404.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2404.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2404.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKOGSLIDEN,2404,SMHI,CORE,True,1987-05-31 22:00:00,2025-11-14 22:00:00,61.3645,16.9135,47,NORRALAÅN,47000,229.0,2404,SKOGSLIDEN,NORRALAÅN,229.0,Sweden,SMHI HydroObs,
983,-1388620800000.0,Vattenföring (Dygn) - SKORTSJÖ,Latitud: 63.3758 Longitud: 18.4495,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/983.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/983.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/983.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKORTSJÖ,983,SMHI,CORE,False,1918-07-31 22:00:00,1925-12-31 00:00:00,63.3758,18.4495,36,MOÄLVEN,36000,89.0,983,SKORTSJÖ,MOÄLVEN,89.0,Sweden,SMHI HydroObs,
2337,1763118000000.0,Vattenföring (Dygn) - SKYE KVARN,Latitud: 56.7100 Longitud: 14.8943,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2337.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2337.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2337.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKYE KVARN,2337,SMHI,CORE,True,1992-05-17 22:00:00,2025-11-14 22:00:00,56.71,14.8943,86,MÖRRUMSÅN,86000,315.2,2337,SKYE KVARN,MÖRRUMSÅN,315.2,Sweden,SMHI HydroObs,
1022,-1388620800000.0,Vattenföring (Dygn) - SKYTTJÄRNSBÄCKEN,Latitud: 59.5408 Longitud: 13.9705,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1022.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1022.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1022.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKYTTJÄRNSBÄCKEN,1022,SMHI,CORE,False,1919-08-31 22:00:00,1925-12-31 00:00:00,59.5408,13.9705,108,GÖTA ÄLV,108000,15.0,1022,SKYTTJÄRNSBÄCKEN,GÖTA ÄLV,15.0,Sweden,SMHI HydroObs,
1843,1592517600000.0,Vattenföring (Dygn) - SKÄLLNORA,Latitud: 59.4850 Longitud: 17.9792,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1843.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1843.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1843.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKÄLLNORA,1843,SMHI,CORE,False,1961-07-10 22:00:00,2020-06-18 22:00:00,59.485,17.9792,61,NORRSTRÖM,61000,58.5,1843,SKÄLLNORA,NORRSTRÖM,58.5,Sweden,SMHI HydroObs,
2610,1763118000000.0,Vattenföring (Dygn) - SKÄLLNORA ÖVRE,Latitud: 59.4851 Longitud: 17.9808,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2610.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2610.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2610.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKÄLLNORA ÖVRE,2610,SMHI,CORE,True,2017-12-18 22:00:00,2025-11-14 22:00:00,59.4851,17.9808,-9999,NORRSTRÖM,61000,59.53999948,2610,SKÄLLNORA ÖVRE,NORRSTRÖM,59.53999948,Sweden,SMHI HydroObs,
2454,1762639200000.0,Vattenföring (Dygn) - SKÄRBLACKA,Latitud: 58.5790 Longitud: 15.9066,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2454.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2454.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2454.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKÄRBLACKA,2454,Extern,CORE,True,1989-09-18 22:00:00,2025-11-08 22:00:00,58.579,15.9066,67,MOTALA STRÖM,67000,13278.18,2454,SKÄRBLACKA,MOTALA STRÖM,13278.18,Sweden,SMHI HydroObs,
1756,1007503200000.0,Vattenföring (Dygn) - SKÄRKAN,Latitud: 62.8033 Longitud: 12.7762,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1756.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1756.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1756.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKÄRKAN,1756,SMHI,CORE,False,1959-12-31 22:00:00,2001-12-04 22:00:00,62.8033,12.7762,42,LJUNGAN,42000,146.85,1756,SKÄRKAN,LJUNGAN,146.85,Sweden,SMHI HydroObs,
1809,1763118000000.0,Vattenföring (Dygn) - SKÄRSBODA,Latitud: 57.5789 Longitud: 14.8627,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1809.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1809.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1809.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKÄRSBODA,1809,SMHI,CORE,True,1960-12-31 22:00:00,2025-11-14 22:00:00,57.5789,14.8627,74,EMÅN,74000,157.2,1809,SKÄRSBODA,EMÅN,157.2,Sweden,SMHI HydroObs,
2363,978732000000.0,Vattenföring (Dygn) - SKÄRVHULT,Latitud: 57.3888 Longitud: 13.8327,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2363.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2363.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2363.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SKÄRVHULT,2363,SMHI,CORE,False,1984-12-05 22:00:00,2001-01-05 22:00:00,57.3888,13.8327,98,LAGAN,98000,12.4,2363,SKÄRVHULT,LAGAN,12.4,Sweden,SMHI HydroObs,
439,-1199318400000.0,Vattenföring (Dygn) - SLUSSFORS,Latitud: 65.4291 Longitud: 16.2750,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/439.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/439.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/439.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SLUSSFORS,439,SMHI,CORE,False,1910-04-30 22:00:00,1931-12-31 00:00:00,65.4291,16.275,28,UMEÄLVEN,28000,587.0,439,SLUSSFORS,UMEÄLVEN,587.0,Sweden,SMHI HydroObs,
440,327535200000.0,Vattenföring (Dygn) - SLÄTVIK,Latitud: 65.7885 Longitud: 16.0587,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/440.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/440.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/440.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SLÄTVIK,440,SMHI,CORE,False,1910-12-31 22:00:00,1980-05-18 22:00:00,65.7885,16.0587,28,UMEÄLVEN,28000,407.0,440,SLÄTVIK,UMEÄLVEN,407.0,Sweden,SMHI HydroObs,
2347,1763118000000.0,Vattenföring (Dygn) - SLÖTA,Latitud: 58.3830 Longitud: 13.1125,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2347.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2347.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2347.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",SLÖTA,2347,SMHI,CORE,True,1983-07-27 22:00:00,2025-11-14 22:00:00,58.383,13.1125,108,GÖTA ÄLV,108000,101.11,2347,SLÖTA,GÖTA ÄLV,101.11,Sweden,SMHI HydroObs,
