"gauge_id","latitude","longitude"
"304031284401070",37.7839,139.0575
"304031284401080",37.8353,139.0619
"304031284401090",37.8819,139.0144
"304031284401130",37.5186,138.9292
"304031284401170",37.8219,139.0019
"304031284401180",37.5453,139.0881
"304031284401200",37.6306,139.0958
"304031284403020",37.6636,138.7886
"304031284403060",37.4481,138.8364
"304031284403070",37.3086,138.8008
"304031284403080",37.2472,138.8031
"304031284403090",37.0958,138.7183
"304031284403100",36.9892,138.5858
"304031284403110",37.2419,138.9311
"304031284403130",37.23,138.9567
"304031284403140",37.1697,138.9272
"304031284403150",37.0617,138.8814
"304031284403160",37.5531,138.8203
"304031284416010",36.2728,138.4186
"304031284416030",36.3697,138.2819
"304031284416080",36.5328,138.1119
"304031284416100",36.7319,138.3094
"304031284416130",36.8917,138.4019
"304031284416160",36.2175,137.8708
"304031284416170",36.2869,137.9433
"304031284416180",36.3956,137.9267
"304031284416190",36.6203,138.1417
"304031284416210",36.2672,137.9439
"304041284407010",37.0311,138.2667
"304041284407020",37.1164,138.2636
"304041284407060",37.0781,138.255
"304041284407070",37.1578,138.4253
"304041284407080",37.1789,138.2872
"304051284407020",36.9864,137.8706
"304071284408010",36.5756,137.3431
"304071284408020",36.6031,137.3142
"304071284408030",36.7303,137.2831
"304081284408010",36.5722,137.1853
"304081284408040",36.7014,137.2042
"304081284408060",36.6242,137.2097
"304081284408070",36.6619,137.1997
"304081284408090",36.5908,137.1428
"304081284408100",36.6883,137.1836
"304091284408020",36.5789,136.9908
"304091284408040",36.735,137.0436
"304091284408050",36.7278,137.0467
"304101284408030",36.625,136.8922
"304101284408040",36.6808,136.8825
"304101284408060",36.7583,136.9831
"304101284408070",36.5875,136.9031
"304101284408080",36.6539,136.8603
"304101284408090",36.6925,136.8692
"304111284412020",36.1678,136.6319
"304111284412060",36.2731,136.6478
"304111284412070",36.4125,136.6314
"304111284412080",36.4492,136.6203
"304111284412120",36.2911,136.6492
"304121284412010",36.4042,136.5136
"304121284412020",36.4158,136.4511
"304121284412030",36.4139,136.4414
"305011285508010",34.9906,138.9392
"305011285508020",35.0386,138.9442
"305011285508060",35.0922,138.9006
"305011285508070",35.0992,138.8697
"305011285508110",35.0733,138.9397
"305011285508120",35.0897,138.9356
"305011285508170",35.1183,138.8858
"305021285507020",35.0711,138.37
"305021285507030",34.9583,138.3653
"305021285507070",35.0156,138.2692
"305031285507010",34.8825,138.1083
"305031285507020",34.8289,138.2086
"305031285507040",34.8483,138.1436
"305031285507050",34.8206,138.1492
"305031285523010",35.1894,138.1972
"305041285510020",34.7394,138.0886
"305041285510060",34.7319,138.0939
"305041285510070",34.6803,138.0872
"305041285510080",34.6919,138.0533
"305051285510020",34.8536,137.8047
"305051285510070",34.9533,137.8831
"305051285516010",35.9647,137.9839
"305051285516030",35.8369,137.9614
"305051285516060",35.5956,137.93
"305051285516090",35.4619,137.8317
"305061285512010",34.9853,137.5247
"305061285512020",34.9667,137.5544
"305061285512030",34.8664,137.4469
"305061285512040",34.8911,137.4947
"305061285512070",34.8106,137.4192
"305061285512120",34.9794,137.5592
"305061285512130",34.9317,137.5736
"305061285512140",34.8017,137.3989
"305071285512010",35.0897,137.1661
"305071285512020",35.0028,137.1672
"305071285512040",34.8961,137.0981
"305071285512050",34.8894,137.0592
"305071285512080",35.0553,137.2136
"305071285512090",34.9503,137.1761
"305071285520060",35.27,137.4786
"305091285506040",35.5975,136.42
"305091285519050",35.535,137.4458
"305101285514010",34.8486,136.4433
"305101285514020",34.8758,136.5139
"305101285514030",34.9019,136.595
"305101285514040",34.9069,136.6167
"305101285514050",34.8825,136.4844
"305101285514060",34.9192,136.5964
"305111285514010",34.6447,136.4078
"305111285514020",34.6572,136.4667
"305111285514030",34.6494,136.4997
"305111285514040",34.6467,136.5131
"305111285514060",34.6736,136.4161
"305111285514070",34.6514,136.4253
"305111285514080",34.5881,136.4003
"305111285514090",34.6197,136.4528
"305121285514010",34.5056,136.5403
"305121285514030",34.5456,136.5853
"305121285514040",34.4889,136.5553
"305121285521030",34.3808,136.2222
"305121285521050",34.4219,136.2853
"305131285514010",34.4644,136.6542
"306021286614020",34.3469,135.6919
"306021286614030",34.3261,135.6575
"306021286614040",34.3147,135.6139
"306021286614070",34.2944,135.5233
"306021286614100",34.2472,135.3706
"306021286614120",34.2514,135.3106
"306021286614130",34.2492,135.2611
"306021286614200",34.2181,135.3267
"306021286614210",34.2369,135.3364
"306031286607010",34.5978,135.7692
"306031286607030",34.5994,135.7103
"306031286607040",34.5858,135.6844
"306031286607050",34.5708,135.6358
"306031286607060",34.5817,135.6172
"306031286607070",34.5897,135.4972
"306031286607090",34.6247,135.7911
"306031286607100",34.5842,135.7514
"306031286607130",34.5703,135.6214
"306031286607150",34.5947,135.4886
"306041286603080",34.9733,135.9058
"306041286603120",34.9411,135.9167
"306041286603130",34.9861,136.1192
"306041286603140",34.9861,136.1186
"306041286603180",35.0619,136.0047222
"306041286603190",35.1017,135.9894
"306041286603210",35.4022,136.2333
"306041286603290",35.0131,135.9425
"306041286606010",34.8944,135.8036
"306041286606040",34.9267,135.7697
"306041286606060",34.8975,135.7178
"306041286606080",34.8681,135.6689
"306041286606090",34.8136,135.6344
"306041286606160",34.9578,135.8108
"306041286606190",34.7589,135.8694
"306041286606230",34.8019,135.7981
"306041286606260",34.8864,135.7042
"306041286606280",35.0892,135.5114
"306041286606290",35.0169,135.5881
"306041286606310",35.0272,135.6467
"306041286606320",35.0119,135.6789
"306041286606330",34.9822,135.7125
"306041286606340",34.9278,135.7297
"306041286606350",34.9081,135.7175
"306041286606370",34.9661,135.7592
"306041286606440",34.8289,135.6139
"306041286608010",34.9058,135.37
"306041286608020",34.8728,135.3956
"306041286608030",34.8542,135.4153
"306041286608040",34.8261,135.4222
"306041286608050",34.7967,135.4225
"306041286608060",34.7703,135.4342
"306041286608070",34.7636,135.4539
"306041286608080",34.7633,135.4383
"306041286609010",34.8886,135.4689
"306041286609020",34.8556,135.4408
"306041286617010",34.7114,136.1536
"306041286617020",34.7447,136.1214
"306041286617040",34.7594,136.115
"306041286617060",34.7778,136.1003
"306041286617070",34.7678,136.0578
"306041286617090",34.7739,136.1611
"306041286617100",34.785,136.1228
"306041286617110",34.8011,136.1625
"306041286617140",34.62,136.0817
"306051286611020",35.0631,135.0081
"306051286611030",34.9642,134.9731
"306051286611050",34.8375,134.9211
"306051286611080",35.0817,135.0422
"306051286611090",34.8789,134.95
"306051286611100",34.8567,134.9014
"306051286611110",34.8019,134.9511
"306061286611020",35.0997,134.5831
"306061286611030",34.9969,134.5531
"306061286611040",34.8661,134.5486
"306061286611050",34.8044,134.5606
"306061286611070",34.9211,134.5403
"306061286611080",34.9725,134.5825
"306061286611090",34.8531,134.5647
"306061286611100",34.8144,134.5564
"306061286611120",35.2078,134.6203
"306061286611130",35.1717,134.6211
"306071286601050",36.0994,136.2981
"306071286601080",36.1025,136.2083
"306071286601100",36.1464,136.1633
"306071286601130",36.0081,136.1642
"306071286601150",36.0856,136.185
"306071286601160",36.0206,136.2889
"306071286619030",35.905,136.6667
"306071286619060",35.9722,136.6308
"306071286619070",35.8781,136.5075
"306071286619110",35.9372,136.5531
"306071286619120",35.9906,136.5175
"306081286601010",35.4486,135.8972
"306081286601030",35.4933,135.78
"306091286605010",35.3011,135.2667
"306091286605020",35.3108,135.1714
"306091286605030",35.3044,135.1244
"306091286605040",35.3433,135.1114
"306091286605050",35.3836,135.1556
