gauge_id,station_name,station_name_local,river,latitude,longitude,altitude,area,country,source,station_code,station_type,agency,basin,province,district,subdistrict,vertical_datum
2740,บ้านหลุมดิน,บ้านหลุมดิน,ลำชี,15.14119,103.429359,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.159,tele_waterlevel,Royal Irrigation Department,Mun Basin,Surin,Chom Phra District,Mueang Lueng,MSL
2744,ท้ายเขื่อนเจ้าพระยา,ท้ายเขื่อนเจ้าพระยา,แม่น้ำเจ้าพระยา,15.16384,100.18792,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),C.13,tele_waterlevel,Royal Irrigation Department,Chao Phraya Basin,Chai Nat,Sapphaya District,Bang Luang,MSL
2750,บ้านซึม,บ้านซึม,แม่น้ำมูล,15.21996,102.428299,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.184,tele_waterlevel,Royal Irrigation Department,Mun Basin,Nakhon Ratchasima,Phimai District,Samrit,MSL
2752,สะพานเสรีประชาธิปไตย,สะพานเสรีประชาธิปไตย,แม่น้ำมูล,15.22263,104.859131,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.7,tele_waterlevel,Royal Irrigation Department,Mun Basin,Ubon Ratchathani,Warin Chamrap District,Warin Chamrap,MSL
2753,บ้านท่ารวก,บ้านท่ารวก,ลำสนธิ,15.22528,101.277458,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),S.14,tele_waterlevel,Royal Irrigation Department,Pasak Basin,Lop Buri,Chai Badan District,Nong Yai To,MSL
2755,บ้านโพธิ์ตาก,บ้านโพธิ์ตาก,แม่น้ำมูล,15.24992,105.239243,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.11B,tele_waterlevel,Royal Irrigation Department,Mun Basin,Ubon Ratchathani,Phibun Mangsahan District,Pho Si,MSL
2760,บ้านสตึก,บ้านสตึก,แม่น้ำมูล,15.30003,103.292282,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.6A,tele_waterlevel,Royal Irrigation Department,Mun Basin,Surin,Chumphon Buri District,Krabueang,MSL
2763,บ้านพงสวาย,บ้านพงสวาย,แม่น้ำมูล,15.32958,103.68261,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.4,tele_waterlevel,Royal Irrigation Department,Mun Basin,Surin,Tha Tum District,Tha Tum,MSL
2764,บ้านเมืองคง,บ้านเมืองคง,แม่น้ำมูล,15.33969,104.15403,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.5,tele_waterlevel,Royal Irrigation Department,Mun Basin,Si Sa Ket,Rasi Salai District,Mueang Khong,MSL
2770,บ้านหาดทนง,บ้านหาดทนง,แม่น้ำสะแกกรัง,15.41085,100.057068,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Ct.2A,tele_waterlevel,Royal Irrigation Department,Sakae Krang Basin,Uthai Thani,Mueang Uthai Thani District,Sakae Krang,MSL
2773,บ้านวังปลัด,บ้านวังปลัด,แม่น้ำมูล,15.43527,103.012627,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.104,tele_waterlevel,Royal Irrigation Department,Mun Basin,Buri Ram,Khu Mueang District,Ban Phae,MSL
2777,บ้านดอนใหญ่,บ้านดอนใหญ่,น้ำตากแดด,15.45274,100.031891,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Ct.19,tele_waterlevel,Royal Irrigation Department,Sakae Krang Basin,Uthai Thani,Mueang Uthai Thani District,Nong Phai Baen,MSL
2780,บ้านท่าบอแบง,บ้านท่าบอแบง,ลำเซบก,15.50421,104.966202,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.69,tele_waterlevel,Royal Irrigation Department,Mun Basin,Ubon Ratchathani,Trakan Phuet Phon District,Kham Pia,MSL
2781,บ้านบุ่งอ้ายเจี้ยม,บ้านบุ่งอ้ายเจี้ยม,ห้วยทับเสลา,15.51829,99.483528,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Ct.9,tele_waterlevel,Royal Irrigation Department,Sakae Krang Basin,Uthai Thani,Lan Sak District,Rabam,MSL
2782,บ้านฟ้าหยาด,บ้านฟ้าหยาด,แม่น้ำชี,15.52481,104.249657,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.20A,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Yasothon,Maha Chana Chai District,Fa Yat,MSL
2784,บ้านโคกหม้อ,บ้านโคกหม้อ,น้ำตากแดด,15.53929,99.894669,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Ct.8,tele_waterlevel,Royal Irrigation Department,Sakae Krang Basin,Uthai Thani,Thap Than District,Khok Mo,MSL
2795,ค่ายจิรประวัติ,ค่ายจิรประวัติ,แม่น้ำเจ้าพระยา,15.67059,100.10936,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),C.2,tele_waterlevel,Royal Irrigation Department,Chao Phraya Basin,Nakhon Sawan,Mueang Nakhon Sawan District,Pak Nam Pho,MSL
2797,บ้านค่าย,บ้านค่าย,แม่น้ำชี,15.68176,102.009552,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.23,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Chaiyaphum,Noen Sa-nga District,Kahat,MSL
2799,บ้านบ่อวัง,บ้านบ่อวัง,แม่น้ำป่าสัก,15.5783,101.088623,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),S.42,tele_waterlevel,Royal Irrigation Department,Pasak Basin,Phetchabun,Wichian Buri District,Sa Pradu,MSL
281,Mun 11,พิบูลมังสาหาร,แม่น้ำมูล,15.249695,105.239265,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MUN011,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Mun Basin,Ubon Ratchathani,Phibun Mangsahan District,Pho Si,MSL
2811,บ้านศาลเจ้าไก่ต่อ,บ้านศาลเจ้าไก่ต่อ,แม่น้ำวังม้า,15.78585,99.678329,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Ct.4,tele_waterlevel,Royal Irrigation Department,Sakae Krang Basin,Nakhon Sawan,Lat Yao District,San Chao Kai To,MSL
2814,บ้านนิคม,บ้านนิคม,ลำโพง,15.80624,104.32795,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.157,tele_waterlevel,Royal Irrigation Department,Mun Basin,Yasothon,Pa Tio District,Krachai,MSL
2820,บ้านเชียงเพ็ง,บ้านเชียงเพ็ง,ลำเซบาย,15.84008,104.455704,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.32,tele_waterlevel,Royal Irrigation Department,Mun Basin,Yasothon,Pa Tio District,Chiang Pheng,MSL
2821,วัดเกยไชยเหนือ,วัดเกยไชยเหนือ,แม่น้ำน่าน,15.86918,100.264732,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.67,tele_waterlevel,Royal Irrigation Department,Nan Basin,Nakhon Sawan,Chum Saeng District,Koei Chai,MSL
2830,บ้านปางมะค่า,บ้านปางมะค่า,แม่น้ำแม่วงก์,15.92832,99.502373,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Ct.5A,tele_waterlevel,Royal Irrigation Department,Sakae Krang Basin,Nakhon Sawan,Mae Wong District,Khao Chon Kan,MSL
2832,บ้านท่างิ้ว,บ้านท่างิ้ว,แม่น้ำปิง,15.93539,99.976089,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.17,tele_waterlevel,Royal Irrigation Department,Ping Basin,Nakhon Sawan,Banphot Phisai District,Tha Ngio,MSL
2836,บ้านตาดโตน,บ้านตาดโตน,ห้วยตาดโตน,15.95536,102.03363,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.6C,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Chaiyaphum,Mueang Chaiyaphum District,Na Fai,MSL
2845,บ้านท่าสะแบง,บ้านท่าสะแบง,แม่น้ำชี,16.034149,103.906937,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.18,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Roi Et,Thung Khao Luang District,Maba,MSL
2847,บ้านแสนตอ,บ้านแสนตอ,แม่น้ำปิง,16.064671,99.860191,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.16,tele_waterlevel,Royal Irrigation Department,Ping Basin,Kamphaeng Phet,Khanu Woralaksaburi District,Saen To,MSL
2851,หน้าอำเภอโพทะเล,หน้าอำเภอโพทะเล,แม่น้ำยม,16.09481,100.259903,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.5,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phichit,Pho Thale District,Pho Thale,MSL
2852,บ้านท่านางเลื่อน,บ้านท่านางเลื่อน,แม่น้ำชี,16.096939,102.570023,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.9,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Khon Kaen,Chonnabot District,Chonnabot,MSL
2855,บ้านสามเรือน,บ้านสามเรือน,คลองขลุง,16.18206,99.59726,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.78,tele_waterlevel,Royal Irrigation Department,Ping Basin,Kamphaeng Phet,Khlong Khlung District,Wang Sai,MSL
2857,บ้านม่วงลาด,บ้านม่วงลาด,แม่น้ำชี,16.20825,103.527641,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.66A,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Roi Et,Changhan District,Muang Lat,MSL
2860,หน้าวัดศรีภิรมย์,หน้าวัดศรีภิรมย์,แม่น้ำปิง,16.213989,99.721062,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.15,tele_waterlevel,Royal Irrigation Department,Ping Basin,Kamphaeng Phet,Khlong Khlung District,Khlong Khlung,MSL
2869,บ้านวังโป่ง,บ้านวังโป่ง,คลองวังโปง,16.327471,100.801727,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.54,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phetchabun,Wang Pong District,Wang Pong,MSL
2872,บ้านวังหิน,บ้านวังหิน,ลำปาว,16.34078,103.577011,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.87,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Kalasin,Kamalasai District,Kamalasai,MSL
2875,บ้านดอนขนวน,บ้านดอนขนวน,แม่น้ำชี,16.36607,102.949753,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.91,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Maha Sarakham,Kosum Phisai District,Nong Bua,MSL
2881,ต.ในเมือง,ต.ในเมือง,แม่น้ำป่าสัก,16.42322,101.162079,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),S.4B,tele_waterlevel,Royal Irrigation Department,Pasak Basin,Phetchabun,Mueang Phetchabun District,Nai Mueang,MSL
2895,บ้านราชช้างขวัญ,บ้านราชช้างขวัญ,แม่น้ำน่าน,16.4695,100.330872,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.7A,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phichit,Mueang Phichit District,Pak Thang,MSL
29,Rabibadhana West Section,คลองระพีพัฒน์แยกตก,คลองระพีพัฒน์แยกตก,14.206123,100.74476,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CAN001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Pathum Thani,Khlong Luang District,Khlong Chet,MSL
2900,ต.ในเมือง,ต.ในเมือง,แม่น้ำปิง,16.479271,99.51841,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.7A,tele_waterlevel,Royal Irrigation Department,Ping Basin,Kamphaeng Phet,Mueang Kamphaeng Phet District,Nai Mueang,MSL
2906,สามง่าม,สามง่าม,แม่น้ำยม,16.507441,100.204086,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.17,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phichit,Sam Ngam District,Sam Ngam,MSL
2914,คลองวังเจ้า,คลองวังเจ้า,คลองวังเจ้า,16.53355,99.228844,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.50A,tele_waterlevel,Royal Irrigation Department,Ping Basin,Tak,Wang Chao District,Chiang Thong,MSL
2915,บ้านทานตะวัน,บ้านทานตะวัน,น้ำเข็ก,16.56912,100.891777,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.73,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phetchabun,Khao Kho District,Nong Mae Na,MSL
2924,บ้านท่าเม่า,บ้านท่าเม่า,ลำน้ำพอง,16.65448,102.823486,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.22B,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Khon Kaen,Nam Phong District,Muang Wan,MSL
2941,บางระกำ,บางระกำ,แม่น้ำยม,16.762039,100.121017,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.16,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phitsanulok,Bang Rakam District,Bang Rakam,MSL
2953,สะพานสุพรรณกัลยา,สะพานสุพรรณกัลยา,แม่น้ำน่าน,16.81514,100.260696,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.5A,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phitsanulok,Mueang Phitsanulok District,Nai Mueang,MSL
296,Chi 3,เมืองชัยภูมิ,แม่น้ำชี,15.681568,102.00949,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHI003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chi Basin Basin,Chaiyaphum,Mueang Chaiyaphum District,Ban Khai,MSL
2963,บ้านท่าแค,บ้านท่าแค,แม่น้ำปิง,16.854561,99.123009,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.2A,tele_waterlevel,Royal Irrigation Department,Ping Basin,Tak,Mueang Tak District,Tak Town Municipality,MSL
2972,บ้านกง,บ้านกง,แม่น้ำยม,16.927429,99.959427,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.15,tele_waterlevel,Royal Irrigation Department,Yom Basin,Sukhothai,Kong Krailat District,Kong,MSL
298,Chi 1,บ้านเขว้า,แม่น้ำชี,15.933117,101.699585,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHI001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chi Basin Basin,Chaiyaphum,Ban Khwao District,Phu Laen Kha,MSL
2985,ต.ตาดกลอย,ต.ตาดกลอย,แม่น้ำป่าสัก,17.004061,101.35289,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),S.33,tele_waterlevel,Royal Irrigation Department,Pasak Basin,Phetchabun,Lom Kao District,Tat Kloi,MSL
2986,ต.ธานี,ต.ธานี,แม่น้ำยม,17.006359,99.822113,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.4,tele_waterlevel,Royal Irrigation Department,Yom Basin,Sukhothai,Mueang Sukhothai District,Thani,MSL
2993,ท้ายเขื่อนนเรศวร,ท้ายเขื่อนนเรศวร,แม่น้ำน่าน,17.030781,100.180054,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.27A,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phitsanulok,Phrom Phiram District,Phrom Phiram,MSL
3003,บ้านหนองกระท้าว,บ้านหนองกระท้าว,น้ำแควน้อย,17.0851,100.824669,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.36,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phitsanulok,Nakhon Thai District,Nakhon Thai,MSL
3014,บ้านแก่งบง,บ้านแก่งบง,แม่น้ำเลย,17.13114,101.679489,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Kh.61,tele_waterlevel,Royal Irrigation Department,Northeast Khong Basin,Loei,Phu Luang District,Nong Khan,MSL
3017,บ้านคลองตาล,บ้านคลองตาล,แม่น้ำยม,17.16888,99.860977,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.33,tele_waterlevel,Royal Irrigation Department,Yom Basin,Sukhothai,Si Samrong District,Khlong Tan,MSL
3018,บ้านวังหมัน,บ้านวังหมัน,แม่น้ำวัง,17.20499,99.098122,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.4A,tele_waterlevel,Royal Irrigation Department,Wang Basin,Tak,Sam Ngao District,Wang Man,MSL
3025,บ้านย่านรี,บ้านย่านรี,แม่น้ำปิง,17.23881,99.024147,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.12C,tele_waterlevel,Royal Irrigation Department,Ping Basin,Tak,Sam Ngao District,Yan Ri,MSL
3029,บ้านท่าสะแก,บ้านท่าสะแก,น้ำภาค,17.25317,100.628242,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.55,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phitsanulok,Chat Trakan District,Tha Sakae,MSL
3041,บ้านวังขอนไม้,บ้านวังขอนไม้,แม่น้ำยม,17.302311,99.830307,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.3A,tele_waterlevel,Royal Irrigation Department,Yom Basin,Sukhothai,Sawankhalok District,Mueang Sawankhalok,MSL
3044,บ้านนาหลัก,บ้านนาหลัก,แม่น้ำเลย,17.31229,101.772461,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Kh.28A,tele_waterlevel,Royal Irrigation Department,Northeast Khong Basin,Loei,Wang Saphung District,Si Songkhram,MSL
3047,บ้านท่าไผ่,บ้านท่าไผ่,แม่น้ำวัง,17.32165,99.077217,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.24,tele_waterlevel,Royal Irrigation Department,Wang Basin,Tak,Sam Ngao District,Yok Krabat,MSL
3049,ห้วยแม่มอก,ห้วยแม่มอก,ห้วยแม่มอก,17.33189,99.461807,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.26,tele_waterlevel,Royal Irrigation Department,Yom Basin,Lampang,Thoeng District,Wiang Mok,MSL
3059,บ้านแม่เชียงราย,บ้านแม่เชียงราย,แม่น้ำวัง,17.36661,99.113007,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.23,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Mae Phrik District,Mae Phrik,MSL
3065,บ้านเด่นสำโรง,บ้านเด่นสำโรง,แม่น้ำน่าน,17.418329,100.130913,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.60,tele_waterlevel,Royal Irrigation Department,Nan Basin,Uttaradit,Tron District,Hat Song Khwae,MSL
3076,บ้านโนนตูม,บ้านโนนตูม,ห้วยหลวง,17.482571,102.797394,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Kh.103,tele_waterlevel,Royal Irrigation Department,Northeast Khong Basin,Udon Thani,Mueang Udon Thani District,Mu Mon,MSL
3082,บ้านฟากเลย,บ้านฟากเลย,แม่น้ำเลย,17.494881,101.734467,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Kh.58A,tele_waterlevel,Royal Irrigation Department,Northeast Khong Basin,Loei,Mueang Loei District,Kut Pong,MSL
3095,ต.ในเมือง,ต.ในเมือง,แม่น้ำน่าน,17.608641,100.099243,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.2B,tele_waterlevel,Royal Irrigation Department,Nan Basin,Uttaradit,Mueang Uttaradit District,Ban Ko,MSL
31,Future Park Rangsit,ฟิวเจอร์ฯรังสิต,คลองรังสิตประยูรศักดิ์,13.986156,100.62624,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FROC01,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Pathum Thani,Thanyaburi District,Rangsit,MSL
3102,บ้านดอนชัย,บ้านดอนชัย,แม่น้ำวัง,17.641491,99.23201,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.3A,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Thoeng District,Lom Raet,MSL
3107,บ้านหาดไผ่,บ้านหาดไผ่,แม่น้ำน่าน,17.73687,100.531593,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.12A,tele_waterlevel,Royal Irrigation Department,Nan Basin,Uttaradit,Tha Pla District,Pha Lueat,MSL
3112,บ้านหลวง,บ้านหลวง,น้ำแม่ตื่น,17.78546,98.372391,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.64,tele_waterlevel,Royal Irrigation Department,Ping Basin,Chiang Mai,Omkoi District,Yang Piang,MSL
3113,ห้วยแม่สิน,ห้วยแม่สิน,ห้วยแม่สิน,17.792339,99.787033,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.21,tele_waterlevel,Royal Irrigation Department,Yom Basin,Sukhothai,Si Satchanalai District,Mae Sin,MSL
3117,บ้านท่าห้วยหลัว,บ้านท่าห้วยหลัว,แม่น้ำสงคราม,17.821621,103.386932,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Kh.74,tele_waterlevel,Royal Irrigation Department,Northeast Khong Basin,Udon Thani,Ban Dung District,Ban Chan,MSL
3127,บ้านวังชิ้น,บ้านวังชิ้น,แม่น้ำยม,17.90118,99.605652,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.37,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phrae,Wang Chin District,Wang Chin,MSL
3134,บ้านฟากท่า,บ้านฟากท่า,น้ำปาด,17.997021,100.879089,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.39,tele_waterlevel,Royal Irrigation Department,Nan Basin,Uttaradit,Fak Tha District,Fak Tha,MSL
3146,บ้านน้ำโค้ง,บ้านน้ำโค้ง,แม่น้ำยม,18.133909,100.124641,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.1C,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phrae,Mueang Phrae District,Pa Maet,MSL
3149,บ้านแม่อีไฮ,บ้านแม่อีไฮ,น้ำแม่ลี้,18.14139,98.896606,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.76,tele_waterlevel,Royal Irrigation Department,Ping Basin,Lamphun,Li District,Si Wichai,MSL
315,Khong 3,สุวรรณคูหา,ห้วยโค่โล่,17.575703,102.27328,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),KON003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Northeast Khong Basin,Nong Bua Lam Phu,Suwannakhuha District,Na Si,MSL
3152,บ้านวังพร้าว,บ้านวังพร้าว,แม่น้ำจาง,18.14444,99.408463,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.22,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Ko Kha District,Wang Phrao,MSL
3154,บ้านเกาะคา,บ้านเกาะคา,แม่น้ำวัง,18.19154,99.396873,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.5A,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Ko Kha District,Tha Pha,MSL
3156,สะพานท่าข้าม,สะพานท่าข้าม,น้ำแม่แจ่ม,18.20228,98.614441,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.14A,tele_waterlevel,Royal Irrigation Department,Ping Basin,Chiang Mai,Hot District,Hang Dong,MSL
3157,บ้านแม่หล่าย,บ้านแม่หล่าย,น้ำแม่หล่าย,18.22003,100.20636,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.34,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phrae,Mueang Phrae District,Mae Lai,MSL
3163,บ้านแม่คำมีตำหนักธรรม,บ้านแม่คำมีตำหนักธรรม,น้ำแม่คำมี,18.26643,100.237633,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.38,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phrae,Nong Muang Khai District,Tamnak Tham,MSL
3164,บ้านสบสอย,บ้านสบสอย,แม่น้ำปิง,18.29126,98.64756,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.73,tele_waterlevel,Royal Irrigation Department,Ping Basin,Chiang Mai,Chom Thong District,Mae Soi,MSL
3168,สะพานเสตุวารี,สะพานเสตุวารี,แม่น้ำวัง,18.29973,99.51123,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.1C,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Mueang Lampang District,Ban Dong,MSL
3171,บ้านท่าล้อ,บ้านท่าล้อ,น้ำแม่ตุ๋ย,18.310881,99.45784,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.20,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Mueang Lampang District,Bo Haeo,MSL
3172,บ้านท่าเดื่อ,บ้านท่าเดื่อ,แม่น้ำวัง,18.34301,99.537178,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.21,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Mueang Lampang District,Ton Thong Chai,MSL
3174,บ้านหล่ายแก้ว,บ้านหล่ายแก้ว,น้ำแม่ลี้,18.366421,98.772102,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.85,tele_waterlevel,Royal Irrigation Department,Ping Basin,Lamphun,Ban Hong District,Lao Yao,MSL
3186,บ้านสบแม่สะป๊วด,บ้านสบแม่สะป๊วด,น้ำแม่ทา,18.43327,99.085129,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.77,tele_waterlevel,Royal Irrigation Department,Ping Basin,Lamphun,Mae Tha District,Tha Sopsao,MSL
3205,บ้านห้วยสัก,บ้านห้วยสัก,แม่น้ำยม,18.58613,100.151337,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.20,tele_waterlevel,Royal Irrigation Department,Yom Basin,Phrae,Song District,Tao Pun,MSL
3212,บ้านโป่ง,บ้านโป่ง,น้ำแม่กวง,18.69521,99.078751,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.81,tele_waterlevel,Royal Irrigation Department,Ping Basin,Chiang Mai,Saraphi District,Chomphu,MSL
3213,บ้านโป่ง,บ้านโป่ง,น้ำแม่หวด,18.709379,99.957626,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.30,tele_waterlevel,Royal Irrigation Department,Yom Basin,Lampang,Ngao District,Ban Pong,MSL
3215,บ้านหนองนาว,บ้านหนองนาว,ห้วยเก้า,18.722269,99.567268,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),W.17,tele_waterlevel,Royal Irrigation Department,Wang Basin,Lampang,Chae Hom District,Chae Hom,MSL
3217,บ้านหลวงเหนือ,บ้านหลวงเหนือ,น้ำแม่งาว,18.76083,99.972557,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),Y.13A,tele_waterlevel,Royal Irrigation Department,Yom Basin,Lampang,Ngao District,Na Kae,MSL
3219,หน้าสำนักงานป่าไม้,หน้าสำนักงานป่าไม้,แม่น้ำน่าน,18.774879,100.779694,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.1,tele_waterlevel,Royal Irrigation Department,Nan Basin,น่าน,Phu Phiang District,Fai Kaeo,MSL
3220,บ้านป่าซาง,บ้านป่าซาง,น้ำแม่ทา,18.519119,98.942291,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),P.87,tele_waterlevel,Royal Irrigation Department,Ping Basin,Lamphun,Pa Sang District,Pa Sang,MSL
