,gauge_id,station_name,river,latitude,longitude,altitude,area,country,source
0,1001602,Pyeongchanggun(Songjeonggyo),오대천,37.62416666666667,128.5511111111111,511.589,229.84,Korea,WAMIS Open API
1,1001603,Taebaeksi(Musagyo),,37.315,128.99444444444444,687.824,,Korea,WAMIS Open API
2,1001605,Song Cheon 1 Kyo,송천,37.668055555555554,128.7097222222222,724.782,123.45,Korea,WAMIS Open API
3,1001607,Samcheoksi(Bunchungyo),,37.364444444444445,128.99638888888887,718.848,,Korea,WAMIS Open API
4,1001610,Samcheoksi(Gwangdongdam),골지천,37.343611111111116,128.94722222222222,,125.0,Korea,WAMIS Open API
5,1001613,Samcheoksi(Gwangdonggyo),,37.35861111111112,128.9488888888889,,,Korea,WAMIS Open API
6,1001615,Samcheoksi(Galbatgyo),,37.37166666666667,128.9138888888889,,,Korea,WAMIS Open API
7,1001620,Jeongseongun(Songgyegyo),임계천,37.494166666666665,128.8491666666667,491.02,161.07,Korea,WAMIS Open API
8,1001622,Jeongseongun(Hyulcheongyo),골지천,37.46472222222223,128.84694444444446,479.382,285.96,Korea,WAMIS Open API
9,1001623,Jeongseongun(Ojang2gyo),송천,37.53138888888889,128.73777777777775,443.247,244.6,Korea,WAMIS Open API
10,1001625,Jeongseongun(Songcheongyo),송천,37.48555555555556,128.7186111111111,374.685,350.81,Korea,WAMIS Open API
11,1001626,Jeongseongun(Jeilyeoryanggyo),골지천,37.473333333333336,128.72916666666666,369.492,539.17,Korea,WAMIS Open API
12,1001629,Jeongseongun(Nampyeongdaegyo),한강,37.43888888888888,128.65305555555557,332.062,969.78,Korea,WAMIS Open API
13,1001630,Jeongseongun(Najeongyo),오대천,37.43861111111111,128.6497222222222,333.208,451.62,Korea,WAMIS Open API
14,1001640,Jeongseon3,한강,37.4,128.66666666666666,,,Korea,WAMIS Open API
15,1001641,Jeongseongun(Gakhuigyo),어천,37.30833333333333,128.81444444444446,522.577,88.38,Korea,WAMIS Open API
16,1001647,Jeongseon1,,37.36666666666667,128.68333333333334,,,Korea,WAMIS Open API
17,1001649,Jeongseongun(Yaesangyo),어천,37.373333333333335,128.67083333333332,300.915,229.5,Korea,WAMIS Open API
18,1001650,Jeongseongun(Samgeorigyo),지장천,37.25388888888889,128.77833333333334,477.886,117.12,Korea,WAMIS Open API
19,1001655,Jeongseongun(Jeongseonje1gyo),한강,37.37833333333333,128.65722222222223,296.789,1693.07,Korea,WAMIS Open API
20,1001658,Jeongseongun(Gwanghagyo),한강,37.36972222222222,128.6188888888889,273.539,1792.24,Korea,WAMIS Open API
21,1001660,Jeongseongun(Nakdonggyo),지장천,37.31888888888889,128.69361111111112,324.016,188.43,Korea,WAMIS Open API
22,1001665,Pyeongchanggun(Mahagyo),창리천,37.293055555555554,128.54472222222222,218.773,97.0,Korea,WAMIS Open API
23,1001670,Yeongwolgun(Geoungyo),한강,37.234722222222224,128.51222222222222,196.936,2274.28,Korea,WAMIS Open API
24,1001680,Yeongweol 2,한강,37.21666666666667,128.51083333333332,194.346,2283.2,Korea,WAMIS Open API
25,1001683,Yeongwolgun(Samokgyo),한강,37.20722222222223,128.5102777777778,189.914,2447.9,Korea,WAMIS Open API
26,1001690,Yeongwolgun(Yeongwoldaegyo),한강,37.18194444444444,128.4752777777778,183.205,2436.08,Korea,WAMIS Open API
27,1001695,Yeongwolgun(Sinchongyo),석항천,37.18222222222222,128.53944444444446,225.426,107.98,Korea,WAMIS Open API
28,1002605,Pyeongchanggun(Imokjeonggyo),속사천,37.62138888888889,128.47194444444446,590.873,56.55,Korea,WAMIS Open API
29,1002610,Pyeongchanggun(Jangpyeonggyo),속사천,37.58638888888889,128.4127777777778,526.963,104.99,Korea,WAMIS Open API
30,1002615,Pyeongchanggun(Jinjeongyo),흥정천,37.586111111111116,128.39138888888888,521.641,143.96,Korea,WAMIS Open API
31,1002625,Pyeongchanggun(Sunaegyo),평창강,37.474444444444444,128.41,385.387,394.3,Korea,WAMIS Open API
32,1002626,Pyeongchanggun(Biogyo),대화천,37.52916666666667,128.45138888888889,463.44,39.86,Korea,WAMIS Open API
33,1002630,,평창강,37.450833333333335,128.42083333333332,,394.8,Korea,WAMIS Open API
34,1002635,Pyeongchanggun(Sachogyo),대화천,37.45527777777778,128.43972222222223,374.616,84.81,Korea,WAMIS Open API
35,1002636,Pyeongchanggun(Habangrimgyo),계촌천,37.43083333333333,128.37361111111113,366.978,85.98,Korea,WAMIS Open API
36,1002640,Pyeongchanggun(Sangbangrimgyo),평창강,37.43138888888889,128.41722222222222,359.217,528.49,Korea,WAMIS Open API
37,1002650,Pyeongchanggun(Pyeongchanggyo),,37.367777777777775,128.40611111111113,288.472,696.93,Korea,WAMIS Open API
38,1002655,Yeongwolgun(Panungyo),평창강,37.29666666666667,128.3438888888889,240.893,806.8,Korea,WAMIS Open API
39,1002670,Hoengseonggun(Dunnbangnaeri),주천강,37.514722222222225,128.21555555555554,482.348,62.99,Korea,WAMIS Open API
40,1002675,Hoengseonggun(Anheunggyo),주천강,37.41222222222222,128.155,414.303,187.45,Korea,WAMIS Open API
41,1002680,Yeongwolgun(Duhackgyo),주천강,37.296388888888885,128.1925,306.256,375.67,Korea,WAMIS Open API
42,1002685,Yeongwolgun(Jucheongyo),,37.2675,128.26583333333335,240.555,533.75,Korea,WAMIS Open API
43,1002687,Yeongwolgun(Sincheongyo),,37.22972222222222,128.33166666666665,211.492,599.66,Korea,WAMIS Open API
44,1002690,,주천강,37.21666666666667,128.31666666666666,193.466,1606.2,Korea,WAMIS Open API
45,1002691,Yeongwolgun(Hwabyeonggyo),,37.21527777777778,128.37472222222223,195.757,1580.85,Korea,WAMIS Open API
46,1002693,Yeongwolgun(Nonggongdanjigyo),문곡천,37.224444444444444,128.42249999999999,199.577,85.35,Korea,WAMIS Open API
47,1002694,Yeongwolgun(Yeondanggyo),,37.196666666666665,128.4025,191.95,1611.7,Korea,WAMIS Open API
48,1002695,Yeongwolgun(Bukssangri),평창강,37.19416666666666,128.40916666666666,192.189,1615.8,Korea,WAMIS Open API
49,1002698,Yeongwolgun(Palgoegyo),평창강,37.17194444444444,128.45527777777778,181.215,1766.97,Korea,WAMIS Open API
50,1003603,Yeongwolgun(Naeri2gyo),내리천,37.106944444444444,128.67527777777778,255.18,88.42,Korea,WAMIS Open API
51,1003605,Yeongwolgun(chunghongyo),옥동천,37.14222222222222,128.6808333333333,269.682,229.6,Korea,WAMIS Open API
52,1003620,Yeongwolgun(Okdonggyo),옥동천,37.12222222222222,128.56416666666667,183.969,483.67,Korea,WAMIS Open API
53,1003625,Yeongwolgun(Gakdonggyo),한강,37.120555555555555,128.5402777777778,165.335,4252.24,Korea,WAMIS Open API
54,1003626,Danyangun(Deulgolgyo),대가리천,37.032777777777774,128.29638888888888,155.052,42.88,Korea,WAMIS Open API
55,1003630,Danyanggun(Osari),한강,37.09861111111111,128.51083333333332,159.971,4690.0,Korea,WAMIS Open API
56,1003632,Danyanggun(Bukbyeokgyo),,37.08555555555556,128.48527777777775,155.72,4819.1,Korea,WAMIS Open API
57,1003635,,,37.03611111111111,128.40805555555556,,,Korea,WAMIS Open API
58,1003636,Danyanggun(gadaegyo),한강,37.040277777777774,128.40555555555557,139.454,4971.62,Korea,WAMIS Open API
59,1003640,,한강,37.016666666666666,128.38333333333333,137.12,,Korea,WAMIS Open API
60,1003642,Danyanggun(Dukcheongyo),한강,37.00555555555555,128.38916666666665,135.027,5088.49,Korea,WAMIS Open API
61,1003644,,,36.97777777777778,128.3475,,,Korea,WAMIS Open API
62,1003645,Danyanggun(danyang1gyo),죽령천,36.93111111111111,128.33555555555557,140.903,129.76,Korea,WAMIS Open API
63,1003646,,,36.93055555555555,128.3211111111111,,,Korea,WAMIS Open API
64,1003650,,한강,36.916666666666664,128.28333333333333,112.709,5022.6,Korea,WAMIS Open API
65,1003652,Jecheonsi(Deokdonggyo),운학천,37.18833333333333,127.9925,264.56,30.95,Korea,WAMIS Open API
66,1003654,Jecheonsi(Songgyegyo),동달천,36.882222222222225,128.07833333333332,158.201,48.17,Korea,WAMIS Open API
67,1003655,Jecheonsi(Multaeri),한강,36.99388888888889,128.16583333333335,,887.8,Korea,WAMIS Open API
68,1003657,Jecheonsi(Gangjeo3gyo),장평천,37.12277777777778,128.20388888888888,227.634,53.1,Korea,WAMIS Open API
69,1003658,Jecheonsi(Busudonggyo),원서천,37.14861111111111,128.0088888888889,219.627,99.21,Korea,WAMIS Open API
70,1003660,Jecheonsi(Palsonggyo),제천천,37.14722222222222,128.11972222222224,214.71,145.97,Korea,WAMIS Open API
71,1003661,Jecheongun(Gugokgyo),제천천,37.11222222222222,128.10611111111112,185.267,287.26,Korea,WAMIS Open API
72,1003662,,,37.06777777777778,128.03250000000003,,,Korea,WAMIS Open API
73,1003664,ChungJuBonDamRight,한강,37.00361111111111,127.99638888888889,,6648.0,Korea,WAMIS Open API
74,1003665,Chungjusi(Chungjudambangsuro),한강,37.00805555555556,127.9888888888889,0.0,6648.0,Korea,WAMIS Open API
75,1003666,Chungjusi(Chungjudam),한강,37.00555555555555,127.99194444444444,0.0,6648.0,Korea,WAMIS Open API
76,1003667,Jecheonsi(Yongamgyo),성천,36.92805555555555,128.14,226.251,36.34,Korea,WAMIS Open API
77,1003668,WeolAk,한강,36.91138888888889,128.0727777777778,,619.0,Korea,WAMIS Open API
78,1003670,,한강,37.0,127.96666666666667,62.031,6657.3,Korea,WAMIS Open API
79,1003680,Chungju Dam Outlet,한강,37.0,127.91666666666667,221.0,6648.0,Korea,WAMIS Open API
80,1004616,Cheongjusi(Cheongseokgulgyo),감천,36.61194444444445,127.68166666666667,209.399,112.96,Korea,WAMIS Open API
81,1004620,Cheongjusi(Okhwa1gyo),달천,36.61527777777778,127.70166666666667,198.602,258.92,Korea,WAMIS Open API
82,1004630,Ko Sung Kyo,달천,36.66611111111111,127.76333333333334,156.975,682.41,Korea,WAMIS Open API
83,1004631,Goesangun(Wolmungyo),압항천,36.69416666666666,127.74527777777777,173.029,58.21,Korea,WAMIS Open API
84,1004635,,,36.70138888888889,127.81444444444445,,,Korea,WAMIS Open API
85,1004640,Goesangun(Jeokseokgyo),쌍천,36.763888888888886,127.98027777777779,200.251,60.82,Korea,WAMIS Open API
86,1004643,KwoesanDam,,36.75888888888889,127.84277777777777,,677.0,Korea,WAMIS Open API
87,1004645,Goesangun(sujungyo),달천,36.76722222222222,127.8425,110.221,682.35,Korea,WAMIS Open API
88,1004646,Goesangun(Bidogyo),쌍천,36.79,127.87805555555555,118.175,168.84,Korea,WAMIS Open API
89,1004653,Sosu,,36.86972222222222,127.71888888888888,,6.52,Korea,WAMIS Open API
90,1004661,Goesangun(Je2goesangyo),동진천,36.80916666666666,127.79861111111111,105.05,54.42,Korea,WAMIS Open API
91,1004670,Goesangun(Chusangyo),음성천,36.89361111111111,127.81416666666667,95.281,128.44,Korea,WAMIS Open API
92,1004680,Chungjusi(Munganggyo),석문동천,36.88777777777778,127.94611111111111,98.733,58.7,Korea,WAMIS Open API
93,1004685,,,36.899166666666666,127.9213888888889,,,Korea,WAMIS Open API
94,1004688,Wonnam,,36.855000000000004,127.71055555555556,,36.55,Korea,WAMIS Open API
95,1004690,Chungjusi(Hyangsanri),달천,36.925,127.92444444444445,71.187,1375.1,Korea,WAMIS Open API
96,1004692,Yongdang,,37.00611111111111,127.705,,28.73,Korea,WAMIS Open API
97,1004693,Goesangun(Mokdogyo),달천,36.87,127.85527777777777,87.793,1066.82,Korea,WAMIS Open API
98,1004694,Chungjusi(Judeokgyo),요도천,36.983333333333334,127.79388888888889,76.575,89.25,Korea,WAMIS Open API
99,1004695,Chungjusi(Kookwongyo),요도천,36.96611111111111,127.87166666666666,63.819,147.85,Korea,WAMIS Open API
100,1004696,Chungjusi(Bonggyegyo),충주천,36.97694444444445,127.92027777777778,70.429,20.63,Korea,WAMIS Open API
101,1005605,Chungjusi(Tangeumgyo),달천,36.98861111111111,127.89,63.579,1614.34,Korea,WAMIS Open API
102,1005620,Chungjusi(Chungjujojeongjidambangsuro),한강,37.04611111111111,127.86583333333333,0.0,8340.0,Korea,WAMIS Open API
103,1005635,Chungjusi(Chungjujojeongjidam),한강,37.044444444444444,127.86638888888888,0.0,8340.0,Korea,WAMIS Open API
104,1005640,Chungjusi(Mokgyegyo),한강,37.07611111111112,127.88111111111111,52.337,8487.99,Korea,WAMIS Open API
105,1005650,Chungjusi(Neungamgyo),앙성천,37.09111111111111,127.80138888888888,65.667,40.65,Korea,WAMIS Open API
106,1005660,Chungjusi(Sepogyo),운계천,37.14833333333333,127.81916666666666,59.394,69.58,Korea,WAMIS Open API
107,1005695,Wonjusi(Beopcheongyo),법천천,37.20444444444445,127.75416666666666,43.84,27.73,Korea,WAMIS Open API
108,1005697,Wonjusi(Namhangangdaegyo),한강,37.20611111111111,127.74777777777778,39.676,8840.3,Korea,WAMIS Open API
109,1006610,Hoengseonggun(Yuldongli),계천,37.55694444444444,128.10861111111112,186.458,174.5,Korea,WAMIS Open API
110,1006612,Hoengseonggun(Podong2gyo),,37.552499999999995,128.09861111111113,176.592,,Korea,WAMIS Open API
111,1006615,Hoengseonggun(Hoengseongdam),계천,37.54527777777778,128.0302777777778,,209.0,Korea,WAMIS Open API
112,1006628,Hoengseonggun(Cheonggokgyo),금계천,37.5575,127.97722222222222,145.685,88.42,Korea,WAMIS Open API
113,1006630,Hoengseonggun(Osangyo),금계천,37.520833333333336,127.99138888888889,118.391,153.74,Korea,WAMIS Open API
114,1006650,Hoengseonggun(Hoengseonggyo),섬강,37.495,127.98055555555555,107.053,444.52,Korea,WAMIS Open API
115,1006660,Hoengseonggun(Jeoncheongyo),전천,37.48222222222223,127.98138888888889,107.876,168.39,Korea,WAMIS Open API
116,1006665,Wonjusi(Wonjugyo),,37.34777777777778,127.95555555555556,120.223,94.25,Korea,WAMIS Open API
117,1006666,Wonjusi(Gahyeongyo),,37.39472222222222,127.93555555555555,94.836,140.02,Korea,WAMIS Open API
118,1006667,,,37.42472222222222,127.96361111111112,,,Korea,WAMIS Open API
119,1006670,Wonjusi(Oksangyo),섬강,37.42861111111111,127.92166666666667,80.576,716.5,Korea,WAMIS Open API
120,1006672,Wonjusi(Janghyungyo),섬강,37.42027777777778,127.89805555555556,77.58,930.08,Korea,WAMIS Open API
121,1006676,Wonjusi(Wonjucheondamleft),신촌천,37.29611111111111,127.97333333333333,202.0,7.5,Korea,WAMIS Open API
122,1006677,Wonjusi(Pandae2gyo),삼산천,37.384166666666665,127.78888888888889,80.494,108.51,Korea,WAMIS Open API
123,1006680,Wonjusi(Jijungdaegyo),섬강,37.361666666666665,127.83166666666666,59.492,1186.67,Korea,WAMIS Open API
124,1006685,Wonjusi(Bongmigyo),서곡천,37.335,127.89472222222223,96.038,79.33,Korea,WAMIS Open API
125,1006690,Wonjusi(Munmakgyo),섬강,37.305,127.81027777777777,50.72,1347.96,Korea,WAMIS Open API
126,1006693,Gungchon,,37.22666666666667,127.85805555555555,,21.26,Korea,WAMIS Open API
127,1006694,Bangye,,37.291666666666664,127.77722222222222,,25.0,Korea,WAMIS Open API
128,1007604,Anseongsi(hanpyeonggyo),청미천,37.10638888888889,127.43361111111112,76.169,111.03,Korea,WAMIS Open API
129,1007605,Icheonsi(Janghowongyo),청미천,37.11361111111111,127.63472222222222,56.683,435.94,Korea,WAMIS Open API
130,1007606,Anseongsi(Duhyeongyo),죽산천,37.07138888888889,127.41416666666667,87.003,24.23,Korea,WAMIS Open API
131,1007608,Icheonsi(Godanggyo),석원천,37.096944444444446,127.53972222222222,65.861,47.83,Korea,WAMIS Open API
132,1007610,Eumseunggun(Chongcheongyo),응천,37.07083333333334,127.60444444444444,67.13,99.5,Korea,WAMIS Open API
133,1007615,Yeojusi(Wonbugyo),청미천,37.16222222222222,127.63444444444445,50.945,519.53,Korea,WAMIS Open API
134,1007617,Yeojusi(Samhapgyo),청미천,37.202222222222225,127.71916666666667,42.076,588.93,Korea,WAMIS Open API
135,1007620,Yeojusi(Gangcheonri),한강,37.23111111111111,127.71388888888889,38.4,10932.81,Korea,WAMIS Open API
136,1007625,Yeojusi(Namhanganggyo),한강,37.254444444444445,127.68111111111112,36.292,10947.38,Korea,WAMIS Open API
137,1007626,Yeojusi(Yongeungyo),양화천,37.27583333333333,127.55111111111111,38.853,146.67,Korea,WAMIS Open API
138,1007630,,,37.183055555555555,127.68666666666667,,,Korea,WAMIS Open API
139,1007633,,한강,37.27305555555555,127.68333333333334,0.0,10947.42,Korea,WAMIS Open API
140,1007634,,한강,37.28388888888889,127.68472222222222,0.0,10948.57,Korea,WAMIS Open API
141,1007635,Yeojusi(Yeojudaegyo),한강,37.296388888888885,127.64777777777779,32.529,11114.18,Korea,WAMIS Open API
142,1007637,Yeojusi(Dangugyo),금당천,37.327222222222225,127.68277777777779,40.41,62.14,Korea,WAMIS Open API
143,1007639,,한강,37.32611111111112,127.61555555555555,0.0,11145.11,Korea,WAMIS Open API
144,1007640,Yeojusi(Yulgkukgyo),양화천,37.33388888888889,127.57333333333332,32.057,177.33,Korea,WAMIS Open API
145,1007641,,한강,37.328611111111115,127.60333333333332,0.0,11150.3,Korea,WAMIS Open API
146,1007642,Icheonsi(Dongsangyo),복하천,37.21666666666667,127.41611111111112,58.99,73.24,Korea,WAMIS Open API
147,1007645,Icheonsi(Bokhagyo),복하천,37.26694444444444,127.46083333333334,46.418,165.54,Korea,WAMIS Open API
148,1007649,,,37.46416666666667,127.54305555555555,,,Korea,WAMIS Open API
149,1007650,Yeojusi(Heungcheondaegyo),복하천,37.33305555555556,127.53527777777778,33.536,294.78,Korea,WAMIS Open API
150,1007653,Deapyeong,,37.4225,127.62972222222221,,6.94,Korea,WAMIS Open API
151,1007655,Yeojusi(Yangcheongyo),곡수천,37.3825,127.56277777777777,30.136,54.37,Korea,WAMIS Open API
152,1007656,,,37.38111111111111,127.54972222222221,0.0,11803.0,Korea,WAMIS Open API
153,1007660,Yeojusi(Ipodaegyo),한강,37.401111111111106,127.5375,26.105,11756.48,Korea,WAMIS Open API
154,1007662,,한강,37.401111111111106,127.53777777777778,0.0,11774.88,Korea,WAMIS Open API
155,1007664,,한강,37.40833333333333,127.54138888888889,0.0,11776.03,Korea,WAMIS Open API
156,1007672,Geumsa,,37.38861111111111,127.4888888888889,,8.37,Korea,WAMIS Open API
157,1007680,Yangpyeonggun(Heukcheongyo),흑천,37.46611111111111,127.5275,32.286,307.44,Korea,WAMIS Open API
158,1007685,Yangpyeonggun(Yangpyeonggyo),한강,37.48638888888889,127.49,19.558,12207.55,Korea,WAMIS Open API
159,1007687,yangpyeonggun(Yeomulgyo),흑천,37.555,127.70805555555556,108.11,47.24,Korea,WAMIS Open API
160,1007690,Yangpyeonggun(Bongsanggyo),흑천,37.51166666666666,127.65138888888889,78.78,164.03,Korea,WAMIS Open API
161,1007697,Yangpyeong(sinwonri),한강,37.525,127.37138888888889,24.29,12363.05,Korea,WAMIS Open API
162,1009650,Hwacheongun(Pyeonghwauidam),북한강,38.21027777777778,127.84444444444443,,3227.0,Korea,WAMIS Open API
163,1009652,Hwacheongun(Pyeonghwanaraegyo),북한강,38.20805555555556,127.84944444444444,,3227.0,Korea,WAMIS Open API
164,1010630,Yak Su Kyo,서천,38.1675,128.04305555555555,248.93,167.07,Korea,WAMIS Open API
165,1010633,Yanggugun(Songcheongje2gyo),양구서천,38.08861111111111,127.99694444444445,187.22,142.4,Korea,WAMIS Open API
166,1010635,,,38.10777777777778,127.98416666666667,,,Korea,WAMIS Open API
167,1010640,Yanggugun(Gaksigyo),수입천,38.19027777777777,127.92555555555556,223.61,293.4,Korea,WAMIS Open API
168,1010642,,,38.183055555555555,127.90138888888889,,,Korea,WAMIS Open API
169,1010660,Hwacheongun(Hwacheondam),북한강,38.1175,127.77722222222222,0.268,4084.78,Korea,WAMIS Open API
170,1010661,HwacheonDam,,38.11666666666667,127.78333333333333,,3846.0,Korea,WAMIS Open API
171,1010670,Hwacheongun(Ojakgyo),북한강,38.285,127.81194444444444,166.08,3590.0,Korea,WAMIS Open API
172,1010673,Hwacheongun(Sindaegyo),파포천,38.13361111111111,127.6763888888889,128.28,97.37,Korea,WAMIS Open API
173,1010674,Hwacheongun(Sineupgyo),화천천,38.11944444444445,127.69722222222222,108.293,131.85,Korea,WAMIS Open API
174,1010675,Hwacheon,북한강,38.1,127.71666666666667,98.043,,Korea,WAMIS Open API
175,1010677,,,38.10888888888889,127.70444444444445,,,Korea,WAMIS Open API
176,1010680,Hwacheongun(Hwacheondaegyo),북한강,38.098333333333336,127.70805555555556,98.139,1584.0,Korea,WAMIS Open API
177,1010684,,,38.10888888888889,127.63694444444445,,,Korea,WAMIS Open API
178,1010686,Hwacheongun(Ilgwanggyo),지촌천,38.06083333333333,127.52638888888889,257.776,62.39,Korea,WAMIS Open API
179,1010688,ChuncheonDam,,37.96666666666667,127.67083333333333,,4620.0,Korea,WAMIS Open API
180,1010690,Chuncheonsi(Chuncheondam),북한강,37.968611111111116,127.66833333333334,-0.022,4859.74,Korea,WAMIS Open API
181,1010695,Seowon,북한강,37.95944444444445,127.67583333333334,71.811,4867.3,Korea,WAMIS Open API
182,1011620,Injegun(Banwolchongyo),인북천,38.26444444444444,128.2036111111111,306.678,330.83,Korea,WAMIS Open API
183,1011640,Injegun(Sipisunnyugyo),북천,38.18388888888889,128.3011111111111,302.349,186.06,Korea,WAMIS Open API
184,1011650,BukCheon,북천,38.135555555555555,128.23333333333332,231.81,304.1,Korea,WAMIS Open API
185,1011690,Injegun(Weontongri),인북천,38.12083333333334,128.20944444444444,218.337,531.0,Korea,WAMIS Open API
186,1011693,Injegun(Dorichongyo),,38.097500000000004,128.20694444444445,227.837,,Korea,WAMIS Open API
187,1011695,Injegun(livingstongyo),인북천,38.08833333333334,128.18333333333334,192.943,892.66,Korea,WAMIS Open API
188,1012625,Hongcheongun(Gadeokgyo),내린천,37.83416666666667,128.40805555555556,501.695,294.13,Korea,WAMIS Open API
189,1012630,Injegun(Waeongseongdonggyo),내린천,37.871944444444445,128.3227777777778,373.813,390.65,Korea,WAMIS Open API
190,1012635,Injegun(Yanggigyo),방내천,37.876666666666665,128.28833333333333,340.511,162.24,Korea,WAMIS Open API
191,1012638,Injegun(Jindong2gyo),방태천,37.963055555555556,128.40333333333334,382.686,112.82,Korea,WAMIS Open API
192,1012639,Injegun(Seohogyo),내린천,37.94305555555555,128.3127777777778,282.173,609.13,Korea,WAMIS Open API
193,1012640,Injegun(Hyeonrigyo),방태천,37.948055555555555,128.31722222222223,285.965,194.2,Korea,WAMIS Open API
194,1012645,Injegun(Hajukjeonggyo),소양강,37.97694444444445,128.30805555555557,261.206,857.81,Korea,WAMIS Open API
195,1012650,Injegun(Weondaegyo),소양강,38.00805555555556,128.2408333333333,230.334,1039.1,Korea,WAMIS Open API
196,1012657,Injegun(Sagumigyo),,38.055277777777775,128.16833333333332,182.425,1993.6,Korea,WAMIS Open API
197,1012660,,소양강,38.016666666666666,128.13333333333333,142.736,,Korea,WAMIS Open API
198,1012665,,소양강,38.03333333333333,128.15,,,Korea,WAMIS Open API
199,1012670,Injegun(Yanggudaegyo),소양강,37.99388888888889,128.05666666666667,0.0,2294.3,Korea,WAMIS Open API
200,1012680,Chuncheonsi(Soyanggangdam),소양강,37.94916666666666,127.81527777777778,0.0,2703.0,Korea,WAMIS Open API
201,1012682,Chuncheonsi(Soyanggangdambangsuro),소양강,37.94416666666666,127.81083333333333,0.0,2703.0,Korea,WAMIS Open API
202,1012685,Chuncheonsi(Cheonjeonri),소양강,37.930277777777775,127.78972222222222,76.049,2704.61,Korea,WAMIS Open API
203,1012688,,,37.92583333333333,127.77888888888889,,,Korea,WAMIS Open API
204,1012690,Soyanggang,,37.91777777777777,127.78416666666666,,,Korea,WAMIS Open API
205,1012695,,북한강,37.890277777777776,127.72472222222223,,,Korea,WAMIS Open API
206,1013610,Chuncheonsi(Hyojagyo),공지천,37.8675,127.7275,67.784,47.78,Korea,WAMIS Open API
207,1013620,Mok Dong Kyo,가평천,37.88305555555556,127.54833333333333,98.689,305.38,Korea,WAMIS Open API
208,1013635,UiamDam,,37.838055555555556,127.67361111111111,,7596.0,Korea,WAMIS Open API
209,1013637,Chuncheonsi(Soyang2gyo),북한강,37.893055555555556,127.7225,0.012,7707.18,Korea,WAMIS Open API
210,1013643,Chuncheonsi(Palmi3gyo),팔미천,37.82,127.70138888888889,76.568,56.55,Korea,WAMIS Open API
211,1013645,Chuncheonsi(Gangchongyo),북한강,37.8175,127.63361111111112,52.497,7919.06,Korea,WAMIS Open API
212,1013650,Gapyeonggun(Jeryeonggyo),가평천,37.89527777777778,127.53027777777778,100.456,137.71,Korea,WAMIS Open API
213,1013651,Gapyeonggun(Hwaakgyo),화악천,37.92111111111111,127.56638888888888,133.66,47.91,Korea,WAMIS Open API
214,1013652,,,37.874722222222225,127.52777777777777,,,Korea,WAMIS Open API
215,1013655,Gapyeonggun(Gapyeonggyo),가평천,37.831388888888895,127.51805555555555,51.857,303.92,Korea,WAMIS Open API
216,1014618,Hongcheongun(Yonghodaegyo),내촌천,37.769999999999996,128.15333333333334,240.081,219.31,Korea,WAMIS Open API
217,1014620,Hongcheongun(Yongsungyo),내촌천,37.81333333333333,128.0652777777778,184.738,314.77,Korea,WAMIS Open API
218,1014622,Hongcheongun(Jidachigyo),,37.819722222222225,128.005,165.85,149.72,Korea,WAMIS Open API
219,1014630,Hongcheongun(Jueumchigyo),홍천강,37.78444444444444,127.98333333333333,152.147,522.76,Korea,WAMIS Open API
220,1014635,,,37.763333333333335,127.97416666666666,,,Korea,WAMIS Open API
221,1014637,Hongcheongun(Guneob1gyo),군업천,37.75333333333333,128.00194444444443,159.983,67.06,Korea,WAMIS Open API
222,1014640,Hongcheongun(Gyulwungyo),홍천강,37.73861111111111,127.9413888888889,131.685,724.83,Korea,WAMIS Open API
223,1014645,Hongcheongun(Gwimitteulgyo),덕치천,37.69638888888888,127.94250000000001,146.916,50.59,Korea,WAMIS Open API
224,1014648,,,37.68611111111111,127.88972222222223,,,Korea,WAMIS Open API
225,1014650,Hongcheongun(Hongcheongyo),,37.68722222222222,127.87888888888888,119.731,880.32,Korea,WAMIS Open API
226,1014652,Hongcheongun(Hwagyegyo),성동천,37.70472222222222,127.85555555555555,119.699,57.64,Korea,WAMIS Open API
227,1014664,Hongcheongun(Yongsugyo),양덕원천,37.65972222222222,127.76583333333333,97.712,91.39,Korea,WAMIS Open API
228,1014665,Hongcheongun(Namnoildeagyo),홍천강,37.67527777777777,127.77055555555556,89.282,1123.52,Korea,WAMIS Open API
229,1014680,Hongcheongun(Bangokgyo),홍천강,37.69361111111111,127.67055555555557,68.288,1327.78,Korea,WAMIS Open API
230,1014690,Chuncheonsi(Chunguidaegyo),,37.725833333333334,127.58888888888889,45.033,1504.99,Korea,WAMIS Open API
231,1014695,,,37.67222222222222,127.61333333333333,,,Korea,WAMIS Open API
232,1014696,Hongcheongun(Mogokgyo),중방대천,37.67194444444444,127.60499999999999,56.276,86.83,Korea,WAMIS Open API
233,1015611,Gapyeongun(Sinsanggyo),조종천,37.84527777777778,127.35555555555555,134.149,63.42,Korea,WAMIS Open API
234,1015620,Gapyeonggun(Daebogyo),조종천,37.79611111111111,127.37083333333332,99.531,156.76,Korea,WAMIS Open API
235,1015630,San Jang 1 Kyo,조종천,37.755,127.41027777777778,58.96,212.2,Korea,WAMIS Open API
236,1015636,Gapyeongun(Seonchon2gyo),미원천,37.681666666666665,127.48583333333333,50.57,39.67,Korea,WAMIS Open API
237,1015639,CheongpyungDam,,37.72083333333334,127.42444444444445,,9864.0,Korea,WAMIS Open API
