"gauge_id","latitude","longitude"
"143222A",-27.43,152.46
"143222A",-27.43194444,152.46416667
"G0290242",-19.01279,134.147018
"136305A",-25.6814991,151.00768042
"136302A",-25.69158397,150.95823844
"612058",-33.207878934,116.008187205
"612059",-33.31326362,115.73789481
"143018A",-26.7525,152.235
"212211",-34.35093233,150.64050046
"133005A",-24.07008611,151.32162528
"419090",-30.174436111,149.304380555
"410171",-34.274,145.8671
"410091",-35.6927,146.7218
"41010810",-35.2123,144.8165
"410186",-35.6855,147.185
"410170",-35.3223,145.9753
"6091361",-34.081367004,115.513465293
"231706A",-37.67996,144.375602
"231716A",-37.64833636,144.4383033
"203009",-28.7396,153.0769
"412169",-33.8188,148.5971
"412072",-34.0278,148.5447
"407257",-36.76333333,144.2916667
"18218.1",-41.577895,147.10686
"402212",-36.34,146.8433333
"18219.1",-41.617128,147.099499
"401520",-36.2243,148.3623
"18228.1",-42.199244,147.67356
"210060",-32.4437,150.4523
"BAGOG1",-35.6175,148.1503
"BAGOG3",-35.5461,148.1784
"BAGOG4",-35.5755,148.1733
"BAGOG5",-35.5779,148.1752
"418033",-30.2094,151.026
"A2391010",-36.6446,140.2114
"A2391001",-37.25564,140.50804
"A2390515",-37.3558,140.5522
"A2391007",-36.19514,139.86264
"A2390556",-36.6455,140.2121
"232709",-37.74399965,144.1796703
"232710",-37.78353704,144.1981374
"232708",-37.67336408,144.2049299
"232707",-37.57690972,144.1918654
"233718",-37.61214,143.84505
"233718A",-37.61214,143.84505
"406753",-36.34700342,144.6296184
"406744",-36.33352883,144.6446532
"406750",-36.12873992,144.600682
"406751",-36.31453986,144.6242542
"406745",-36.37144444,144.6625
"406758",-36.04050133,144.5788256
"228388A",-38.041518,145.186759
"419072",-30.8500999999995,149.0331
"419105",-30.607816666,148.956716666
"409110",-35.58492466,144.18113247
"409111",-35.506684,144.07607
"235233",-38.75502396,143.62497305
"235214",-38.72833333,143.63
"235221",-38.76666667,143.63
"225217",-37.56089469,146.5663437
"208009",-31.5795,151.3154
"208011",-31.771374415,151.899184136
"208022",-31.6452,151.5573
"208024",-31.5589418,151.3441963
"208027",-31.6583,151.506
"204057",-29.0432,152.0952
"420011",-31.2845,148.7331
"600167",-36.305,148.48027778
"407252",-35.60466,143.93106
"407283",-35.75777148,144.10546
"407317",-35.55815561,143.85193461
"219031",-36.4121,149.8801
"410167",-34.1841,145.7131
"230212",-37.42166667,144.6183333
"230224",-37.37833333,144.6166667
"230209",-37.41050387,144.6260551
"208001",-32.0283531,151.4670793
"208031",-31.977439142,151.950453472
"403236",-36.50666667,146.7783333
"422028",-29.9421,146.4431
"422026",-30.10403611,147.46643611
"422002",-29.947166666,146.863716666
"422035",-29.782735655,148.3270124
"422008",-30.0318,147.9345
"422001",-30.015316666,148.06075
"416081",-28.87812,149.06391
"422021",-29.6651,148.4678
"233214",-38.53298808,143.7292796
"233217",-38.16360559,144.34689219
"422027",-30.143433333,147.376866666
"233218B",-38.14925264,143.9903598
"233218",-38.14925264,143.9903598
"422004",-29.353,148.6885
"233224",-38.32521467,143.8335511
"233224A",-38.32521467,143.8335511
"422025",-29.84430556,148.27358056
"422009",-30.0151,148.0345
"422003",-29.547141,148.576104
"233200",-38.14339597,144.18710041
"233200B",-38.14339597,144.1871004
"233247A",-38.29928,143.9375
"233247",-38.29928,143.9375
"416001",-28.9762,148.9848
"233269",-38.21392033,144.41107426
"416050",-29.1215,148.8085
"233201",-38.241768775,143.991733515
"422033",-29.5469,148.5767
"227231",-38.46690301,145.5151703
"227219",-38.35761263,145.7250841
"227231A",-38.4672,145.515
"227219A",-38.3577,145.725
"203044",-29.22,152.9283
"210110",-32.389314157,151.000451915
"210059",-32.4015,151.0226
"210133",-32.4818,151.027
"210075",-32.3676,150.9593
"608011",-34.344151727,115.729425555
"232713",-37.54738089,144.0266458
"232713A",-37.54738089,144.0266458
"233708A",-37.5481,143.96851
"233708",-37.5481,143.96851
"416008",-29.2179,151.3838
"416025",-29.3686,151.6225
"416033",-29.7868,151.7565
"410137",-35.0637,147.1246
"415224",-36.6985,143.16734
"219063",-36.67862034,149.86275095
"219026",-36.7016,149.872
"219900",-36.6693,149.8299
"219032",-36.73,149.7975
"412135",-34.6719,148.9626
"420003",-31.385333,149.203116
"421099",-31.78472567,147.89708798
"421027",-32.802161569,148.979080936
"421050",-33.0309,148.9509
"421018",-32.678439,148.949181
"421008",-32.555627206,148.941377
"421082",-32.8818,148.9679
"205005",-30.4304,152.8519
"205002",-30.426775691,152.779625951
"205016",-30.4417,152.8852
"205010",-30.4264,152.7481
"227248",-38.40014519,145.8131798
"412077",-33.614572,149.144915
"412079",-33.6364,149.0962
"412055",-33.5812,148.4877
"412009",-33.5709,148.6647
"412105",-33.5478,149.2642
"412033",-33.583482,148.482441
"412165",-33.5284999999996,148.7671
"412195",-33.57694444,148.67527778
"412056",-33.58,148.8481
"412104",-33.5088,149.2761
"219003",-36.6658,149.6481
"219021",-36.6104,149.5237
"221205",-37.73833333,148.9508333
"221212",-37.60712619,148.9016487
"221225",-37.72962305,148.9510043
"A2390524",-37.847961,140.414883
"407254",-36.74535142,144.2907234
"407255",-36.63313628,144.3646811
"407282",-36.63666667,144.36
"407256",-36.785,144.2416667
"215241",-35.50202754,149.71617029
"421165",-31.363797,147.284316
"412047",-33.3824,145.9027
"212294",-33.663343,151.07970547
"407211",-36.92226552,143.7467637
"407288",-37.18778799,143.5228329
"407220",-36.99477,143.64259
"221203",-37.59138889,149.6944444
"221218",-37.59533524,149.63561819
"222018",-36.4283,148.3634
"204009",-30.35,152.7
