gauge_id,altitude,area,river,Codigo_Adicional,Codigo_Operadora_Unidade_UF,Data_Periodo_Climatologica_Fim,Data_Periodo_Climatologica_Inicio,Data_Periodo_Desc_Liquida_Fim,Data_Periodo_Desc_liquida_Inicio,Data_Periodo_Escala_Fim,Data_Periodo_Escala_Inicio,Data_Periodo_Piezometria_Fim,Data_Periodo_Piezometria_Inicio,Data_Periodo_Pluviometro_Fim,Data_Periodo_Pluviometro_Inicio,Data_Periodo_Qual_Agua_Fim,Data_Periodo_Qual_Agua_Inicio,Data_Periodo_Registrador_Chuva_Fim,Data_Periodo_Registrador_Chuva_Inicio,Data_Periodo_Registrador_Nivel_Fim,Data_Periodo_Registrador_Nivel_Inicio,Data_Periodo_Sedimento_Inicio,Data_Periodo_Sedimento_fim,Data_Periodo_Tanque_Evapo_Fim,Data_Periodo_Tanque_Evapo_Inicio,Data_Periodo_Telemetrica_Fim,Data_Periodo_Telemetrica_Inicio,Data_Ultima_Atualizacao,station_name,latitude,longitude,Municipio_Codigo,Municipio_Nome,Operadora_Codigo,Operadora_Sigla,Operadora_Sub_Unidade_UF,Operando,Responsavel_Codigo,Responsavel_Sigla,Responsavel_Unidade_UF,Rio_Codigo,Rio_Nome,Sub_Bacia_Codigo,Sub_Bacia_Nome,Tipo_Estacao,Tipo_Estacao_Climatologica,Tipo_Estacao_Desc_Liquida,Tipo_Estacao_Escala,Tipo_Estacao_Piezometria,Tipo_Estacao_Pluviometro,Tipo_Estacao_Qual_Agua,Tipo_Estacao_Registrador_Chuva,Tipo_Estacao_Registrador_Nivel,Tipo_Estacao_Sedimentos,Tipo_Estacao_Tanque_evapo,Tipo_Estacao_Telemetrica,Tipo_Rede_Basica,Tipo_Rede_Captacao,Tipo_Rede_Classe_Vazao,Tipo_Rede_Curso_Dagua,Tipo_Rede_Energetica,Tipo_Rede_Estrategica,Tipo_Rede_Navegacao,Tipo_Rede_Qual_Agua,Tipo_Rede_Sedimentos,UF_Estacao,UF_Nome_Estacao,codigobacia
63093000,,,RIO PARANÁ,DADO02900,,,,,,,,,,,,,2007-05-01 00:00:00.0,,,,,,,,,,,2012-07-19 00:00:00.0,JUSANTE DA ENTRADA DO RIB. CAMPESTRE,-21.4086,-49.0456,21273000,LINS,113,CETESB-SP,,1,113,CETESB-SP,,63505000,RIO DOURADO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63094000,,,RIO PARANÁ,dado02990,,,,,,,,,,,,,2007-05-01 00:00:00.0,,,,,,,,,,,2012-07-19 00:00:00.0,FOZ RIO DOURADO (Reser. Promissão),-21.3789,-49.0394,21417000,PROMISSÃO,113,CETESB-SP,,1,113,CETESB-SP,,63505000,RIO DOURADO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63130000,400.0,507.0,RIO PARANÁ,TBIR03300,,,,,,,,,,,,,2001-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO TIBIRIÇÁ (pte. BR-153 Marília / S.J.R.Preto),-22.0611,-49.9011,21292000,MARÍLIA,113,CETESB-SP,,1,113,CETESB-SP,,63232000,RIO TIBIRIÇA,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63141000,370.0,,RIO PARANÁ,TIBR02700,,,,,,,,,,,,,1979-03-01 00:00:00.0,,,,,,,,,,,2016-09-29 00:00:00.0,PONTE RODOVIA GETULINA/QUEIROZ,-21.7889,-50.15,21419000,QUEIROZ,113,CETESB-SP,,1,113,CETESB-SP,,63232000,RIO TIBIRIÇA,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63161000,345.0,5770.0,RIO PARANÁ,AGUA02100,,,,,,,,,,,,,1979-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO AGUAPEÍ (pte. Parapuã / Penápolis),-21.6764,-50.5892,21194000,IACRI,113,CETESB-SP,,1,113,CETESB-SP,,63200000,RIO AGUAPEÍ OU FEIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63165100,,,RIO PARANÁ,AGUA02200,21,,,,,,,,,,,,2021-01-01 00:00:00.0,,,,,,,,,,,2021-01-07 00:00:00.0,PIACATU,-21.6522,-50.6375,21379000,PIACATU,113,CETESB-SP,,1,113,CETESB-SP,21,63200000,RIO AGUAPEÍ OU FEIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63174000,,,RIO PARANÁ,SAPE02400,21,,,,,,,,,,,,2021-09-01 00:00:00.0,,,,,,,,,,,2024-10-31 00:00:00.0,PONTE ROD. SP-541 BENTO DE ABREU/VALPARAÍSO,-21.3292,-50.9472,21564000,VALPARAÍSO,113,CETESB-SP,,1,113,CETESB-SP,21,63253800,RIBEIRÃO SAPÉ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,SP,SÃO PAULO,6
63178000,,,RIO PARANÁ,BESP04900,,,,,,,,,,,,,2002-02-01 00:00:00.0,,,,,,,,,,,2017-03-13 00:00:00.0,ADAMANTINA,-21.5461,-50.9747,21001000,ADAMANTINA,113,CETESB-SP,,1,113,CETESB-SP,,63400000,RIBEIRÃO BOA ESPERANÇA,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63181000,270.0,11300.0,RIO PARANÁ,AGUA02800,,,,,,,,,,,,,1974-10-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO AGUAPEÍ (pte. Tupi Paulista / Andradina),-21.2208,-51.4978,21262000,JUNQUEIRÓPOLIS,113,CETESB-SP,,1,113,CETESB-SP,,63200000,RIO AGUAPEÍ OU FEIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63181500,296.0,,RIO PARANÁ,AGUA02500,,,,,,,,,,,,,2014-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,PONTE RODOVIA SP-541(Valparaiso/Adamantina),-21.4319,-51.0144,21001000,ADAMANTINA,113,CETESB-SP,,1,113,CETESB-SP,,63200000,RIO AGUAPEÍ OU FEIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63490000,331.0,400.0,RIO PARANÁ,STAN04400,,,,,,,,,,,,,2004-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO SANTO ANASTÁCIO (bairro do Cruzeiro),-22.1506,-51.5767,21014000,ALVARES MACHADO,113,CETESB-SP,,1,113,CETESB-SP,,63508000,RIO SANTO ANASTÁCIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63497000,,,RIO PARANÁ,PARN02400,21,,,,,,,,,,,,2021-09-01 00:00:00.0,,,,,,,,,,,2024-10-31 00:00:00.0,RIO PARANÁ - PONTE PAULICELIA/BRASILÂNDIA,-21.2672,-51.8558,21366000,PAULICÉIA,113,CETESB-SP,,1,113,CETESB-SP,21,60001000,RIO PARANÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,0,0,SP,SÃO PAULO,6
63498000,263.0,,RIO PARANÁ,RECA02900,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,PONTE ENTRADA DA CIDADE,-21.3503,-51.8519,21357000,PANORAMA,113,CETESB-SP,,1,113,CETESB-SP,,63162580,RIBEIRÃO DAS MARRECAS,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63500200,,,RIO PARANÁ,KAIU02950,21,,,,,,,,,,,,2019-11-01 00:00:00.0,,,,,,,,,,,2019-11-20 00:00:00.0,RIBEIRÃO CAIUÁ - UGRHI 22,-21.7614,-52.0969,21414000,PRESIDENTE EPITÁCIO,113,CETESB-SP,,1,113,CETESB-SP,21,63500200,RIBEIRÃO CAIUÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63510000,297.0,1230.0,RIO PARANÁ,STAN02700,,,,,,,,,,,,,1978-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO SANTO ANASTÁCIO (Pres. Venc / T Sampaio),-22.0236,-51.8908,21289000,MARABÁ PAULISTA,113,CETESB-SP,,1,113,CETESB-SP,,63508000,RIO SANTO ANASTÁCIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63515000,322.0,,RIO PARANÁ,VVEM04700,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,"MONT. CONFL. RIO SANTO ANASTÁCIO 3,5 Km",-22.0606,-51.7042,21476000,SANTO ANASTÁCIO,113,CETESB-SP,,1,113,CETESB-SP,,63508000,RIO SANTO ANASTÁCIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63520000,,,RIO PARANÁ,SALT02700,,,,,,,,,,,,,2002-02-01 00:00:00.0,,,,,,,,,,,2017-03-13 00:00:00.0,PRESIDENTE VENCESLAU,-21.9672,-51.8658,21416000,PRESIDENTE VENCESLAU,113,CETESB-SP,,1,113,CETESB-SP,,63508030,RIBEIRÃO DO SALTINHO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63630000,500.0,15.3,RIO PARANÁ,ANOR02300,,,,,,,,,,,,,2006-03-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,CÓRREGO ÁGUA DO NORTE (Marilia),-22.2078,-49.9108,21292000,MARÍLIA,113,CETESB-SP,,1,113,CETESB-SP,,63401000,CÓRREGO ÁGUA DO NORTE,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63640000,580.0,5.72,RIO PARANÁ,CASC02050,,,,,,,,,,,,,2001-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RES. CASCATA (av. Cascata captação de Marília),-22.2133,-49.9228,21292000,MARÍLIA,113,CETESB-SP,,1,113,CETESB-SP,,63250820,CÓRREGO CASCATA,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63645000,400.0,40.0,RIO PARANÁ,ARPE02800,,,,,,,,,,,,,2001-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RES. ARREPENDIDO (captação de Marília),-22.3192,-50.0225,21292000,MARÍLIA,113,CETESB-SP,,1,113,CETESB-SP,,63411000,RIBEIRÃO DO ARREPENDIDO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63651000,,741.0,RIO PARANÁ,PEIX02100,,,,,,,,,,,,,2003-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO DO PEIXE (distrito de Amadeu Amaral),-22.3031,-50.0478,21292000,MARÍLIA,113,CETESB-SP,,1,113,CETESB-SP,,63410000,RIO DO PEIXE,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63652000,,741.0,RIO PARANÁ,PEIX02101,,,,,,,,,,,,,2003-01-01 00:00:00.0,,,,,,,,,,,2006-06-16 00:00:00.0,RIO DO PEIXE (pte. rod. Marília / Assis),-22.3044444444444,-50.05,21292000,MARÍLIA,113,CETESB-SP,,1,113,CETESB-SP,,63410000,RIO DO PEIXE,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63743000,375.0,,RIO PARANÁ,IACR03750,,,,,,,,,,,,,2014-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO LACRI (Jusante da entrada do Rio AfonsoXIII),-21.8253,-50.4228,21551000,TUPÃ,113,CETESB-SP,,1,113,CETESB-SP,,63241000,RIO IACRI,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63749200,340.0,,RIO PARANÁ,PEIX02400,,,,,,,,,,,,,2014-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,PONTE ROD. BRIG. EDUARDO GOMES,-22.0028,-50.7686,21059000,BASTOS,113,CETESB-SP,,1,113,CETESB-SP,,63410000,RIO DO PEIXE,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63749400,303.0,,RIO PARANÁ,PEIX02600,,,,,,,,,,,,,2011-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,PONTE ESTRADA CAIABÚ/MARIÁPOLIS,-21.8253,-51.1975,21090000,CAIABU,113,CETESB-SP,,1,113,CETESB-SP,,63410000,RIO DO PEIXE,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63788200,370.0,,RIO PARANÁ,STAN02300,21,,,,,,,,,,,,2014-01-01 00:00:00.0,,,,,,,,,,,2021-01-07 00:00:00.0,PONTE ROD. PRES. ASSIS CHATEAUBRIAND,-22.2047,-51.4347,21415000,PRESIDENTE PRUDENTE,113,CETESB-SP,,1,113,CETESB-SP,21,63508000,RIO SANTO ANASTÁCIO,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63820000,,9420.0,RIO PARANÁ,PEIX02800,,,,,,,,,,,,,2003-01-01 00:00:00.0,,,,,,,,,,,2017-03-09 00:00:00.0,RIO DO PEIXE (rod.Tupi Paulista / Pres. Venceslau),-21.6044,-51.7028,21146000,DUARTINA,113,CETESB-SP,,1,113,CETESB-SP,,63410000,RIO DO PEIXE,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
63830300,,,RIO PARANÁ,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2016-07-29 00:00:00.0,UHE PORTO PRIMAVERA RESERVATÓRIO 4,-21.7783,-52.2958,21414000,PRESIDENTE EPITÁCIO,6,CESP,1,1,6,CESP,,60001000,RIO PARANÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
63830400,,,RIO PARANÁ,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2015-04-09 00:00:00.0,UHE PORTO PRIMAVERA RESERVATÓRIO 3,-21.8503,-52.1947,21414000,PRESIDENTE EPITÁCIO,6,CESP,1,1,6,CESP,,60001000,RIO PARANÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
63995005,,,RIO PARANÁ,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2015-04-09 00:00:00.0,UHE PORTO PRIMAVERA RESERVATÓRIO 1,-22.4603,-52.9094,21443800,ROSANA,6,CESP,1,1,6,CESP,,60001000,RIO PARANÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
63995010,249.0,572000.0,RIO PARANÁ,PARN02900,,,,,,,,,,,,,1996-07-01 00:00:00.0,,,,,,,,,,,2016-09-29 00:00:00.0,RIO PARANÁ (res. Porto Primavera),-22.4767,-52.9572,21443800,ROSANA,113,CETESB-SP,,1,113,CETESB-SP,,60001000,RIO PARANÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,SP,SÃO PAULO,6
63995100,,,RIO PARANÁ,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2015-04-09 00:00:00.0,UHE PORTO PRIMAVERA JUSANTE 2,-22.5228,-53.0142,21443800,ROSANA,6,CESP,1,1,6,CESP,,60001000,RIO PARANÁ,63,"RIOS PARANÁ,PARDO E OUTROS",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
64006500,431.0,240.0,RIO PARANÁ,,,,,,,,2019-01-01 00:00:00.0,,,,,,2019-01-01 00:00:00.0,,,,,,,,,,2019-01-01 00:00:00.0,2019-03-19 00:00:00.0,PCH BATISTA BARRAMENTO,-23.8403,-47.6531,21381000,PILAR DO SUL,1055,ALTESO,1,1,1055,ALTESO,,64110000,RIO TURVO,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,1,0,0,1,0,0,0,0,1,0,6,0,3,1,0,0,3,0,SP,SÃO PAULO,6
64012500,,,RIO PARANÁ,SMIG02500,,,,,,,,,,,,,2006-02-01 00:00:00.0,,,,,,,,,,,2012-07-20 00:00:00.0,SP 268 (Montante São Miguel Arcanjo),-23.8697,-48.0289,21503000,SÃO MIGUEL ARCANJO,113,CETESB-SP,,1,113,CETESB-SP,,64110060,RIO SÃO MIGUEL ARCANJO,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64013000,645.0,101.0,RIO PARANÁ,SMIG02800,,,,,,,,,,,,,2005-10-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO SÃO MIGUEL ARCANJO (São Miguel Arcanjo),-23.8883,-48.0256,21503000,SÃO MIGUEL ARCANJO,113,CETESB-SP,,1,113,CETESB-SP,,64110060,RIO SÃO MIGUEL ARCANJO,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64014800,,,RIO PARANÁ,TURR02800,,,,,,,,,,,,,2002-02-01 00:00:00.0,,,,,,,,,,,2017-03-13 00:00:00.0,ITAPETININGA,-23.8506,-48.2114,21225000,ITAPETININGA,113,CETESB-SP,,1,113,CETESB-SP,,64110000,RIO TURVO,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64066000,600.0,175.0,RIO PARANÁ,PALT04970,,,,,,,,,,,,,2006-07-01 00:00:00.0,,,,,,,,,,,2015-11-19 00:00:00.0,RIBEIRÃO PONTE ALTA (Itapetininga),-23.6008,-48.1253,21225000,ITAPETININGA,113,CETESB-SP,,1,113,CETESB-SP,,64112600,RIBEIRÃO PONTE ALTA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64074800,600.0,2510.0,RIO PARANÁ,ITAP02800,,,,,,,,,,,,,2003-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO ITAPETININGA (pte. ACT-290 - Angatuba),-23.5569,-48.3719,21023000,ANGATUBA,113,CETESB-SP,,1,113,CETESB-SP,,64112500,RIO ITAPETININGA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64075100,,532.0,RIO PARANÁ,GREI02700,,,,,,,,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2010-03-17 00:00:00.0,RIBEIRÃO GUAREI (Angatuba),-23.4644,-48.4214,21023000,ANGATUBA,113,CETESB-SP,,1,113,CETESB-SP,,64115000,RIO GUAREI,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64075200,591.0,,RIO PARANÁ,GREI02750,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,PONTE BAIRRO DOS DIOGOS EM ANGATUBA,-23.4858,-48.4544,21023000,ANGATUBA,113,CETESB-SP,,1,113,CETESB-SP,,64115000,RIO GUAREI,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64081000,590.0,5820.0,RIO PARANÁ,PARP02100,,,,,,,,,,,,,1978-09-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO PARANAPANEMA (rod. Campina/Buri),-23.5911,-48.4944,21081000,BURI,113,CETESB-SP,,1,113,CETESB-SP,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,SP,SÃO PAULO,6
64096000,,,RIO PARANÁ,APIA02600,,,,,,,,,,,,,2002-02-01 00:00:00.0,,,,,,,,,,,2017-03-13 00:00:00.0,TAQUARIVAI,-23.9281,-48.6567,21539500,TAQUARIVAI,113,CETESB-SP,,1,113,CETESB-SP,,64114500,RIO APIAI-GUAÇU,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64119500,,,RIO PARANÁ,,,,,,,,,,,,,,2011-10-01 00:00:00.0,,,,,,,,,,,2015-04-09 00:00:00.0,UHE JURUMIRIM RESERVATÓRIO 6,-23.4108,-48.6981,21361000,PARANAPANEMA,131,PARANAPANEMA,1,1,131,PARANAPANEMA,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
64149000,,,RIO PARANÁ,,,,,,,,,,,,,,2011-10-01 00:00:00.0,,,,,,,,,,,2014-12-16 00:00:00.0,UHE JURUMIRIM RESERVATÓRIO 5,-23.3225,-48.7219,21237000,ITATINGA,131,PARANAPANEMA,1,1,131,PARANAPANEMA,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
64170620,,,RIO PARANÁ,BOIB02950,21,,,,,,,,,,,,2019-11-01 00:00:00.0,,,,,,,,,,,2019-11-20 00:00:00.0,CÓRREGO BOI BRANCO,-23.4894,-48.905,21361000,PARANAPANEMA,113,CETESB-SP,,1,113,CETESB-SP,21,64170620,CÓRREGO DO BOI BRANCO,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64190800,625.0,818.0,RIO PARANÁ,TAQR02400,,,,,,,,,,,,,1979-01-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RIO TAQUARI (SP-258 Itapeva/Itararé),-23.9742,-48.9172,21226000,ITAPEVA,113,CETESB-SP,,1,113,CETESB-SP,,64161520,RIO TAQUARI,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,SP,SÃO PAULO,6
64198002,,,RIO PARANÁ,,,,,,,,,,,,,,2011-10-01 00:00:00.0,,,,,,,,,,,2014-12-16 00:00:00.0,UHE JURUMIRIM RESERVATÓRIO 4,-23.3722,-49.0019,21361000,PARANAPANEMA,131,PARANAPANEMA,1,1,131,PARANAPANEMA,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
64214000,590.0,12700.0,RIO PARANÁ,JURU02500,,,,,,,,,,,,,2001-05-01 00:00:00.0,,,,,,,,,,,2016-09-28 00:00:00.0,RES. JURUMIRIM (SP-255  Avaré / Itaí),-23.2608,-49.0011,21046000,AVARÉ,113,CETESB-SP,,1,113,CETESB-SP,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,SP,SÃO PAULO,6
64214050,,,RIO PARANÁ,,,,,,,,,,,,,,2011-10-01 00:00:00.0,,,,,,,,,,,2014-12-16 00:00:00.0,UHE JURUMIRIM RESERVATÓRIO 3,-23.2653,-49.0003,21046000,AVARÉ,131,PARANAPANEMA,1,1,131,PARANAPANEMA,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
64214100,,,RIO PARANÁ,,,,,,,,,,,,,,2011-10-01 00:00:00.0,,,,,,,,,,,2014-12-16 00:00:00.0,UHE JURUMIRIM RESERVATÓRIO 2,-23.2836,-49.1989,21220000,ITAÍ,131,PARANAPANEMA,1,1,131,PARANAPANEMA,,64100000,RIO PARANAPANEMA,64,"RIOS PARANÁ,PARANAPANEMA E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,SP,SÃO PAULO,6
