gauge_id,station_name,river,latitude,longitude,altitude,area,country,source,provider,vertical_datum
L10_087,Tessenderlo,Grote Laak,51.081997235467,5.09429315727324,,,Belgium,Flemish Environment Agency - VMM,vmm,
L10_089,Mol,Scheppelijke Nete,51.2040895350392,5.18217620106326,,,Belgium,Flemish Environment Agency - VMM,vmm,
L10_08C,Balen,Kleine Hoofdgracht,51.158941635773,5.18547736724895,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_021,Overpelt,Holvenloop,51.2233117663368,5.41473219031676,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_022,Overpelt,Dommel,51.2293632452988,5.42162583298208,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_023,Peer,Dommel,51.1346930799076,5.43392178974007,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_024,Achel,Warmbeek,51.2815357697711,5.49301159510721,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_025,Neerpelt,Dommel,51.2602731316363,5.42106412874749,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_026,Neerpelt/Dommel,Dommel,51.2497554388893,5.4164448641951,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_042,Essen,Kleine Aa,51.4399235519452,4.47924317450896,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_044,Wuustwezel,Kleine Aa of Weerijsbeek,51.4075855222607,4.61792231871958,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_046,Brecht,Kleine Aa of Weerijsbeek,51.3361397715996,4.626836528743,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_047,Minderhout,Mark,51.4175674796935,4.76983786467368,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_048,Merksplas,Mark,51.3812530753493,4.82775110668572,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_512,Bocholt,Abeek,51.1815577801357,5.63825195613121,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_513,Bree,Abeek,51.1661238698061,5.59818221582674,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_51A,Opoeteren/Bosbeek,Bosbeek,51.0684820325062,5.65537894380553,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_555,Nerem,Jeker,50.7684050173438,5.5196392137884,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_561,Moelingen,Berwijn,50.7567461502885,5.71331416796086,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_567,s-Gravenvoeren,Voer,50.759546298601,5.75762159518389,,,Belgium,Flemish Environment Agency - VMM,vmm,
L11_569,Sint-Martens-Voeren,Veurs,50.7496277942878,5.81265901853646,,,Belgium,Flemish Environment Agency - VMM,vmm,
LS09_165,Wellen,Herk,50.8505353726327,5.32560803601561,,,Belgium,Flemish Environment Agency - VMM,vmm,
MO10_23,Vorselaar,De Aa,51.1962555205798,4.77399531942865,,,Belgium,Flemish Environment Agency - VMM,vmm,
S01_42E,Oudenburg,Magdalenakreek,51.1822817852672,2.98694430710232,,,Belgium,Flemish Environment Agency - VMM,vmm,
S01_42K,Oostende_Zandvoorde,Grote Keignaert,51.2020094304521,2.98033565599146,,,Belgium,Flemish Environment Agency - VMM,vmm,
S01_42U,Zandvoorde,Magdalenakreek,51.1947118361801,2.97289809344023,,,Belgium,Flemish Environment Agency - VMM,vmm,
S02_45B,Dudzele,Ronselarebeek,51.281618723167,3.27013220321964,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_302,Wachtebeke,Zuidlede,51.1482607642924,3.90272357445957,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_304,Wachtebeke,Zwartebeek,51.156555452895,3.86287538740376,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_305,Moerbeke,Bosbeek,51.1642928484482,3.92508027836769,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_306,Zaffelare,Dijkgracht,51.1283636262559,3.85598044265697,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_307,Eksaarde,Mariabeek,51.1341443309547,3.94715374521773,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_308,Lochristi,Westlede,51.1106103138589,3.83763969317165,,,Belgium,Flemish Environment Agency - VMM,vmm,
S03_309,Oostakker,Wittewalle,51.109942003115,3.7693759596302,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_00B,Wijnegem,Zwanebeek_WezelseBeek,51.2297818205833,4.53135925019036,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_00D,Merelbeke,Schellebellebeek,50.9964982595421,3.76767730486551,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_00J,Sint-Gillis-Waas,ZuidelijkeWatergang(Groenendijk),51.2374152773527,4.12720701943632,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_00K,Sint-Gillis-Waas,Noordzuid Verbinding,51.2484702495592,4.11819874047133,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_00M,Sint-Gillis-Waas,Blokstraatbeek(sifon),51.226500522026,4.12146579926159,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_039,Asse/Grote Molenbeek,Grote Molenbeek,50.919891798006,4.24272251024108,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_03C,Asse/Grote Molenbeek,Grote Molenbeek,50.9325412313627,4.22809352656834,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_03F,Merchtem/Grote Molenbeek,Grote Molenbeek,50.9467085642941,4.22827892593465,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_03J,Londerzeel,Molenbeek,50.9982895714301,4.30232646828702,,,Belgium,Flemish Environment Agency - VMM,vmm,
S04_03K,Kapelle-op-den-bos,Birrebeek,51.0129303620029,4.34406660437096,,,Belgium,Flemish Environment Agency - VMM,vmm,
S06_344,Welden,Oossebeek,50.8713699967582,3.6592830911294,,,Belgium,Flemish Environment Agency - VMM,vmm,
S07_28F,Wambeek/Keurebeek,Kruisstraat,50.8667484118604,4.1666663521676,,,Belgium,Flemish Environment Agency - VMM,vmm,
S07_28I,St-Martens-Bodegem/Zierbeek,Molenstraat,50.861999437612,4.21225313486826,,,Belgium,Flemish Environment Agency - VMM,vmm,
S07_28J,Gooik/Molenbeek,Kroonstraat,50.7996933936168,4.07143226942538,,,Belgium,Flemish Environment Agency - VMM,vmm,
S07_28K,Gooik/Molenbeek,Letterbeekstraat,50.7974815120006,4.09097910168898,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11D,Vossem/Voer,Voer,50.8347830937954,4.56327645469558,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11E,Haacht/Binnenbeek,Keerbergenbroek,50.9901203721597,4.6195845985579,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11F,Wespelaar,Leibeek,50.967675623805,4.61472358499743,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11G,Tremelo,Vrouwvliet,51.0086113498747,4.72693259436863,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11H,Haacht/Binnenbeek,Bessemhoefweg,50.9771622425763,4.66408298012881,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11I,Boortmeerbeek/Leigracht,Maenrot,50.9719359409519,4.56228144586178,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11J,Hever,Dambeek,50.9974231487152,4.55493692805426,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11K,Schiplaken,Bergbeek,50.9796651188624,4.51354266904218,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11O,Werchter,Grote Laak,50.9796405358155,4.70088527302124,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11P,Overijse,Ijse,50.769823548053,4.5279210623846,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11Q,Kampenhout,Weesbeek,50.9305562055242,4.57036935017666,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11R,Kampenhout,Molenbeek,50.9353250418905,4.58381035235747,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_11T,Erps_Kwerps,Leibeek,50.9122442246534,4.60880646886589,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_236,Meise,Amelvonnesbeek,50.9312191876441,4.34115714720804,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_239,Huizingen,Molenbeek,50.7535570834951,4.26976461821304,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_23A,Alsemberg,Molenbeek,50.741278044782,4.33610862663992,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_23D,Halle,Groebengracht,50.7334668754645,4.22962514472418,,,Belgium,Flemish Environment Agency - VMM,vmm,
S08_23H,Sint-Genesius-Rode,Molenbeek,50.7486391043249,4.35302730688102,,,Belgium,Flemish Environment Agency - VMM,vmm,
S09_14E,Aarschot,Grote Motte,50.981212351509,4.86419089261289,,,Belgium,Flemish Environment Agency - VMM,vmm,
S09_14F,Kortrijk-Dutsel,Winge,50.9384674371979,4.80342383431681,,,Belgium,Flemish Environment Agency - VMM,vmm,
S09_15H,Landen/Dormaalbeek,Fabriekstr_Rufferding,50.7523540000297,5.08371611,,,Belgium,Flemish Environment Agency - VMM,vmm,
S09_15J,Hoegaarden/Schoorbroekbeek,Nerm_opw_duik,50.7691984924253,4.86152538801169,,,Belgium,Flemish Environment Agency - VMM,vmm,
S09_15L,Neerlanden,Dormaalbeek,46.129744749473,-1.44389999018061,,,Belgium,Flemish Environment Agency - VMM,vmm,
S10_069,Tielen,Grote Calie,51.2440178366942,4.9131379246401,,,Belgium,Flemish Environment Agency - VMM,vmm,
S10_08A,Mol,Scheppelijke Nete,51.1923842924582,5.13123091618589,,,Belgium,Flemish Environment Agency - VMM,vmm,
S10_08B,Mol,Molse Nete,51.1873090720449,5.13761319589141,,,Belgium,Flemish Environment Agency - VMM,vmm,
S11_557,Xhendremael/Beek,Rue_du_Bourdon_opw,50.6980525702343,5.49927733956631,,,Belgium,Flemish Environment Agency - VMM,vmm,
S11_55A,Tongeren/Beek,Diets_Heur_opw_overwelving,50.741115476996,5.48464027003172,,,Belgium,Flemish Environment Agency - VMM,vmm,
S11_55B,Xhendremael/Ezelsbeek,Chmn_de_Villers_opw,50.6984887483627,5.46865355967022,,,Belgium,Flemish Environment Agency - VMM,vmm,
S11_56A,Voeren/Gulp,Gieveldstraat_afw,50.7553963860233,5.87779821659193,,,Belgium,Flemish Environment Agency - VMM,vmm,
SINT-WL1-1060,Sint-Pieter Noord rkm 10.8,Maas,50.8285781695375,5.69674242342052,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
SK04_03A,Asse/Grote_Molenbeek,Grote Molenbeek,50.9179111577475,4.23995472415737,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03B,Asse/Grote_Molenbeek,Grote Molenbeek,50.9295681363265,4.2300938159169,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03D,Asse/Grote_Molenbeek,Grote Molenbeek,50.9389845040606,4.22638125559054,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03E,Merchtem/Grote_Molenbeek,Grote Molenbeek,50.9432725810815,4.22653904765456,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03H,Merchtem/Grote_Molenbeek,Grote Molenbeek,50.9436038306236,4.22712569330998,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03I,Merchtem/Stambeek,Stambeek,50.9541666665947,4.19564030633275,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03L,Opwijk,Puttenbeek,50.9576858938793,4.21119283279234,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK04_03M,Kapelle-op-den-bos/Birrebeek,Birrebeek,50.9761033769789,4.34591551440366,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK07_28G,Wambeek/Keurebeek/Wachtbekken,Keurebeek,50.8598332535142,4.16023345956444,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK07_28H,St-Martens-Bodegem/Zierbeek/Wachtbekken,Zierbeek,50.8566043741648,4.20464435327373,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_11B,Vossem/Voer,Voer,50.8330212231626,4.55774718731503,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_11C,Vossem/Voer,Voer,50.8331806998684,4.55358860847204,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_235,Grimbergen/Maalbeek/Wachtbekken,Maalbeek,50.9309693332859,4.35102932669679,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_237,Wemmel/Maalbeek/Wachtbekken,Maalbeek,50.9158348571338,4.32839618074787,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_238,Wemmel/Maalbeek/Wachtbekken,Maalbeek,50.9143774662225,4.32521217496622,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_23B,Sint-Martens-Lennik/Neerpedebeek,Molenbeek,50.8217046976983,4.19604643987026,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_23C,Sint-Martens-Lennik/Neerpedebeek,Molenbeek,50.8240034639391,4.20715091598584,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK08_23I,Strombeek-Bever/Tangebeek,Tangebeek,50.9162893807497,4.37036414091053,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK09_15F,Walshoutem/Zevenbronnenbeek,Beek Der Zeven Bronnen,50.7234530091234,5.10225127980901,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK09_15G,Landen/Dormaalbeek,Dormaalbeek,50.7452823468578,5.0876002103286,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK09_15I,Hoegaarden/Schoorbroekbeek,Schoorbroekbeek,50.7773520940995,4.84860896365322,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK09_16A,Heks,Herkebeek,50.7672747665264,5.35815131435827,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK09_16H,Wellen/Kleine_Herk,Kleine Herk,50.8378386062663,5.34444556384344,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK09_16I,Wellen/Kleine_Herk,Kleine Herk,50.8308115889552,5.35477613,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK11_559,Tongeren/Beek,Beek,50.7315015219471,5.48775568930463,,,Belgium,Flemish Environment Agency - VMM,vmm,
SK11_55C,Tongeren/Ezelsbeek,Ezelsbeek,50.7426128170127,5.44478859368364,,,Belgium,Flemish Environment Agency - VMM,vmm,
abk04c-1115,Wijnegem Afwaarts,Albertkanaal,51.2294494695845,4.53120061068357,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk04g-1115,Wijnegem Opwaarts,Albertkanaal,51.2246640017771,4.54618543346293,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk05a-1066,Viersel,Albertkanaal,51.1924464488262,4.66166382196447,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk06a-1066,Grobbendonk,Albertkanaal,51.1787753826577,4.77208129038498,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk06r-1066,Olen Sluis Vijzelkanaal,Albertkanaal,51.1581858233479,4.85966114371323,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk06t-1115,Olen Opwaarts,Albertkanaal,51.1570078870914,4.86450541750782,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk07a-1066,Geel Stelen,Albertkanaal,51.1257980868372,4.97938020440318,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk07r-1066,Ham Sluis Vijzelkanaal,Albertkanaal,51.0973554171606,5.10802268810797,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk07t-1115,Kwaadmechelen Opwaarts,Albertkanaal,51.0962211343791,5.11236771276994,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk08a-1066,Beringen,Albertkanaal,51.0297635145487,5.22483460135229,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk08h-1066,Hasselt Sluis Vijzelkanaal,Albertkanaal,50.9397854410694,5.36923383025391,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk08k-1115,Hasselt Opwaarts,Albertkanaal,50.9397659112101,5.37384752886972,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk08p-1115,Diepenbeek Opwaarts,Albertkanaal,50.9372057131972,5.43697528197556,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk08v-1115,Genk Opwaarts,Albertkanaal,50.9338698618759,5.50148984184363,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
abk11a-1066,Kanne,Albertkanaal,50.8259066775242,5.64573583369548,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
akl02a-1066,Oostkerke,Afleidingskanaal van de Leie,51.2650576805498,3.29628498629039,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
akl03e-1066,Adegem-Balgerhoeke Opwaarts,Afleidingskanaal van de Leie,51.2028044703771,3.51574067376262,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
akl04a-1066,Zomergem,Afleidingskanaal van de Leie,51.1011257965685,3.56546697228752,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
akl07a-1066,Merendree,Afleidingskanaal van de Leie,51.0899074227213,3.56287609346259,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
akl08a-1066,Deinze,Afleidingskanaal van de Leie,50.9878959801445,3.52335264918975,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bgv03c-1066,Houtem Afwaarts,Bergenvaart,51.022811678469,2.61909850875118,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bgv03e-1066,Houtem Opwaarts,Bergenvaart,51.0229089527617,2.61959386028197,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bnt01h-1066,Grote Vijver Noord GOG,Nete,51.0730650258078,4.42561373613891,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bnt06c-1066,Polder van Lier Afwaarts GOG,Nete,51.1168269994759,4.55265806219233,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bnt06r-1066,Polder van Lier Opwaarts GOG,Nete,51.1206022681079,4.55984385693839,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bos01o-1066,Zwijnaarde,Boven-Schelde,50.9915081020893,3.72241218573518,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bos02a-1066,Gavere,Boven-Schelde,50.9296307282178,3.6542880951664,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bos02a-SF-1066,Gavere SF,Bovenschelde,50.9296279824225,3.65403599309026,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
bos03e-1066,Asper Opwaarts,Boven-Schelde,50.9148702570649,3.6705370384779,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bos04e-1066,Oudenaarde Opwaarts,Boven-Schelde,50.8473559891235,3.61542461704155,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bos04o-1066,Kerkhove Opwaarts,Boven-Schelde,50.7867091851723,3.49030427575471,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
bos05m-1066,Helkijn,Boven-Schelde,50.728698824736,3.38788014170151,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dem01r-1066,Betekom,Demer,50.9794862001458,4.78170352375756,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dem02a-1066,Aarschot Afwaarts,Demer,50.9876514488463,4.82232337085119,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dem02m-1066,Aarschot Opwaarts,Demer,50.9852232220017,4.84085661217778,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dem02r-1066,Langdorp,Demer,50.9922770639936,4.86974289165077,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dem03a-1066,Testelt,Demer,51.0085585011076,4.95488273057216,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dem04a-1066,Zichem,Demer,51.0025986122072,4.99157972958855,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den02a-1066,Dendermonde,Dender,51.0378155133046,4.07704992952038,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den02a-SF-1066,Dendermonde SF,Dender,51.0378155133046,4.07704992952038,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
den03e-1066,Denderbelle Opwaarts,Dender,51.0001626404035,4.07806732915739,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den05k-1115,Aalst Afwaarts m1,Dender,50.9306173352231,4.05198202364574,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den05m-1115,Aalst Afwaarts m2,Dender,50.9300867420541,4.05190024958135,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den05o-1115,Aalst Sluis m2,Dender,50.9298444159597,4.0520441285608,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den05q-1115,Aalst Sluis m1,Dender,50.9297725405047,4.05205883722318,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den05s-1115,Aalst Opwaarts m2,Dender,50.9294760876841,4.05213195620184,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den05u-1115,Aalst Opwaarts m1,Dender,50.9290002709942,4.05236274962837,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den06a-1066,Erembodegem,Dender,50.9200786512053,4.06002871846776,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den08c-1066,Denderleeuw Opwaarts,Dender,50.8736649492081,4.07715178150251,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den11e-1066,Geraardsbergen Opwaarts,Dender,50.769556480271,3.88066612268998,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
den12a-1066,Overboelare,Dender,50.7620116684055,3.86733483005445,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
denaad-1066,Pollare Opwaarts tmp,Dender,50.8297614789452,4.0074792652044,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
denaae-1066,Idegem Afwaarts tmp,Dender,50.7989491326296,3.93206607172396,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
denaaf-1066,Idegem Opwaarts tmp,Dender,50.7988107215565,3.9287054780357,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dij05a-1066,Zennegat GOG,Dijle,51.060806594364,4.43776611561005,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dij10a-1066,Rijmenam,Dijle,50.9993091666333,4.58524634250655,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dij13a-1066,Werchter,Dijle,50.969276505467,4.69217891181747,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
dur07a-1066,Zele,Durme,51.0948066780241,4.04502657341674,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
gnt03a-1066,Itegem Hullebrug,Grote Nete,51.1223077166928,4.69803950750083,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
gnt05a-1066,Hulshout,Grote Nete,51.0618504955514,4.78778097430423,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
gnt07a-1066,Geel-Zammel,Grote Nete,51.0917611957854,4.94610627193862,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz01d-1066,Nieuwpoort,Ijzer,51.1353128749276,2.76875389746053,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz02a-1066,Keiem,Ijzer,51.0843386236797,2.8527477363326,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz03a-1066,Diksmuide,Ijzer,51.0332120141757,2.85445974413561,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz04c-1066,Woumen,Ijzer,51.0011276405927,2.82845153665494,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz05e-1066,Lo-Fintele,Ijzer,50.9571484191734,2.73619409474557,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz05m-1066,Stavele,Ijzer,50.9433484538452,2.67218829689136,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz06a-1066,Roesbrugge,Ijzer,50.9201498251022,2.6230671705189,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
ijz07a-1066,Haringe,Ijzer,50.9103217034264,2.60800111173614,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbc02g-1066,Ruisbroek,Kanaal Brussel-Charleroi,50.7844688516698,4.28839005991179,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbc04e-1066,Lot Opwaarts,Kanaal Brussel-Charleroi,50.7658454688551,4.26908691804534,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbc05e-1066,Halle Opwaarts,Kanaal Brussel-Charleroi,50.7377444522881,4.2420029010962,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbc06e-1066,Lembeek,Kanaal Brussel-Charleroi,50.7080525616443,4.2202229496191,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh02f-1115,Herentals Sluis 10 Opwaarts,Kanaal Bocholt-Herentals,51.1686876569584,4.83521981374027,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh03f-1115,Geel Sluis 9 Opwaarts,Kanaal Bocholt-Herentals,51.1916715852938,4.95778653956808,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh04f-1115,Geel Sluis 8 Opwaarts,Kanaal Bocholt-Herentals,51.2024267263246,4.98958788209279,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh05f-1115,Geel Sluis 7 Opwaarts,Kanaal Bocholt-Herentals,51.2120435026462,5.04257125489207,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh06f-1115,Mol Sluis 6 Opwaarts,Kanaal Bocholt-Herentals,51.2191311367625,5.08002578249731,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh07f-1115,Dessel Sluis 5 Opwaarts,Kanaal Bocholt-Herentals,51.2302277654136,5.14335638035268,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh08f-1115,Dessel Sluis 4 Opwaarts,Kanaal Bocholt-Herentals,51.2335583477767,5.16444086103769,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh08m-1066,Mol,Kanaal Bocholt-Herentals,51.2353178976313,5.16888990971725,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh09f-1115,Mol Sluis 3 Opwaarts,Kanaal Bocholt-Herentals,51.2391329058166,5.19298841645912,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh10f-1115,Mol Sluis 2 Opwaarts,Kanaal Bocholt-Herentals,51.237597052777,5.21308315927116,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh11f-1115,Lommel Sluis 1 Opwaarts,Kanaal Bocholt-Herentals,51.237970748291,5.22476272926258,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbh12a-1066,Lommel,Kanaal Bocholt-Herentals,51.2483549746749,5.26252625752597,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbk02c-1066,Kortrijk Vlaanderenkaai,Kanaal Bossuit-Kortrijk,50.8344355964756,3.27106598180651,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbk03c-1066,Kortrijk Spinnerijkaai,Kanaal Bossuit-Kortrijk,50.8314266089743,3.28449478724843,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
