,gauge_id,station_name,river,altitude,area,xrkko08,yhkko09,latitude,longitude
0,203364,St. Leonhard (Summenpegel),Königssee m. Almkanal,446.14,428.2,378207.36,425212.55,47.72594897072666,13.04199013511841
1,207035,Wehrstelle KW Aschach,Donau,260.0,78190.0,451348.01,498818.15,48.38644587841441,14.025964257811484
2,207902,St. Veit an der Gölsen,Gölsen,372.08,211.1,575851.44,463322.71,48.045237159436105,15.692127896357931
3,209775,Windigsteig,Thauabach,484.17,107.1,543468.54,542485.16,48.76508439089037,15.284441567282961
4,214536,Totes Weib,Mürz,847.32,103.7,561462.9,427633.46,47.72803963243265,15.48591588201137
5,211813,Frauental (Wildbach),Wildbach,327.0,50.5,546759.18,327201.1,46.8281682589223,15.256805229741186
6,212407,Möllbrücke,Möll,555.0,1097.7,402880.81,326410.2,46.83733644784171,13.37041159718471
7,212704,Neudorf,Gössering,581.56,75.2,403118.28,302058.62,46.618225026102984,13.373372375865783
8,201582,Mühlen,Navisbach,1009.08,61.5,257892.3,359093.37,47.115947429115025,11.459334138238153
9,202259,Thiersee,Thierseebach,615.66,6.2,308761.7,411025.41,47.5922332195588,12.119041355178311
10,211722,Rettenegg,Feistritz,849.97,43.0,585003.73,405562.14,47.52327367102416,15.790375356249056
11,213686,Alte Schmiede,St. Oswald Bach,1304.12,13.5,433565.6,327580.41,46.84703140058632,13.772834128362517
12,213496,Reifnitz,Reifnitzbach,440.93,34.9,465002.61,301040.16,46.60589973538035,14.181301295720143
13,212985,Pörtschach-See,Wörthersee,438.89,162.1,461654.99,304150.13,46.634200036953935,14.138018292028411
14,213009,Viktring,Viktringer Bach,447.37,12.5,471966.95,299545.75,46.59173624643747,14.27198157200248
15,213025,Weinländer,Glanfurt,434.2,201.3,475026.35,300545.35,46.60039104932539,14.312073220797723
16,213033,Zell,Glan,410.44,817.9,481832.96,301265.51,46.60606604998127,14.401047184836015
17,213041,Gumisch,Gurk,394.38,2555.4,487727.13,301344.3,46.60602186382516,14.478004627374116
18,213348,Unterburg-See,Klopeiner See,445.14,4.1,496731.02,301328.32,46.604626375813524,14.595534952595946
19,213579,Gösselsdorf-See,Gösselsdorfer See,466.66,29.8,498655.43,297039.21,46.56575611799759,14.61972982948903
20,213942,St. Stefan,Globasnitzbach,511.21,21.1,505717.39,298041.59,46.57368656063587,14.712074168346911
21,213389,Kaunz,Wölfnitzbach,523.21,28.1,507281.94,315300.8,46.72870643461924,14.73653951500715
22,213520,Loibach,Loibach,485.61,19.9,513232.84,296855.29,46.56177454843396,14.809820791907118
23,213173,Lavamünd Ort,Drau,338.02,11043.0,523010.67,305825.93,46.640734388515945,14.939752194659427
24,213363,Bad St. Leonhard,Lavant,668.2,200.6,511854.75,340413.29,46.95386599429895,14.802566725997494
25,213538,Waldenstein,Waldensteiner Bach,695.13,101.0,517302.38,337489.08,46.926612061589616,14.873377989107926
26,213314,St. Jakob,Weißenbach,459.87,55.9,514535.72,327923.25,46.84104326975769,14.834624807485522
27,213371,Fischering,Lavant,409.75,715.6,514767.82,321586.94,46.7840007966017,14.836063918887076
28,213819,St. Paul,Granitzbach,374.48,61.1,517606.54,312293.37,46.69989665551665,14.870836307018914
29,213090,Krottendorf,Lavant,354.05,954.5,523353.9,308304.78,46.66296975505413,14.94490555014538
30,200014,Bangs,Rhein,419.93,4654.4,112844.23,381943.4,47.27374687424148,9.534836699065645
31,200022,Gaschurn (VIW),Ill,946.82,145.4,148345.86,348834.8,46.99077337968767,10.022412340535968
32,200030,Gargellen,Suggadinbach,1402.24,39.9,140367.26,346943.35,46.97066186103956,9.918690009347891
33,200048,Schruns (Vonbunweg),Litz,673.25,101.4,140522.51,359133.56,47.08030259739119,9.913673288389285
34,200055,Vandans (VIW),Ill,624.83,510.9,137087.29,361183.19,47.09735645895886,9.867264736832189
35,231662,Lorüns-Äule,Ill,578.53,534.6,135785.51,365187.15,47.13282299824639,9.847761774951971
36,200592,Klösterle (ÖBB),Alfenz,1014.35,66.5,151988.52,364055.59,47.1289933504615,10.061838643886057
37,231670,Nenzing,Ill,510.32,846.1,127626.29,370518.66,47.17739787700184,9.737042422132754
38,200105,Garsella,Lutz,730.09,95.7,138381.47,375510.02,47.22665693065965,9.875896668569858
39,231688,Beschling,Ill,484.88,1135.8,123340.85,373267.39,47.20030352998291,9.678847074192719
40,200501,Amerlügen,Samina,603.3,68.9,118480.31,374129.61,47.2059769715056,9.61420744668059
41,200121,Frastanz,Ill,460.48,1268.1,118499.67,376518.77,47.22745767815545,9.612951867208926
42,200147,Gisingen,Ill,434.3,1278.2,116099.48,380295.16,47.26035806892446,9.578874678509495
43,200154,Laterns,Frutz,830.98,33.3,127416.57,379377.24,47.256931872503905,9.728852943351896
44,200642,Sulz,Frutz,453.73,85.5,119986.58,383461.93,47.29049822822576,9.62819490841381
45,200527,Brederis,Ehbach,427.19,24.9,117377.12,382828.54,47.283680619914584,9.594129626517383
46,200162,Meiningen (Güfel),Ehbach,419.32,41.3,116372.12,385322.31,47.3056564425751,9.579262705456014
47,200196,Lustenau (Höchster Brücke),Rhein,393.51,6301.1,123436.22,401228.31,47.45164603990354,9.662660048445778
48,200204,Enz,Dornbirnerach,467.06,53.1,130609.84,394830.83,47.39715641941991,9.761618621597309
49,200428,Schwarzach,Schwarzach,425.18,17.5,130664.99,400426.84,47.44747612898376,9.758936074268908
50,200212,Hoher Steg,Dornbirnerach,398.5,113.8,126232.98,400677.09,47.44787507871268,9.70005998666865
51,200576,Hohenems,Emsbach,408.81,7.4,124257.57,392375.27,47.37242761987164,9.67906798203606
52,200220,Lustenau (Hofsteig),Rheintalbinnenkanal,399.52,78.5,125876.16,399209.32,47.434533047486546,9.696243994354273
53,200410,Lauterach,Dornbirnerach,394.53,197.5,124933.71,402391.92,47.46273902850285,9.68177638157335
54,200246,Hopfreben,Bregenzerach,943.52,40.9,151641.15,381472.19,47.28543171421,10.04754769900427
55,200253,Au,Bregenzerach,773.66,147.1,146240.96,386398.22,47.32763488252636,9.973389119713742
56,200261,Mellau,Bregenzerach,671.42,227.4,139409.26,389704.95,47.35466313581918,9.881124777553648
57,200493,Reuthe,Bizauerbach,643.86,14.3,140594.15,391443.79,47.37076598920669,9.895778862078245
58,200568,Reuthe (Wehr),Bregenzerach,623.0,276.2,139585.33,393303.56,47.38708033764474,9.88133595159133
59,200550,Bersbuch,Bregenzerach,560.0,295.7,139228.23,395143.07,47.40347211052027,9.875524539928628
60,200287,Schönenbach (Hengstig),Subersach,980.72,30.9,151606.81,392649.02,47.3858932763053,10.040828180304194
61,200295,Lingenau,Subersach,589.52,109.6,143748.22,399835.35,47.44744548093039,9.932646274299717
62,200584,Kälberweide,Leckenbach,974.44,14.1,150606.85,402267.46,47.4719744733952,10.022159415468549
63,200451,Hittisau (VKW),Bolgenach,747.1,80.4,146170.81,401431.43,47.46274258323736,9.96383019112282
64,200303,Krumbach-Zwing,Weißach,540.32,200.2,142908.4,405960.19,47.502168706573045,9.917945322230217
65,200311,Thal (Martinsbrücke),Rotach,539.16,85.8,139763.69,409003.8,47.528274207969154,9.874432952598676
66,200329,Kennelbach,Bregenzerach,423.02,823.9,132029.52,403560.34,47.47620366638351,9.775111825196522
67,200337,Bregenz (Seepegel),Bodensee,392.14,10907.0,130105.25,407172.02,47.50786880997359,9.747389158314927
68,200345,Lochau,Ruggbach,409.45,6.8,130103.69,410317.27,47.53613694138661,9.745439141019991
69,200352,Unterhochsteg,Leiblach,396.35,102.4,129410.82,410457.07,47.53710507934245,9.736157443453537
70,200394,Unterhochsteg (Summenpegel),Leiblach mit Werkskanal,396.35,102.4,128410.82,410457.07,47.536687615298106,9.72288544211599
71,200360,Lech,Zürsbach,1453.94,25.6,158303.3,372240.08,47.204936504553125,10.140586673016118
72,200378,Lech (Tannbergbrücke),Lech,1437.49,84.4,158330.98,372542.14,47.207662304352915,10.140787869054371
73,201012,Steeg,Lech,1109.3,247.9,170036.64,375877.47,47.2418751078286,10.293503524296751
74,201038,Grießau,Lech,1013.48,459.8,183099.41,381611.48,47.297903531149565,10.463173663087511
75,201053,Vorderhornbach (Brücke),Hornbach,957.31,64.0,189033.11,389260.51,47.36862868580806,10.537960952488525
76,202226,Stanzach,Namlosbach,937.39,66.4,190987.21,390848.71,47.38353963115024,10.563073993586807
77,201087,Lechaschau,Lech,836.09,1012.2,202472.5,403069.35,47.49701815583573,10.709669628418437
78,202184,Seespitze (Seepegel),Plansee,969.95,115.5,208209.37,400104.48,47.47207543951962,10.787083833513977
79,202713,Tannheim (Seepegel),Vilsalpsee,1163.35,14.9,187004.63,400550.78,47.46948559163219,10.505668058265995
80,202192,Grän (Seepegel),Haldensee,1122.75,12.0,191660.93,402978.97,47.49282830949006,10.56626639642996
81,201111,Vils (Lände),Vils,806.98,198.1,198244.6,409275.83,47.55152752860677,10.6507253555868
82,201129,Scharnitz (Karwendelbrücke),Karwendelbach,976.02,48.1,245440.24,388809.82,47.38041033180191,11.284923518604312
83,201095,Scharnitz (Weidach),Isar,956.95,203.6,243888.42,389868.42,47.389561377708155,11.26400007828604
84,202176,Seefeld (Seepegel),Wildsee,1176.61,6.9,237973.48,382896.85,47.325412091295505,11.188214675966453
85,202143,Scharnitz (Gießenbach),Gießenbach,965.66,65.1,243394.83,389756.53,47.3884363952345,11.257502390978043
86,202127,Klamm,Leutascher Ache,1184.07,45.0,232395.95,387261.71,47.36325847175944,11.112784200607178
87,201145,Pertisau (Seepegel),Achensee,918.78,105.5,277191.23,395062.7,47.44342623049384,11.703695397075673
88,202507,Biberwier (Seepegel),Blindsee,1092.81,6.0,212594.38,388162.87,47.36596497004374,10.850311632692453
89,201152,Ehrwald (Viadukt),Loisach,958.0,88.4,217385.41,392709.29,47.40821302638401,10.911851573437502
90,201160,Schalklhof,Schalklbach,982.18,107.8,183644.34,341499.35,46.93740798759161,10.489805721544432
91,201178,Kajetansbrücke,Inn,967.18,2162.0,185380.01,343020.19,46.951652899083584,10.5118655515429
92,201194,Prutz,Inn,861.36,2461.5,197190.21,356521.76,47.076821617460546,10.66085467573617
93,230300,Gepatschalm,Fagge,1895.01,55.0,202216.12,336476.57,46.89809694872787,10.735848237303376
94,202119,Platz-Loch,Fagge,1220.96,191.5,203842.08,354094.59,47.05702105522371,10.749482971963348
95,201251,St. Anton am Arlberg-Moos,Rosanna,1312.79,130.6,166667.49,362651.02,47.12176498548531,10.25594987651765
96,201210,Galtür-Au,Trisanna,1543.7,97.6,161644.95,346251.85,46.97251852053811,10.198521960105262
97,201236,See,Trisanna,1017.0,385.4,182944.51,358420.55,47.089328105388375,10.47242808601401
98,202036,Landeck-Bruggen,Sanna,775.3,727.0,190009.17,364182.24,47.143441812759946,10.56273180074418
99,201293,Landeck-Perjen,Inn,768.73,3503.1,190692.25,364531.34,47.14679992176256,10.571570594800948
100,202101,Nassereith (Wiesenmühle),Gurglbach,813.39,78.3,211698.04,381019.38,47.301465113042866,10.841483973276203
101,201319,Imst (Bahnhof),Inn,706.89,3842.0,205017.22,372081.8,47.21912812119746,10.757087624961247
102,201335,St. Leonhard im Pitztal,Pitze,1338.77,165.4,211015.53,355273.41,47.06973148272232,10.843383965976365
103,202689,Vernagt,Vernagtbach,2634.79,11.4,208721.35,331628.92,46.85642764680603,10.823255052107868
104,201350,Vent (oberh. Niedertalbach),Rofenache,1891.01,98.1,215404.33,331484.1,46.85703564598271,10.910930275288598
105,201376,Obergurgl,Gurgler Ache,1878.64,72.5,223812.3,332416.44,46.86772819265777,11.020803055637339
106,201392,Huben,Ötztaler Ache,1186.35,517.2,220673.57,352085.71,47.0437787041138,10.971792874267429
107,230383,Fundusalm,Fundusbach,1593.85,13.1,215247.4,362252.03,47.13370054101099,10.896202279460201
108,201434,Tumpen,Ötztaler Ache,931.1,785.5,216437.49,365483.11,47.16309405061415,10.910556636571766
109,202358,Oetz-Badeanstalt (Seepegel),Piburger See,912.23,1.3,215229.07,368958.41,47.194008060040304,10.893181102414848
110,202093,Kühtai,Längentalbach,1902.36,9.2,223668.9,370087.29,47.20649359423735,11.004092062728006
111,230342,Brunau,Ötztaler Ache,701.46,890.0,212720.41,372617.84,47.226203582693735,10.858542895631732
112,201459,Magerbach,Inn,652.98,5118.8,214146.84,376250.21,47.25927785095742,10.87585536251849
113,230078,Telfs (Fußgängersteg),Inn,616.12,5289.7,229187.25,380505.47,47.30166029957277,11.072916243608915
114,201475,Zirl,Inn,590.6,5420.2,241438.34,376462.28,47.26838963789354,11.236349611462526
115,202069,Kniepiß,Melach,1552.72,52.0,233698.23,364318.34,47.157237858811015,11.138614398021774
116,202077,Koflerkreuz,Zirmbach,1383.55,64.4,233246.13,369239.4,47.20138338736101,11.130810965088637
117,230706,In der Au,Melach,813.58,204.7,241030.37,371682.72,47.225300998146196,11.232668813736367
118,201525,Innsbruck (oberh. Sill),Inn,568.46,5771.6,252355.17,375478.92,47.2621073932904,11.38093911420154
119,202200,Gries am Brenner (Seepegel),Brennersee,1310.31,18.3,260919.61,348322.93,47.0197148307041,11.502575238684098
120,202275,Lueg,Sill,1216.24,22.2,260052.08,349379.6,47.02903514194613,11.490834232845135
121,201533,Gries am Brenner,Obernberger Seebach,1174.62,58.3,259151.84,350212.54,47.03633469277268,11.478729095970806
122,201640,Gries am Brenner (mit UW-Kanal),Obernberger Seebach,1174.66,58.3,259151.84,350212.54,47.03633469277268,11.478729095970806
123,201558,St. Jodok am Brenner,Valser Bach,1120.02,108.8,260803.73,353087.05,47.06254500555383,11.499569640981038
124,201566,Steinach am Brenner,Gschnitzbach,1039.69,111.4,258267.89,356516.65,47.09285083565746,11.46510104567194
125,201574,Puig,Sill,1004.97,341.8,257361.99,358784.61,47.113054628904216,11.452444894341003
126,202283,Krössbach,Ruetz,1086.16,127.5,243156.29,355485.52,47.08012833308663,11.2664359178375
127,230714,Fulpmes,Ruetz,896.07,280.9,250246.24,363588.28,47.15467244224262,11.357076238043229
128,201624,Innsbruck-Reichenau,Sill,567.39,854.4,254690.05,376621.28,47.272907246894064,11.411416468961896
129,202572,Hall-West,Inn,557.15,6685.0,259472.65,376338.74,47.27141408749745,11.474713727218264
130,201657,Wattens,Wattenbach,550.86,73.9,268300.07,378872.02,47.29604489468888,11.590627201507383
131,201665,Weer,Weerbach,547.46,72.8,271834.81,379928.12,47.30624988159167,11.637060307699356
132,201673,Schwaz (Steinbrücke),Inn,531.69,7129.8,277210.62,384133.6,47.34511640048819,11.706991366349893
133,201681,Jenbach-Rotholz,Inn,521.48,7230.7,283516.63,388890.22,47.38906508574184,11.78920068595796
134,201699,Klaushof (Brücke),Ziller,1011.48,135.3,294599.96,362869.9,47.156871408864895,11.942205378265822
135,201996,Neukaser,Zamserbach,1785.91,24.2,275472.25,348927.01,47.028077357914846,11.69383379596234
136,201715,Sausteinaste,Zemmbach,909.54,225.0,284464.79,359254.95,47.12263683583638,11.809474435519313
137,201723,Persal,Tuxbach,881.69,129.2,284804.32,362203.42,47.149221389724,11.813187681748133
138,201749,Mayrhofen,Ziller,622.01,610.9,288372.02,364303.85,47.16873660126733,11.859707748443022
139,230755,Schwendberg-Aue,Sidanbach,1383.05,16.0,284877.94,368761.3,47.20822928876307,11.812462544815805
140,201756,Zell am Ziller-Zellbergeben,Ziller,569.82,696.3,290051.51,371609.39,47.234743439452885,11.880056901673923
141,201970,EW-Gmünd,Gerlosbach,1192.91,141.0,299263.87,368805.79,47.211009434090116,12.002374216195824
142,201772,Rohr,Gerlosbach,570.69,196.8,291370.26,371833.0,47.23697608635976,11.897420513558423
143,201780,Hart im Zillertal,Ziller,530.99,1094.7,288982.08,384061.69,47.346583834367586,11.862812857330272
144,201806,Brixlegg,Inn,512.5,8503.6,289910.04,393600.5,47.43255228301765,11.872717263539153
145,201814,Rattenberg,Inn,508.2,8508.7,291542.37,394576.4,47.44160597454573,11.894118123135664
146,230896,Steinberg am Rofan-Außersteinberg,Grundache,984.29,15.0,285020.51,400300.7,47.49197854089967,11.806145294564852
147,230904,Steinberg am Rofan-Untersteinberg,Mühlbach,955.0,13.0,284763.36,403011.88,47.516321747647105,11.802021760880432
148,201822,Mariathal,Brandenberger Ache,528.9,272.6,289354.06,396069.85,47.45467180122593,11.86472626852371
149,202697,Niederau,Wörglerbach,790.63,9.7,306226.42,395497.37,47.45217757013237,12.088641344097043
150,202218,Unterwindau,Windauer Ache,633.87,82.1,312779.31,393392.04,47.43415057605914,12.175972428975511
151,201848,Hörbrunn,Kelchsauer Ache,658.11,134.5,310022.91,391927.62,47.42059988853727,12.139724727156901
152,201863,Bruckhäusl,Brixentaler Ache,524.34,322.3,307446.3,399746.99,47.49058356299406,12.103927062148315
153,201889,Kirchbichl-Bichlwang,Inn,484.0,9310.0,306704.42,403337.13,47.52277506490875,12.09331790319062
154,202788,Scheffau am Wilden Kaiser (Seepegel),Hintersteiner See,879.31,2.3,315111.87,405070.55,47.539525122336826,12.204644863414108
155,202135,Söll,Stampfangerbach,628.26,20.9,315311.2,402237.79,47.514066529776656,12.20783960489792
156,201897,Kaiserwerk,Weißache,554.97,94.0,313097.4,405415.98,47.54236568239386,12.177813205494099
157,201905,Kufstein (Bahnhofsbrücke),Inn,475.29,9502.7,312433.55,409929.95,47.58288526986781,12.168091555660588
158,230938,Kufstein (ÖBK),Sparchenbach,477.41,34.0,313588.13,411374.59,47.59603675731732,12.18315834671783
159,202242,Thiersee (Seepegel),Thiersee,615.79,6.0,308764.6,411015.31,47.592142767163274,12.119082025298862
160,201830,Rettenschöß,Walchentaler Bach,690.12,3.9,319220.87,419719.93,47.67184150715416,12.256531415673306
161,230912,Niederndorf (ÖBK),Jennbach,478.88,37.6,315670.06,416289.35,47.64052579863426,12.209900236271626
162,201913,Kitzbühel (Bahnhofsbrücke),Kitzbüheler Ache,735.44,153.0,328905.77,395465.13,47.45476853424921,12.38946554423125
163,202622,Kirchberg,Aschauer Ache,811.6,79.2,323228.08,394623.54,47.44654987456442,12.314300850890048
164,202556,Kitzbühel (Seepegel),Schwarzsee,778.1,1.8,327217.45,395532.12,47.45518397018155,12.367059612161652
165,201921,Sperten,Aschauer Ache,669.24,147.4,329970.37,402626.25,47.51931134698059,12.402445603374233
166,201939,St. Johann in Tirol,Kitzbüheler Ache,659.7,332.4,331062.1,402565.65,47.5188832583482,12.416954329781984
167,201947,Almdorf,Fieberbrunner Ache,663.59,165.9,332885.35,402627.92,47.51963498645966,12.441159176670542
168,201954,Wohlmuting,Großache,625.02,527.6,335448.75,409633.86,47.58292639323547,12.474171806777228
169,202382,Kössen-Hütte,Großache,588.75,701.4,331147.84,418536.64,47.66257730193096,12.415579992122842
170,202549,Schwendt-Unterbichl,Kohlenbach,642.3,47.9,328963.63,413931.69,47.62091244757676,12.38724152299405
171,202234,Walchsee (Seepegel),Walchsee,653.38,28.5,324195.68,417281.27,47.6505052495156,12.323216066844234
172,202630,Kössen-Waidach,Kohlenbach,593.26,100.0,329267.4,417818.14,47.65591018717986,12.390654350945816
173,204107,Krimml,Krimmler Ache,1055.7,110.7,311936.79,368684.88,47.21175607974874,12.16971947911964
174,203026,Wald,Salzach,858.66,206.8,316744.99,372128.13,47.24336612161724,12.232558291260856
175,203893,Kees,Obersulzbach,2040.0,19.2,320327.63,359328.09,47.128653086246764,12.28218387118393
176,203034,Sulzau,Obersulzbach,882.2,80.7,317779.48,370773.63,47.23131128606366,12.246476224603413
177,203042,Neukirchen,Untersulzbach,848.2,40.5,318999.01,371353.31,47.23667932606995,12.26247838798753
178,203596,Habach,Habach,873.78,45.3,323557.21,372302.67,47.2457714721474,12.322527776227242
179,203067,Bramberg-Mühlbach,Mühlbach,813.97,32.3,327695.72,375611.14,47.27601045739515,12.37666682553576
180,203075,Mittersill,Salzach,782.9,582.6,335532.68,376320.53,47.28321662784013,12.480167869430673
181,203083,Haidbach,Felber Bach,864.42,79.8,335773.2,373664.69,47.259345439120914,12.483733204224968
182,203984,Stuhlfelden,Stuhlfeldnerbach,785.42,11.4,339441.19,376630.27,47.28637912673155,12.531803248326817
183,203554,Uttendorf (ÖBB),Stubache,788.82,127.9,342173.66,374409.19,47.266644309629854,12.568224173319772
184,203109,Kaprun,Kapruner Ache,763.83,88.6,356594.84,374940.34,47.27254650628308,12.758792221958647
185,204388,Bruck-Neuwiesen,Salzach,763.83,1101.4,360548.37,376205.99,47.284186516301524,12.81094321172612
186,203117,Zell am See (Seepegel),Zeller See,747.72,53.3,359763.84,380498.28,47.32275797077165,12.800178278681138
187,203133,Ferleiten,Fuscher Ache,1141.77,60.7,360552.09,363429.17,47.16922702576055,12.812131748236009
188,203141,Bruck (Fuscher Ache),Fuscher Ache,758.61,161.0,361708.33,374862.84,47.272171053912665,12.826397325729111
189,203158,Bucheben,Hüttwinklache,1050.54,96.1,372419.04,362624.15,47.16259623067954,12.968754341064027
190,203166,Rauris (Unterland),Rauriser Ache,917.19,242.2,374108.67,371311.19,47.24082895190292,12.990534766098616
191,203190,Böckstein,Nassfelder Ache,1115.01,57.4,383405.27,354236.63,47.0875025494944,13.114005737697829
192,203851,Böckstein (Summenpegel),Nassfelder Ache m.Werksk.,1115.02,57.4,383405.27,354236.63,47.0875025494944,13.114005737697829
193,203208,Bad Hofgastein,Gasteiner Ache,836.77,220.7,383020.54,362633.93,47.16304941249919,13.108613450248379
194,203901,Wallnerau (Pegel),Salzach,597.9,2143.0,384298.51,379013.32,47.31045842386901,13.124885583100614
195,203968,Wallnerau (Summenpegel),Salzach m. KW-Schwarzach,598.03,2143.0,384298.51,379013.32,47.31045842386901,13.124885583100614
196,203224,Großarl,Großarlbach,879.57,144.6,389693.44,370871.13,47.23730736023798,13.196450752530303
197,204032,Werfen,Salzach,512.13,2953.2,389338.67,397831.99,47.47988389636779,13.191098912595358
198,204099,Tenneck,Blühnbach,513.24,71.7,388233.25,399267.0,47.492775758217725,13.176388722261862
199,203265,Schwaighofbrücke,Lammer,628.36,171.7,403918.69,408268.42,47.57386576818368,13.384690629154772
200,203927,Abtenau Au,Schwarzbach,649.71,26.9,400080.0,406279.1,47.55597748983166,13.333653585319762
201,203307,Obergäu,Lammer,470.77,394.5,388673.89,409383.03,47.58380096594615,13.181971804045729
202,203315,Torren,Torrener Bach,466.84,65.5,386844.52,410177.75,47.59091601054549,13.157620317610197
203,203323,Golling,Salzach,463.19,3555.7,387284.36,410717.57,47.595781836733295,13.163454202599684
204,203943,St. Nikolaus,Schwarzbach,470.86,3.1,385934.82,411657.24,47.60420785306949,13.145473085231826
205,203380,Salzburg (Staatsbrücke),Salzach,412.63,4402.2,378437.15,433509.75,47.80060530622607,13.044639101914294
206,204297,Salzburg (Summenpegel),Salzach mit Almkanal,408.06,4425.7,377857.31,435259.16,47.81632443975031,13.036806422573957
207,203430,Itzling,Alterbach,413.46,29.7,378187.18,436428.78,47.82685850678853,13.041153231087197
208,203422,Moos,Glanbach,427.21,26.5,375288.26,430490.71,47.77332976795063,13.002764592127456
209,203588,Wallersee (Seepegel),Wallersee,504.25,109.8,386934.17,446295.72,47.915867148524086,13.157709434775633
210,204057,Seekirchen (Kläranlage),Fischach,501.96,119.4,384238.09,442781.8,47.884192728924674,13.121758501627145
211,203455,Lengfelden,Fischach,422.99,159.4,378327.1,438408.12,47.84467072735319,13.042922744537416
212,203463,Viehhofen,Saalach,845.81,150.8,354925.67,385306.64,47.365702242088595,12.735667574574045
213,203471,Saalfelden,Urslau,729.3,119.5,362712.95,392114.09,47.42744633559139,12.83821649044292
214,203489,Uttenhofen,Leoganger Ache,719.2,112.3,361283.47,393613.56,47.44085353062844,12.819131528853033
215,203497,Weißbach,Saalach,658.77,543.2,356078.38,402646.1,47.521788466767134,12.749198156814101
216,204362,Weißbach (Summenpegel),Saalach und Weißbach,658.77,567.4,356078.38,402646.1,47.521788466767134,12.749198156814101
217,202267,St. Ulrich am Pillersee (Seepegel),Pillersee,835.19,49.2,342534.44,404345.62,47.53601735487257,12.569086554478606
218,203505,Lofer (Loferbach),Loferbach,616.82,107.4,352256.74,409687.69,47.58487078406775,12.69767040989799
219,203570,Siezenheim,Saalach,415.77,1139.1,373496.93,435440.23,47.81778763278135,12.978553236848633
220,203521,Siezenheim (Summenpegel),Saalach mit Werkskanälen,415.77,1139.1,373168.89,434749.23,47.8115572598562,12.974214445676894
221,203844,Nußdorf,Oichten,414.11,40.5,375537.61,453303.24,47.978573179030334,13.004794062259675
222,203539,Oberndorf,Salzach,387.25,6120.0,369689.63,449004.41,47.93964882901992,12.926742810503198
223,204537,Holzöster,Holzöstersee,461.43,1.3,368069.48,462217.91,48.05844057874492,12.904067507162482
224,204545,Steinwag,Moosache,419.35,69.9,370061.26,459254.94,48.03188218100377,12.931002812278393
225,203547,Au St. Georgen,Moosache,382.5,88.1,365990.56,455372.21,47.996748999527874,12.876713471878016
226,203836,Untereching,Pladenbach,388.17,23.4,366250.57,453442.84,47.9794058492639,12.88035014117933
227,204560,Ettenau,Salzach,365.86,6627.6,358153.56,463208.52,48.06677953589773,12.770909296487796
228,206847,Ach,Salzach,351.82,6690.5,363039.58,473369.0,48.158481867811744,12.835607067152484
229,206623,Österlehen,Enknach,397.74,113.5,378504.99,476950.07,48.19140604861546,13.04335912965232
230,203604,Mattsee (Seepegel),Mattsee,501.4,10.4,383190.24,452483.7,47.97144851106924,13.107361913591195
231,203612,Obertrum (Seepegel),Obertrumer See,501.4,58.4,380616.12,449269.65,47.942460444291235,13.07302256082854
232,203620,Zellhof (Seepegel),Grabensee,501.4,64.8,381415.76,453753.26,47.9828204085205,13.08353411419911
233,204131,Perwang Strandbad (Seepegel),Grabensee,501.4,64.5,382374.71,455282.66,47.99660664102671,13.0963206048004
234,204586,Laimhausmühle,Mattig,498.11,66.6,383955.8,455755.65,48.000903743548555,13.11749468771436
235,206698,Elexlochen,Berndorfer Bach,506.13,10.9,382790.67,456562.27,48.00812973147581,13.101844143568842
236,204602,Lochen,Mühlberger Bach,506.07,13.0,388400.05,458049.94,48.02164089857796,13.177004616197173
237,204610,Pfaffstätt,Mattig,455.0,126.6,386063.91,464016.33,48.07526792547329,13.145481072394972
238,206052,Hocheck (Forsthaus),Schwemmbach,590.13,13.1,401510.9,461565.48,48.053375463139176,13.352829446362643
239,204636,Friedburg,Schwemmbach,507.72,79.2,393597.21,457488.59,48.01666567170383,13.246706399209295
240,203638,Straßwalchen,Hainbach,523.77,40.6,393851.92,453633.5,47.981986787848676,13.250178897804814
241,206730,Lengau,Hainbach,503.97,48.1,391837.51,456084.71,48.00401539444899,13.223138738602785
242,206250,Lengau (Basisableitung),Hainbach,496.65,58.9,391041.35,457518.15,48.01690005727444,13.212435373494401
243,206839,Kolming,Schwemmbach,484.5,151.7,391117.16,459731.93,48.036816731951355,13.213404983775803
244,206078,Furth (Bundesstraße),Schwemmbach,428.73,185.1,386100.53,470190.42,48.130810480582625,13.145769565626628
245,206086,Furth (Ort),Schalchener Brunnbach,426.4,35.0,386122.22,470351.85,48.13226315815146,13.146055727398487
246,204677,Jahrsdorf,Mattig,349.82,446.9,380625.32,483761.25,48.25274448533473,13.071573145189605
247,204685,Waldzell,Waldzeller Ache,508.95,24.0,406929.36,470472.71,48.13347158005684,13.425672090574565
248,204693,Mettmach,Mettmach,454.0,30.4,400781.25,475207.87,48.17610242467511,13.343055208650787
249,206748,Altheim,Mühlheimer Ache,348.0,193.0,391638.25,483826.51,48.253574308305716,13.219911190542954
250,206722,Lindlau,Moosbach,406.0,39.1,387610.8,476938.84,48.19154912772517,13.165865764156644
251,204701,Bauerding,Lochbach,357.34,74.6,388941.24,482972.32,48.24584851482701,13.183605702502366
252,204719,Mamling,Ach,328.45,314.9,390284.41,486827.45,48.28054928617318,13.201605281041601
253,206805,Danner,Antiesen,409.35,55.6,410520.39,481365.77,48.23141492419427,13.474190755253517
