"gauge_id","latitude","longitude"
"15564600",64.7921761,-155.5633035
"15302200",59.7926376,-155.5246895
"15564450",64.3999506,-155.5035327
"15564800",64.74050977,-155.4919074
"15300250",59.7859761,-155.2552406
"15300100",59.8237617,-154.8844049
"15300000",59.85876257,-154.8755187
"15300200",59.75653898,-154.8491212
"15298040",60.2036591,-154.7044349
"15820000",69.76639048,-154.6644064
"15299900",59.9173793,-154.6616306
"15830000",70.6698839,-154.3255272
"15294900",59.1545916,-154.2612832
"15564900",66.04695537,-154.2609683
"15298000",60.1882235,-154.2605366
"15296950",57.1658977,-154.2286828
"15296600",57.4428776,-154.1136992
"15297000",57.20756146,-154.0731494
"15296480",57.5151058,-153.9878626
"15296500",57.27424268,-153.986489
"15296520",57.2825777,-153.983433
"15296550",57.3500904,-153.9700939
"15300300",59.7579499,-153.8468866
"15296300",57.67705467,-153.6522943
"15296000",57.684263,-153.4217284
"15295700",57.69397807,-153.1639087
"15295600",57.6506352,-153.0316762
"15297100",57.5942392,-153.0147302
"15297110",57.5625672,-152.9613927
"15297482",57.66813376,-152.935558
"15294700",60.09411299,-152.912777
"15297485",57.7098028,-152.870554
"15294640",60.3580556,-152.818611
"15297475",57.81592178,-152.6244165
"15297450",57.7986956,-152.4521814
"15297470",57.8420343,-152.4477333
"15297200",57.6025645,-152.405523
"15295500",58.1951131,-152.3674322
"15294500",61.2116271,-152.3593688
"15294585",60.6555361,-152.1286429
"15875000",69.3605,-152.1226944
"15860000",70.270199,-151.872308
"15861000",70.2201986,-151.8378484
"15240000",59.77188747,-151.8368857
"15239900",59.74660897,-151.7552124
"15238795",59.3871536,-151.6773763
"15294410",61.3286045,-151.667748
"15241600",60.04841667,-151.6649167
"15238820",59.4799395,-151.6471106
"15239880",59.7143866,-151.6315876
"15238860",59.4324414,-151.412098
"15294300",61.87250918,-151.3691358
"15239500",59.7077277,-151.3451837
"15862500",70.2426556,-151.2949472
"15242000",60.3174767,-151.2619378
"15294450",61.1080511,-151.2541815
"15266500",60.5633189,-151.1197277
"15267000",60.7758254,-151.098346
"15266300",60.4769289,-151.0816675
"15238984",59.7521805,-150.9560085
"15238985",59.7549584,-150.9554535
"15238986",59.76173646,-150.955177
"15880000",70.1652244,-150.9197605
"15238982",59.73801597,-150.8990619
"15239070",59.80107399,-150.8849079
"15564885",66.7856545,-150.8757375
"15239060",59.79774138,-150.8654632
"15239001",59.7577407,-150.8526778
"15238978",59.7452409,-150.8415645
"15239050",59.77774568,-150.7562948
"15238648",59.6838574,-150.7054468
"15238990",59.6999688,-150.704616
"15238653",59.59913537,-150.6798797
"15294345",61.6980747,-150.6527885
"15266150",60.4905439,-150.6327592
"15266110",60.466099,-150.60109
"15294080",62.1328333,-150.5386667
"15294350",61.5441796,-150.5147329
"15294100",61.7675212,-150.3391832
"15292400",62.55810837,-150.23616
"15564879",67.2544444,-150.1772222
"15468000",65.5064729,-150.1733608
"15292780",62.1748474,-150.1726719
"15564877",67.41012938,-150.1085756
"15293700",61.80974586,-150.0972379
"15564875",67.4379087,-150.0777446
"15293200",61.92388889,-150.0713889
"15292800",62.1047619,-150.0597486
"15292700",62.3464388,-150.019201
"15264000",60.4521863,-149.9868558
"15294010",61.7472447,-149.9394563
"15274600",61.1388906,-149.9255337
"15275100",61.20472578,-149.8974826
"15294005",61.78030346,-149.8866786
"15261000",60.4799795,-149.882711
"15274550",61.1530576,-149.873865
"15276650",61.2397265,-149.8605376
"15260500",60.44108027,-149.853531
"15276570",61.2241709,-149.8463696
"15275000",61.1991705,-149.8374787
"15273105",61.07583436,-149.829136
"15273050",61.08111229,-149.827192
"15273045",61.08361237,-149.8258032
"15260000",60.43416667,-149.8238889
"15273102",61.07639008,-149.8152469
"15258000",60.49219269,-149.8099203
"15276500",61.238339,-149.792203
"15274000",61.16667096,-149.7727527
"15274300",61.1688934,-149.7641416
"15273095",61.0822242,-149.7635793
"15276320",61.2427846,-149.7241469
