gauge_id,gauge_name,river,area,gauge_altitude,latitude,longitude
153149998,ZIELENIEWO,Jez. Miedwie (1976799),1032.76,12.936,53.35142888888889,14.916798888888888
153149999,ŻÓRAWIE,Tywa (1932),258.9,10.409,53.22553111111111,14.521041944444445
153150010,STARGARD,Ina (198),1798.88,15.891,53.35029,15.040964166666669
153150020,MORZYCA,Mała Ina (1986),325.47,30.397,53.20853666666667,15.146860555555556
153150030,KULICE,Sąpólna (4268),89.06,45.005,53.66003916666666,15.168341111111111
153150040,GOGOLEWO,Krąpiel (1988),452.61,42.308,53.38236361111111,15.172395
153150050,RESKO,Rega (42),1131.72,31.939,53.77285416666667,15.395375555555557
153150060,IŃSKO,Jez. Ińsko (198219),44.24,120.289,53.43908138888889,15.545130277777778
153150070,DROZDOWO,Dębosznica (432168),30.31,25.843,53.99919333333334,15.56470277777778
153150080,ŁOBEZ,Rega (42),615.06,54.244,53.62905611111111,15.613425
153150090,GOLA DOLNA,Rega (42),259.7,73.916,53.74985361111112,15.7306375
153150100,DRAWNO,Drawa (1888),1265.3,75.607,53.217643333333335,15.7639
153150110,BOROWO,Drawa (1888),890.41,ND,53.34965638888889,15.774063333333334
153150120,DRAWSKO POMORSKIE,Drawa (1888),594.87,107.553,53.5270075,15.810777777777778
153150130,MĄKOWARY,Jez. Mąkowarskie (1888587),122.06,77.585,53.28491972222222,15.82831611111111
153150140,LUBIESZEWO,Jez. Lubie (18885359),786.85,93.277,53.45837277777778,15.940762777777778
153150150,GŁUSKO,Kanał Głuchy (18887892),0.04,58.606,53.05420166666666,15.958498055555555
153150160,WYSPA POKRZYWKA,Jez. Ostrowite (1888785),301.02,58.386,53.09128166666667,15.984680277777777
153150170,DREWNIANY MOST,Płociczna (188878),301.03,58.386,53.09260555555556,15.986273333333331
153150180,PUSTELNIA,Płociczna (188878),286.63,59.515,53.12304611111111,15.989219444444444
153159997,KAMIENNA,Drawa (1888),1844.36,40.113,53.04052027777777,15.939644166666668
153159998,RECZ POMORSKI,Ina (198),143.06,35.902,53.260514444444446,15.535203333333332
153159999,KLUKI,Jez. Płoń (197639),250.33,98.138,53.14152055555555,15.078329166666666
153160010,CIESZYNO,Jez. Siecino (18885223),41.16,127.148,53.59121833333334,16.038573055555556
153160020,TYCHÓWKO,Parsęta (44),895.13,33.235,53.90069861111111,16.06538861111111
153160030,STARE DRAWSKO,Drawa (1888),69.54,127.346,53.60179638888889,16.19498
153160040,CZAPLINEK,Jez. Drawsko (188839),173.98,127.421,53.56096444444445,16.22620611111111
153160050,SIKORY,Jez. Komorze (1886611),35.73,130.327,53.61237972222222,16.273956388888887
153160060,NAKIELNO,Jez. Bytyń Wielki (18866881),84.78,112.909,53.26414111111111,16.304735277777777
153160070,NADARZYCE,Piława (18865994),360.94,119.495,53.46594722222223,16.495885555555557
153160080,STORKOWO,Parsęta (44),68.39,83.924,53.77915555555556,16.49498888888889
153160090,KĄDZIELNIA,Nizica (1886152),45.66,ND,53.674972777777775,16.53823638888889
153160100,CIEMINO,Jez. Ciemino (18861411),18.12,139.621,53.62907694444444,16.56004777777778
153160110,WIESIÓŁKA,Dobrzyca (188659948),895.07,83.965,53.27169361111111,16.612262222222224
153160120,WIERZCHOWO,Jez. Wierzchowo (1886119),123.21,137.906,53.86129277777778,16.6202025
153160130,STOBNO,Krępica (18872),100.22,52.26,53.09419777777778,16.63355333333333
153160140,DZIKI,Jez. Remierzewo (18865811),23.89,139.982,53.62763055555556,16.683222222222224
153160150,SZCZECINEK,Nizica (1886152),158.83,134.056,53.70639027777778,16.693899166666668
153160160,UJŚCIE 2,Noteć (188),11256.45,45.628,53.05488694444444,16.7212875
153160170,UJŚCIE 1,Noteć (188),6297.03,45.628,53.05485861111111,16.730404444444442
153160180,PIŁA,Gwda (1886),4726.53,54.528,53.15117138888889,16.73932
153160190,ZABRODZIE,Piława (18865994),1392.54,67.013,53.25715833333334,16.748419722222224
153160200,GWDA WIELKA,Gwda (1886),442.78,132.092,53.740145,16.793765555555556
153160210,PTUSZA,Gwda (1886),2066.82,79.943,53.36676444444444,16.796453333333336
153160220,DŁUGIE,Jez. Dołgie (188617239),64.45,135.733,53.78408611111111,16.800828055555556
153160230,DOBRZYCA,Głomia (18868),554.7,57.651,53.22097027777778,16.791065833333334
153160240,BŁOGOWO,Jez. Bobięcińskie Wielkie (46444419),25.71,176.091,53.98251472222223,16.812980833333334
153160250,OKONEK,Czarna (188654),106.37,122.986,53.52475944444444,16.835080833333333
153160260,CZARNE,Czernica (18862),438.92,125.899,53.69453388888888,16.951021944444445
153160270,RAKOWO,Piława (18865994),35.74,130.617,53.61700166666667,16.36876638888889
153160280,SMOLARNIA,Jez. Straduń (188785),62.38,71.904,53.03070555555556,16.358399444444444
153160290,KOMORZE,Jez. Komorze (1886611),13.57,132.81,53.62944805555556,16.34344861111111
153160300,WIELIMIE,Jez. Wielimie (1886159),442.19,132.283,53.74583333333334,16.78611111111111
153169992,PODGAJE,Gwda (1886),1926.18,ND,53.46899194444445,16.909512777777778
153169993,PŁYTNICA,Płytnica (188658),289.93,73.425,53.30401472222222,16.793086111111112
153169994,DOBRZYCA,Gwda (1886),4041.32,59.975,53.22290527777778,16.78315861111111
153169995,SPORE,Gwda (1886),168.0,134.202,53.801698888888886,16.685628055555554
153169996,JANOWO,Nizica (1886152),98.46,133.51,53.70211944444445,16.621213611111113
153169997,STARY CHWALIM,Parsęta (44),86.87,74.576,53.78463361111111,16.439824722222223
153169998,RZEPOWO,Drawa (1888),183.32,124.6,53.59061527777778,16.096055
153169999,GŁĘBOCZEK,Jez. Krosino (1888513),246.69,120.632,53.57300666666667,16.074374444444445
153170010,BIAŁOŚLIWIE,Noteć (188),5717.83,46.658,53.07371861111111,17.12484638888889
153170020,BUNTOWO,Jez. Sławianowskie (18868679),107.78,99.388,53.26652694444444,17.127505555555555
153170030,SZCZYTNO,Jez. Szczytno Małe (292171),503.23,122.845,53.77210555555556,17.219706666666664
153170040,WYRZYSK,Łobżonka (1884),621.29,60.883,53.15069694444444,17.270947222222222
153170050,CIECHOLEWY,Brda (292),663.13,120.255,53.81437333333333,17.410740555555556
153170060,SWORNEGACIE,Brda (292),1206.86,118.022,53.85971166666667,17.498316666666668
153170070,SWORNEGACIE,Zbrzyca (292372),447.39,118.622,53.88248277777778,17.509371944444446
153170080,CHARZYKOWY,Jez. Charzykowskie (292317),918.85,120.082,53.73768138888889,17.508278055555557
153170090,SĘPÓLNO KRAJEŃSKIE,Jez. Sępoleńskie (2927459),79.29,109.5,53.45807055555556,17.5240625
153170100,NAKŁO-ZACHÓD,Noteć (188),4030.18,49.53,53.12349361111111,17.562158888888888
153170110,MOTYL,Sępolna (29274),182.48,84.84,53.42818555555555,17.826663888888888
153170120,TUCHOLA,Brda (292),2469.79,87.597,53.57298777777778,17.90333638888889
153170130,JEZIORNA,Jez. Wdzydze (294379),539.04,132.035,53.95627944444445,17.9146
153170140,SMUKAŁA,Brda (292),4450.49,39.79,53.18807916666666,17.96292111111111
153170150,SŁAWIANOWO,Kocunia (188686),107.8,100.668,53.26880166666667,17.131085
153170160,WIKTORÓWKO,Kocunia (188686),76.95,101.185,53.27800333333333,17.216458333333332
153179989,KORONOWO,Stare Koryto Brdy (29294),17.71,ND,53.31134833333333,17.9353525
153179990,LEONTYNOWO,Kamionka (2926),499.19,ND,53.48380611111112,17.854731111111114
153179991,RYNARZEWO,Gąsawka (18836),577.96,62.342,53.05556944444445,17.811198333333333
153179992,ZAZDROŚĆ,Gąsawka (18836),512.68,66.472,53.0200875,17.800674166666667
153179993,CHOBIELIN,Noteć (188),3558.17,50.487,53.10946194444445,17.658557499999997
153179994,WINDORP,Jez. Kruszyńskie (2923617),70.34,137.206,53.992399444444445,17.638727222222222
153179995,ROLBIK,Zbrzyca (292372),207.53,122.116,53.927025,17.5786525
153179996,CHOCIŃSKI MŁYN,Chocina (292332),253.69,126.163,53.83133333333333,17.448416666666667
153179997,WIECZYWNO,Chocina (292332),17.93,133.566,53.91986833333333,17.30688388888889
153179998,NOWA BRDA,Brda (292),118.68,126.667,53.87851027777778,17.205445
153179999,KOCZAŁA,Jez. Dymno (29212),23.69,155.102,53.91390055555556,17.060646944444446
153180010,CZARNA WODA,Wda (294),845.2,111.094,53.84104277777778,18.092673055555554
153180020,FORDON,Wisła (2),186088.47,24.796,53.146545277777776,18.170116944444445
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),404.95,109.354,53.976304444444445,18.230985
153180040,TLEŃ,Prusina (2946),195.27,69.35,53.61998861111111,18.25776
153180050,BŁĘDNO,Wda (294),1368.64,80.407,53.70166944444445,18.347223055555556
153180060,KRĄPLEWICE,Wda (294),2025.32,31.025,53.48932805555555,18.380851111111117
153180070,RADZIEJEWO,Jez. Borzechowskie Wielkie (29868120),14.4,100.42,53.91515222222222,18.39759583333333
153180080,CHEŁMNO,Wisła (2),186681.0,19.045,53.36303222222222,18.415083888888887
153180090,TORUŃ,Wisła (2),180266.87,32.053,53.00785888888889,18.607559444444444
153180100,GRUDZIĄDZ,Wisła (2),189582.63,13.99,53.48508972222222,18.74535305555556
153180110,BRODY POMORSKIE,Wierzyca (298),1547.35,15.939,53.85841916666667,18.76032638888889
153180130,KWIDZYN,Liwa (522),534.88,10.435,53.72220388888889,18.9114175
153180140,ELGISZEWO,Drwęca (28),4973.03,45.816,53.06088194444444,18.928235833333336
153180150,ROGÓŹNO 2,Osa (296),1138.07,31.433,53.5165825,18.948975277777777
153189993,ROGÓŹNO 1,Osa (296),1138.07,31.23,53.51661166666667,18.94897611111111
153189994,MĄTOWSKI CYPEL,Nogat (52),969.11,ND,53.91466083333333,18.884261666666667
153189995,MĄTOWSKI CYPEL,Wisła (2),193464.42,4.618,53.91372388888889,18.88322638888889
153189996,BARTOSZEWICE,Jez. Wieczno Pn. (289825),49.09,87.748,53.27737,18.79567388888889
153189997,OSIEK,Jez. Kałębie (2945619),66.18,84.699,53.718428333333335,18.49032638888889
153189998,DYBOWO,Kanał Zielona Struga (2914),366.96,36.082,53.00290444444445,18.459970277777774
153189999,PUSTKI,Niechwaszcz (2944),191.53,122.052,53.87320027777778,17.999615277777778
153190010,ŚWIECIE NAD OSĄ,Lutryna (2966),322.11,48.272,53.44323277777777,19.09799972222222
153190020,LISNOWO,Osa (296),556.65,54.822,53.44874416666666,19.13558972222222
153190030,PRABUTY,Jez. Dzierzgoń (52251),306.39,78.302,53.779045833333335,19.199655555555555
153190040,BĄGART,Elbląg (54),306.22,-5.077,53.96615027777778,19.369113055555555
153190050,BRODNICA,Drwęca (28),3541.77,67.517,53.2554325,19.400749166666664
153190060,RYPIN,Rypienica (288),96.12,84.721,53.06785777777778,19.403615
153190070,BACHOTEK,Jez. Bachotek (287693),233.82,69.007,53.31289333333333,19.450378055555557
153190080,IŁAWA,Jez. Jeziorak (2856599),323.28,90.388,53.59933972222223,19.553574722222223
153190090,NOWE MIASTO LUBAWSKIE,Drwęca (28),2742.76,79.945,53.42210361111111,19.58994611111111
153190100,DZIARNY,Iławka (2856),373.55,97.014,53.57068111111112,19.61473416666667
153190110,SKRWILNO,Skrwa (2756),166.0,119.199,53.01610083333333,19.624715
153190120,RODZONE,Drwęca (28),1703.86,84.955,53.52209777777777,19.659743055555555
153190130,KULIGI,Wel (286),787.14,94.915,53.4295575,19.690735555555555
153190140,SAMBOROWO,Drwęca (28),1070.73,86.686,53.66937583333333,19.80591833333333
153190150,LIDZBARK,Wel (286),515.19,127.382,53.2667275,19.81856055555556
153190160,BRUDNICE,Wkra (268),914.48,122.224,53.07037416666667,19.86681527777778
153190170,OSTRÓDA,Jez. Drwęckie (28399),1006.67,90.582,53.70274722222222,19.959389166666664
153190180,BACHOTEK 2,Skarlanka (2876),214.16,68.588,53.32003555555556,19.44304027777778
153190190,TAMA BRODZKA,Skarlanka (2876),233.82,69.743,53.28167138888889,19.476958888888888
153199995,KOŁODZIEJKI,Gizela (2854),39.99,115.7,53.583979444444445,19.811789166666667
153199996,KARAŚ,Jez. Karaś (296341),46.27,96.575,53.56361222222222,19.495
153199997,SITNO,Ruziec (2894),268.37,60.708,53.04390305555555,19.10269138888889
153199998,GOLUB-DOBRZYŃ,Drwęca (28),4411.55,ND,53.11150361111111,19.053977777777774
153199999,SZEMBRUK,Gardęga (2968),298.18,71.253,53.56554388888889,19.012534444444444
153200010,IDZBARK,Drwęca (28),237.84,96.397,53.67221111111111,20.03398805555556
153200020,SZREŃSK,Mławka (2684),622.5,112.452,53.009611666666665,20.12833722222222
153200030,KALISTY,Pasłęka (56),689.6,75.218,53.91723111111111,20.19588611111111
153200040,TOMARYNY,Pasłęka (56),180.24,104.152,53.73617333333333,20.206623055555557
153200050,SARNOWO,Szkotówka (2682),235.32,150.996,53.268766388888885,20.246261944444445
153200060,DOROTOWO,Jez. Wulpińskie (56219),82.11,105.178,53.69900027777778,20.413168055555555
153200070,OLSZTYN-KORTOWO,Łyna (584),561.64,100.983,53.756285,20.471697777777777
153200080,JABŁONKA,Jez. Omulew (26541399),183.4,133.688,53.49520694444445,20.55769833333333
153200090,SZYPRY,Jez. Wadąg (5844959),1192.52,103.564,53.83567888888889,20.57355388888889
153200100,KOŚNO,Jez. Kośno (5844859),237.12,121.33,53.66864277777778,20.70109833333333
153200110,PASYM,Jez. Kalwa (584483399),77.57,135.684,53.63512694444445,20.75631222222222
153200120,LELESZKI,Jez. Leleskie (5844819),33.52,136.468,53.63241055555556,20.81131611111111
153200130,KIKITY,Jez. Luterskie (584619),52.03,139.508,53.97898861111111,20.8464625
153200140,DADAJ,Jez. Dadaj (584439),337.94,121.493,53.85801833333333,20.887434166666665
153200150,JĘCZNIK,Jez. Sasek Wielki (26542399),168.63,136.056,53.629043333333335,20.909847777777777
153200160,WIELBARK,Sawica (26542),390.4,120.256,53.40169611111111,20.944175
153200170,KLIMKOWO,Wadąg (5844),342.74,114.261,53.81592972222222,20.8204225
153200180,WILIMY,Biesówka (584434),41.1,114.667,53.90371416666667,20.8677725
153200190,KOJTRYNY,Wadąg (5844),192.48,114.505,53.83115027777778,20.8690525
153200200,DROSZEWO,Czerwonka (584432),61.81,120.778,53.90288361111111,20.880760833333333
153209992,WIELBARK,Omulew (2654),441.68,ND,53.396706944444446,20.94397638888889
153209993,SĄPŁATY,Jez. Sąpłaty (26542320),16.47,145.176,53.73234444444444,20.880713333333333
153209994,STAWIGUDA,Jez. Pluszne Wielkie (5842819),68.37,139.127,53.63134083333333,20.40462
153209995,BUKWAŁD,Łyna (584),1899.26,ND,53.87884805555556,20.399123888888887
153209996,DZIAŁDOWO,Wkra (268),497.33,146.951,53.23015777777778,20.190200277777777
153209997,MOSTOWO,Przylepnica (26848),193.93,113.815,53.03025888888889,20.126814444444445
153209998,STARE JABŁONKI,Jez. Szeląg Mały (283219),32.39,96.189,53.68888361111111,20.081408888888888
153209999,BOGACZEWO,Jez. Narie (564219),91.62,99.341,53.91766,20.00204305555556
153210010,KRUKOWO,Omulew (2654),1280.58,114.584,53.30898694444444,21.10804694444445
153210020,KRASNOSIELC,Orzyc (2658),1252.73,101.84,53.03514083333333,21.154318055555557
153210030,KIERSZTANOWO,Jez. Juno (5848279),231.9,120.804,53.931155277777776,21.260990555555555
153210040,MYSZYNIEC,Rozoga (2652),233.7,119.583,53.38641138888889,21.340835555555557
153210050,SPYCHOWO,Krutynia (264326),439.42,124.784,53.60871972222223,21.34655833333333
153210060,ZGON,Jez. Mokre (264279),597.06,120.922,53.65244222222222,21.396535555555555
153210070,BIAŁOBRZEG BLIŻSZY,Omulew (2654),1863.74,94.48,53.10842805555556,21.47872138888889
153210080,UKTA,Krutynia (264326),655.33,116.645,53.68821972222222,21.499084166666663
153210090,OSTROŁĘKA,Narew (26),21920.02,89.472,53.08399472222222,21.562741666666668
153210100,RUCIANE-NIDA,Jez. Nidzkie (2643259),190.83,117.573,53.644326388888885,21.56695583333333
153210110,MIKOŁAJKI,Jez. Mikołajskie (26439),1814.54,115.199,53.788936666666665,21.58776444444444
153210120,WALERY,Rozoga (2652),482.03,93.397,53.1472875,21.6195375
153210130,GŁODOWO,Jez. Śniardwy (26459),2475.58,113.369,53.72602805555556,21.65566638888889
153210140,SZKWA,Szkwa (26518),455.4,91.664,53.180259166666666,21.68575805555556
153210150,JAGODNE MAŁE,Jez. Jagodne (2641739),516.74,114.494,53.91722416666666,21.711516944444444
153210160,POGUBIE ŚREDNIE,Jez. Pogubie Wielkie (2647943),38.24,116.265,53.56221055555555,21.757596111111116
153210170,PTAKI,Pisa (264),3574.39,104.929,53.39305555555556,21.792261111111117
153210180,ZARUZIE,Ruż (26516),307.65,98.969,53.14824444444445,21.800409444444444
153210190,PISZ,Pisa (264),3033.83,112.734,53.62435222222222,21.806400555555555
153210200,MALDANIN,Jez. Roś (264759),3030.42,113.884,53.65044583333333,21.823978611111112
153210210,NOWOGRÓD,Narew (26),20173.14,94.08,53.226688888888894,21.865222222222226
153210220,DOBRYLAS,Pisa (264),4086.58,98.174,53.28588444444444,21.864774166666667
153210230,MIKOSZE,Orzysza (26458),354.28,116.941,53.80584138888889,21.923034166666667
153210240,ORZYSZ-BUDA,Jez. Orzysz (264479),297.27,118.946,53.80409833333333,21.96879722222222
153210250,KARWIK,Pisa (264),2551.92,113.822,53.68407138888889,21.78602027777778
153210260,ROSTKI,Wilkus (264752),94.25,113.81,53.69601444444445,21.887286944444444
153219988,RUDA,Święcek (264756),143.86,112.315,53.67089222222222,21.99483805555556
153219989,KOLNO,Łabna (264986),43.78,ND,53.4030325,21.937509722222224
153219990,RUDA SKRODA,Skroda (26498),373.99,ND,53.30096916666666,21.89748
153219991,JEŻE,Pisa (264),3212.91,ND,53.48759916666667,21.868518055555555
153219992,DĄBRÓWKA,Szkwa (26518),436.41,ND,53.21411222222223,21.66049472222222
153219993,DĘBY,Szkwa (26518),243.1,ND,53.36994055555556,21.47537388888889
153219994,KRUTYŃ,Krutynia (264326),612.15,ND,53.687125,21.4284525
153219995,CZARNOTRZEW,Omulew (2654),1538.11,ND,53.18341,21.35890305555556
153219996,MACHARY-BRÓD,Krutynia (264326),379.23,129.175,53.69085277777778,21.249221944444447
153219997,BOROWSKI LAS,Krutynia (264326),113.66,131.655,53.80300777777777,21.19479888888889
153219998,SORKWITY,Jez. Gielądzkie (2642199),72.97,131.143,53.85035305555556,21.142912222222225
153219999,STARE KIEJKUTY,Jez. Wałpusz (2654459),59.38,143.62,53.61173888888889,21.075439444444445
153220010,PIĄTNICA-ŁOMŻA,Narew (26),15346.42,95.406,53.19332944444445,22.09332138888889
153220020,ROŻYŃSK,Jez. Druglin (26443239),53.77,119.158,53.824486944444445,22.165145555555554
153220030,GAĆ,Gać (2634),370.81,98.433,53.07844861111112,22.247879722222223
153220040,MALINÓWKA,Jez. Łaśmiady (262879),754.32,123.58,53.90138222222222,22.30998805555556
153220050,EŁK,Jez. Ełckie (2628939),981.53,118.591,53.82028805555556,22.344168611111108
153220060,EŁK,Ełk (2628),831.15,119.807,53.83180027777778,22.383306944444445
153220070,WIZNA,Narew (26),14323.37,97.553,53.20091083333334,22.408184444444444
153220080,PROSTKI,Ełk (2628),1166.66,114.009,53.70064388888889,22.439174722222223
153220090,CZACHY,Wissa (26296),485.84,102.111,53.37812805555556,22.44610611111111
153220100,BURZYN,Biebrza (262),6930.7,98.942,53.274210833333335,22.459179444444445
153220110,CHEŁCHY,Lega (2626),393.75,121.848,53.87947888888889,22.467766388888887
153220120,SORDACHY,Jez. Selmęt Wielki (262639),499.09,119.308,53.82249861111112,22.4733675
153220130,STRĘKOWA GÓRA,Narew (26),7198.72,99.274,53.21959972222223,22.538553611111112
153220140,PRZECHODY,Ełk (2628),1473.21,108.018,53.55503638888889,22.58638361111111
153220150,KUCZE,Lega (2626),590.15,117.834,53.78225027777778,22.596823333333333
153220160,OSOWIEC,Ełk (2628),1553.08,103.591,53.48665944444445,22.626704166666663
153220170,OSOWIEC,Biebrza (262),4367.36,103.597,53.4829875,22.638727777777778
153220180,ZAWADY,Ślina (26196),307.67,106.217,53.1568525,22.673481111111112
153220190,RAJGRÓD,Jez. Rajgrodzkie (262679),742.0,116.162,53.73286361111112,22.699685
153220200,RAJGRÓD,Lega (2626),745.66,116.022,53.7305425,22.701682777777776
153220210,DRĘSTWO,Jez. Dręstwo (2626939),827.3,112.801,53.72680444444445,22.746413611111112
153220220,WOŹNAWIEŚ,Jegrznia (2626),848.69,112.524,53.68352722222222,22.749470277777775
153220230,KULESZE-CHOBOTKI,Nereśl (2618),274.3,104.351,53.24157361111112,22.764611111111112
153220240,RACZKI,Netta (2622),282.31,145.038,53.99081305555556,22.78624888888889
153220250,DOLISTOWO STARE,Biebrza (262),3064.15,105.949,53.553266944444445,22.90699833333333
153220260,DĘBOWO,Biebrza (262),2323.19,108.151,53.60977888888889,22.930270555555555
153220270,BABINO,Narew (26),4239.09,104.134,53.15421527777777,22.942596666666667
153220280,BIAŁOBRZEGI,Netta (2622),964.49,116.435,53.8041725,22.966427777777778
153220290,SZCZEBRA,Blizna (26224),350.32,121.795,53.90616027777778,22.9753775
153220300,AUGUSTÓW,Jez. Necko (262279),894.37,118.363,53.84732777777778,22.985022222222224
153220310,CZARNA WIEŚ,Kanał Kuwasy (262898),0.05,115.623,53.711196388888894,22.63936972222222
153220320,BORZYMY,Przepiórka (262678),32.71,118.994,53.817820000000005,22.683192222222225
153229994,ŻÓŁTKI,Narew (26),4322.71,ND,53.16392222222222,22.96054944444444
153229995,OSTRYKÓŁ,Ełk (2628),1076.95,ND,53.71728888888889,22.42127277777778
153229996,GORŁO,Dopływ z jez. Szóstak (26287692),35.6,ND,53.93098,22.19076666666667
153229997,STARE JUCHY,Gawlik (262876),161.43,ND,53.92422416666666,22.173765
153229998,ORZECHOWO,Jez. Szóstak (262876921),30.13,ND,53.966744722222224,22.149710833333334
153229999,RUDA,Konopka (264758),134.34,113.955,53.66417444444444,22.002451666666666
153230010,FASTY,Supraśl (2616),1807.33,108.98,53.17851333333333,23.026564722222226
153230020,KARPOWICZE,Brzozówka (2624),652.38,111.732,53.58526222222223,23.04320888888889
153230030,SAJENEK,Jez. Sajno (2622939),960.16,116.823,53.83272138888889,23.08127777777778
153230040,PRZEWIĘŹ,Jez. Białe Augustowskie (2622745),48.62,121.582,53.86744083333333,23.09180333333333
153230050,PRZEWIĘŹ,Jez. Studzieniczne (2622743),35.15,121.582,53.8668825,23.092553888888887
153230060,ZAWADY,Biała (26168),107.88,112.255,53.1602225,23.10657
153230070,SZTABIN,Biebrza (262),867.07,113.861,53.67181027777777,23.11651305555556
153230080,SOCHONIE,Czarna (26166),189.51,118.466,53.21708111111111,23.18042055555556
153230090,SUCHA RZECZKA,Jez. Serwy (646219),58.64,124.332,53.89013694444444,23.20226111111111
153230100,JASTRZĘBNA,Jastrzębianka (262166),75.21,116.434,53.7402625,23.21118
153230110,SUPRAŚL,Supraśl (2616),1344.18,120.036,53.21248388888889,23.33845472222222
153230120,JAŁOWY RÓG,Czarna Hańcza (64),809.26,107.573,53.900015277777776,23.40579611111111
153230130,HARASIMOWICZE,Sidra (26214),263.55,115.824,53.662445,23.44884194444445
153230140,SOKOŁDA,Sokołda (26162),463.81,128.872,53.2472575,23.47647111111111
153230150,ZAŁUKI,Supraśl (2616),343.92,130.522,53.160243888888886,23.544457222222224
153230160,GRÓDEK,Supraśl (2616),208.15,137.816,53.094991944444445,23.67162055555556
153230170,NOWOSIÓŁKI,Supraśl (2616),348.29,128.836,53.17339083333333,23.53000388888889
153239997,LIPOWY MOST,Słoja (261618),206.96,ND,53.210952500000005,23.52942277777778
153239998,KRÓLOWY MOST,Płoska (26164),190.59,ND,53.13987194444445,23.46761111111111
153239999,AUGUSTÓW,Netta (2622),897.92,ND,53.83649944444445,23.009275555555558
154150010,TRZEBIATÓW,Rega (42),2639.21,0.005,54.06348416666666,15.260752222222225
154150020,DŹWIRZYNO,Jez. Resko Przymorskie (432199),326.86,-4.825,54.15107138888889,15.398333888888889
154150040,BARDY,Parsęta (44),2868.64,3.784,54.09156666666667,15.713750833333332
154150050,BIAŁOGARD,Parsęta (44),1128.28,19.369,54.00313083333333,15.97644111111111
154159997,BORKOWICE,Czerwona (454),45.98,ND,54.20595277777778,15.90733138888889
154159998,KARLINO,Radew (448),1027.4,11.194,54.04214861111111,15.886961388888889
154159999,SARBIA,Dębosznica (432168),111.23,ND,54.092264166666666,15.424094722222222
154160010,UNIEŚCIE,Jez. Jamno (4561999),496.13,-4.923,54.26248277777778,16.07874888888889
154160020,BIAŁOGÓRZYNO,Radew (448),747.4,25.59,54.06254361111111,16.11655138888889
154160030,KOSZALIN,Dzierżęcinka (45614),100.95,22.644,54.18550888888888,16.18891
154160040,SIANÓW,Uniesta (45618),93.5,3.006,54.22286916666667,16.2837725
154160050,BUKOWO MORSKIE,Jez. Bukowo (458199),85.2,-4.94,54.37649638888889,16.31071027777778
154160060,GRABOWO,Grabowa (468),454.48,6.328,54.298254166666666,16.437378333333335
154160070,STARY KRAKÓW,Wieprza (46),1534.95,5.367,54.442117222222215,16.60637888888889
154160080,CYBULINO,Radew (448),85.14,71.429,54.04014305555555,16.61768111111111
154160090,KRĄG,Grabowa (468),225.26,26.567,54.2427325,16.72307222222222
154160100,PIESZCZ,Moszczeniczka (4672),62.63,10.706,54.45711,16.76970222222222
154160120,KORZYBIE,Wieprza (46),885.4,29.751,54.280591666666666,16.878374166666667
154160130,CIECHOLUB,Studnica (464),353.63,53.35,54.16577805555556,16.901911944444443
154160140,CHARNOWO,Słupia (472),1597.62,2.69,54.54597333333333,16.927466944444447
154169994,BROCZYNA,Wieprza (46),377.44,58.89,54.153638055555554,16.966493333333332
154169995,BROCZYNA,Broczynka (4634),62.36,55.398,54.150935277777776,16.96394111111111
154169996,POLANÓW,Grabowa (468),64.27,70.239,54.12147916666667,16.69162777777778
154169997,SŁAWNO,Wieprza (46),1298.71,13.164,54.36579972222222,16.688408055555556
154169998,CYBULINO,Drężnianka (44816),40.55,ND,54.04718027777778,16.608930833333336
154169999,KUROWO,Radew (448),131.0,68.4,54.05156583333333,16.583455833333332
154170010,SŁUPSK,Słupia (472),1453.06,12.849,54.470059444444445,17.031243055555553
154170020,KRĘPA,Glaźna (4728),73.74,21.812,54.418528333333335,17.049176944444447
154170030,SKARSZÓW DOLNY,Skotawa (4726),269.85,25.349,54.36502472222222,17.11859
154170040,KWISNO,Wieprza (46),93.35,123.113,54.08507388888889,17.13034777777778
154170050,GARDNA WIELKA,Jez. Gardno (474799),929.66,-4.944,54.63920777777778,17.164625555555553
154170060,SMOŁDZINO,Łupawa (474),809.08,2.478,54.66166055555556,17.21468638888889
154170070,GAŁĄŹNIA MAŁA,Słupia (472),764.71,50.273,54.28845833333333,17.301760555555557
154170080,ŁUPAWA,Łupawa (474),436.19,67.156,54.41941722222222,17.415528055555555
154170090,IZBICA,Jez. Łebsko (476799),1557.97,-4.942,54.68105361111111,17.42797777777778
154170110,CECENOWO,Łeba (476),1097.19,1.275,54.65440083333333,17.564225833333335
154170120,SOSZYCA,Słupia (472),274.33,108.387,54.24996055555555,17.57963388888889
154170130,POGORZELICE,Pogorzelica (4764),91.18,20.313,54.48820083333334,17.59517611111111
154170140,JASIEŃ,Jez. Jasień Pd. (47413),51.09,111.562,54.28956972222222,17.613611666666667
154170150,ZAWIATY,Łupawa (474),71.82,112.403,54.33249222222223,17.620255833333335
154170160,LĘBORK 2,Łeba (476),532.64,14.699,54.54194055555556,17.747329722222222
154170170,GOWIDLINO,Jez. Gowidlińskie (472139),65.76,162.975,54.316364166666666,17.7773125
154170180,WAWRZYNOWO,Wda (294),422.15,135.333,54.04553166666666,17.89758638888889
